ms,pos,steps,strain,g
0,0.000,200,3.00,0.271
2,0.000,200,19.00,0.280
22,0.000,200,30.00,0.286
123,0.000,200,19.00,0.280
226,0.000,200,51.00,0.297
327,0.000,200,119.00,0.334
429,0.000,200,164.00,0.358
530,0.000,200,174.00,0.363
631,0.000,200,176.00,0.364
733,0.000,200,190.00,0.372
834,0.000,200,247.00,0.403
935,0.000,200,282.00,0.422
1037,0.000,200,311.00,0.437
1139,0.000,200,388.00,0.479
1241,0.000,200,384.00,0.477
1342,0.000,200,376.00,0.472
1443,0.000,200,411.00,0.491
1545,0.000,200,472.00,0.524
1646,0.000,200,459.00,0.517
1748,0.000,200,472.00,0.524
1849,0.000,200,472.00,0.524
1950,0.000,200,498.00,0.538
2052,0.000,200,508.00,0.543
2154,0.000,200,553.00,0.568
2255,0.000,200,588.00,0.587
2357,0.000,200,575.00,0.580
2458,0.000,200,547.00,0.564
2560,0.000,200,560.00,0.571
2661,0.000,200,580.00,0.582
2762,0.000,200,595.00,0.590
2864,0.000,200,588.00,0.587
2966,0.000,200,563.00,0.573
3067,0.000,200,592.00,0.589
3169,0.000,200,610.00,0.598
3270,0.000,200,614.00,0.601
3372,0.000,200,594.00,0.590
3473,0.000,200,631.00,0.610
3574,0.000,200,634.00,0.611
3676,0.000,200,673.00,0.632
3778,0.000,200,700.00,0.647
3879,0.000,200,731.00,0.664
3981,0.000,200,698.00,0.646
4082,0.000,200,707.00,0.651
4184,0.000,200,688.00,0.640
4285,0.000,200,702.00,0.648
4386,0.000,200,732.00,0.664
4488,0.000,200,761.00,0.680
4590,0.000,200,768.00,0.684
4692,0.000,200,809.00,0.706
4793,0.000,200,793.00,0.697
4894,0.000,200,787.00,0.694
4996,0.000,200,750.00,0.674
5097,0.000,200,800.00,0.701
5198,0.000,200,849.00,0.727
5300,0.000,200,854.00,0.730
5401,0.000,200,847.00,0.726
5504,0.000,200,887.00,0.748
5605,0.000,200,899.00,0.754
5706,0.000,200,912.00,0.761
5808,0.000,200,947.00,0.780
5909,0.000,200,960.00,0.787
6010,0.000,200,963.00,0.789
6112,0.000,200,938.00,0.775
6213,0.000,200,959.00,0.787
6315,0.000,200,995.00,0.806
6417,0.000,200,1021.00,0.820
6518,0.000,200,1045.00,0.833
6620,0.000,200,1034.00,0.827
6721,0.000,200,1043.00,0.832
6822,0.000,200,1055.00,0.838
6924,0.000,200,1072.00,0.847
7025,0.000,200,1106.00,0.866
7127,0.000,200,1154.00,0.892
7229,0.000,200,1187.00,0.909
7330,0.000,200,1200.00,0.916
7432,0.000,200,1226.00,0.930
7533,0.000,200,1249.00,0.943
7634,0.000,200,1245.00,0.941
7736,0.000,200,1319.00,0.981
7837,0.000,200,1341.00,0.992
7939,0.000,200,1311.00,0.976
8040,0.000,200,1372.00,1.009
8142,0.000,200,1412.00,1.031
8244,0.000,200,1450.00,1.051
8345,0.000,200,1470.00,1.062
8447,0.000,200,1490.00,1.073
8548,0.000,200,1539.00,1.099
8649,0.000,200,1600.00,1.132
8751,0.000,200,1666.00,1.168
8852,0.000,200,1700.00,1.186
8953,0.000,200,1701.00,1.187
9056,0.000,200,1768.00,1.223
9157,0.000,200,1836.00,1.259
9259,0.000,200,1876.00,1.281
9360,0.000,200,1870.00,1.278
9461,0.000,200,1898.00,1.293
9563,0.000,200,1969.00,1.331
9664,0.000,200,2009.00,1.353
9765,0.000,200,2083.00,1.392
9867,0.000,200,2157.00,1.432
9968,0.000,200,2180.00,1.445
10071,0.000,200,2220.00,1.466
10172,0.000,200,2288.00,1.503
10273,0.000,200,2357.00,1.540
10375,0.000,200,2472.00,1.602
10476,0.000,200,2538.00,1.638
10577,0.000,200,2577.00,1.659
10679,0.000,200,2580.00,1.660
10780,0.000,200,2491.00,1.612
