ms,pos,steps,strain,g
0,0.000,200,-121.00,0.204
2,0.000,200,-139.00,0.195
13,0.000,200,-81.00,0.226
105,0.000,200,35.00,0.288
196,0.000,200,86.00,0.316
288,0.000,200,108.00,0.328
379,0.000,200,78.00,0.312
471,0.000,200,190.00,0.372
563,0.000,200,153.00,0.352
655,0.000,200,162.00,0.357
747,0.000,200,190.00,0.372
838,0.000,200,198.00,0.376
930,0.000,200,173.00,0.363
1021,0.000,200,181.00,0.367
1113,0.000,200,219.00,0.388
1205,0.000,200,227.00,0.392
1297,0.000,200,280.00,0.420
1388,0.000,200,302.00,0.432
1480,0.000,200,335.00,0.450
1572,0.000,200,287.00,0.424
1663,0.000,200,261.00,0.410
1755,0.000,200,301.00,0.432
1847,0.000,200,299.00,0.431
1939,0.000,200,361.00,0.464
2030,0.000,200,330.00,0.447
2122,0.000,200,326.00,0.445
2214,0.000,200,339.00,0.452
2305,0.000,200,413.00,0.492
2398,0.000,200,439.00,0.506
2489,0.000,200,419.00,0.495
2581,0.000,200,384.00,0.477
2672,0.000,200,387.00,0.478
2764,0.000,200,336.00,0.451
2856,0.000,200,414.00,0.493
2947,0.000,200,411.00,0.491
3040,0.000,200,356.00,0.461
3131,0.000,200,433.00,0.503
3223,0.000,200,449.00,0.512
3314,0.000,200,468.00,0.522
3406,0.000,200,431.00,0.502
3497,0.000,200,426.00,0.499
3589,0.000,200,500.00,0.539
3682,0.000,200,480.00,0.528
3773,0.000,200,507.00,0.543
3865,0.000,200,588.00,0.587
3956,0.000,200,580.00,0.582
4048,0.000,200,559.00,0.571
4139,0.000,200,546.00,0.564
4231,0.000,200,556.00,0.569
4324,0.000,200,560.00,0.571
4415,0.000,200,603.00,0.595
4507,0.000,200,639.00,0.614
4598,0.000,200,740.00,0.668
4690,0.000,200,764.00,0.681
4781,0.000,200,803.00,0.702
4874,0.000,200,769.00,0.684
4966,0.000,200,708.00,0.651
5057,0.000,200,728.00,0.662
5149,0.000,200,790.00,0.695
5240,0.000,200,767.00,0.683
5332,0.000,200,757.00,0.678
5423,0.000,200,792.00,0.696
5516,0.000,200,811.00,0.707
5607,0.000,200,831.00,0.718
5699,0.000,200,846.00,0.726
5791,0.000,200,886.00,0.747
5882,0.000,200,884.00,0.746
5974,0.000,200,908.00,0.759
6065,0.000,200,886.00,0.747
6158,0.000,200,824.00,0.714
6249,0.000,200,843.00,0.724
6341,0.000,200,875.00,0.741
6433,0.000,200,759.00,0.679
6524,0.000,200,737.00,0.667
6616,0.000,200,658.00,0.624
6708,0.000,200,652.00,0.621
6800,0.000,200,645.00,0.617
6891,0.000,200,619.00,0.603
6983,0.000,200,600.00,0.593
7074,0.000,200,565.00,0.574
7166,0.000,200,473.00,0.525
7258,0.000,200,436.00,0.505
7350,0.000,200,441.00,0.507
7442,0.000,200,443.00,0.508
7533,0.000,200,421.00,0.496
7625,0.000,200,436.00,0.505
7716,0.000,200,390.00,0.480
7808,0.000,200,312.00,0.438
7899,0.000,200,374.00,0.471
7992,0.000,200,395.00,0.482
8084,0.000,200,382.00,0.475
8175,0.000,200,269.00,0.415
8267,0.000,200,243.00,0.401
8358,0.000,200,256.00,0.408
8450,0.000,200,214.00,0.385
8542,0.000,200,206.00,0.381
8634,0.000,200,259.00,0.409
8726,0.000,200,226.00,0.391
8817,0.000,200,142.00,0.346
8909,0.000,200,128.00,0.339
9000,0.000,200,130.00,0.340
9092,0.000,200,155.00,0.353
9184,0.000,200,143.00,0.347
9276,0.000,200,141.00,0.346