ms,pos,steps,strain,g
13597,0.000,200,3492.00,2.152
13699,0.000,200,3302.00,2.050
13801,0.000,200,3140.00,1.962
13903,0.000,200,2929.00,1.849
14004,0.000,200,2755.00,1.755
14105,0.000,200,2623.00,1.684
14207,0.000,200,2501.00,1.618
14308,0.000,200,2357.00,1.540
14409,0.000,200,2234.00,1.474
14511,0.000,200,2136.00,1.421
14612,0.000,200,2106.00,1.405
14714,0.000,200,2036.00,1.367
14815,0.000,200,1954.00,1.323
14917,0.000,200,1861.00,1.273
15019,0.000,200,1819.00,1.250
15120,0.000,200,1761.00,1.219
15221,0.000,200,1672.00,1.171
15323,0.000,200,1615.00,1.140
15424,0.000,200,1565.00,1.113
15526,0.000,200,1559.00,1.110
15627,0.000,200,1526.00,1.092
15728,0.000,200,1499.00,1.078
15830,0.000,200,1459.00,1.056
15931,0.000,200,1434.00,1.043
16033,0.000,200,1371.00,1.009
16135,0.000,200,1355.00,1.000
16236,0.000,200,1345.00,0.995
16338,0.000,200,1261.00,0.949
16439,0.000,200,1176.00,0.904
16540,0.000,200,1177.00,0.904
16642,0.000,200,1144.00,0.886
16743,0.000,200,1039.00,0.830
16844,0.000,200,1002.00,0.810
16946,0.000,200,974.00,0.795
17048,0.000,200,984.00,0.800
17150,0.000,200,918.00,0.764
17251,0.000,200,870.00,0.739
17352,0.000,200,852.00,0.729
17454,0.000,200,842.00,0.723
17555,0.000,200,793.00,0.697
17656,0.000,200,732.00,0.664
17758,0.000,200,718.00,0.657
17859,0.000,200,678.00,0.635
17961,0.000,200,678.00,0.635
18062,0.000,200,636.00,0.612
18164,0.000,200,574.00,0.579
18266,0.000,200,568.00,0.576
18367,0.000,200,574.00,0.579
18469,0.000,200,506.00,0.542
18570,0.000,200,466.00,0.521
18671,0.000,200,508.00,0.543
18773,0.000,200,465.00,0.520
18874,0.000,200,459.00,0.517
18975,0.000,200,458.00,0.5
