ms,pos,steps,strain,g
0,0.000,200,288.00,0.425
2,0.000,200,279.00,0.420
45,0.000,200,306.00,0.435
146,0.000,200,399.00,0.485
248,0.000,200,514.00,0.547
349,0.000,200,620.00,0.604
452,0.000,200,703.00,0.649
553,0.000,200,751.00,0.674
654,0.000,200,821.00,0.712
756,0.000,200,854.00,0.730
857,0.000,200,897.00,0.753
958,0.000,200,918.00,0.764
1060,0.000,200,946.00,0.780
1161,0.000,200,966.00,0.790
1263,0.000,200,990.00,0.803
1364,0.000,200,1060.00,0.841
1465,0.000,200,1096.00,0.860
1568,0.000,200,1086.00,0.855
1669,0.000,200,1071.00,0.847
1770,0.000,200,1085.00,0.854
1872,0.000,200,1089.00,0.857
1973,0.000,200,1125.00,0.876
2075,0.000,200,1169.00,0.900
2176,0.000,200,1216.00,0.925
2277,0.000,200,1204.00,0.919
2379,0.000,200,1216.00,0.925
2480,0.000,200,1243.00,0.940
2581,0.000,200,1275.00,0.957
2684,0.000,200,1304.00,0.973
2785,0.000,200,1323.00,0.983
2887,0.000,200,1341.00,0.992
2988,0.000,200,1392.00,1.020
3089,0.000,200,1427.00,1.039
3191,0.000,200,1483.00,1.069
3292,0.000,200,1467.00,1.060
3394,0.000,200,1486.00,1.071
3495,0.000,200,1549.00,1.105
3596,0.000,200,1594.00,1.129
3699,0.000,200,1606.00,1.135
3800,0.000,200,1637.00,1.152
3901,0.000,200,1688.00,1.180
4003,0.000,200,1706.00,1.189
4104,0.000,200,1738.00,1.206
4206,0.000,200,1786.00,1.232
4307,0.000,200,1860.00,1.272
4408,0.000,200,1897.00,1.292
4510,0.000,200,1933.00,1.312
4611,0.000,200,1992.00,1.343
4712,0.000,200,2056.00,1.378
4814,0.000,200,2106.00,1.405
4915,0.000,200,2150.00,1.429
5018,0.000,200,2250.00,1.482
5119,0.000,200,2308.00,1.514
5220,0.000,200,2363.00,1.543
5322,0.000,200,2464.00,1.598
5423,0.000,200,2562.00,1.651
5524,0.000,200,2609.00,1.676
5626,0.000,200,2655.00,1.701
5727,0.000,200,2708.00,1.729
5829,0.000,200,2808.00,1.783
5930,0.000,200,2901.00,1.833
6031,0.000,200,2950.00,1.860
6133,0.000,200,2901.00,1.833
6235,0.000,200,2698.00,1.724
6337,0.000,200,2432.00,1.581