ms,pos,steps,strain,g
0,0.000,200,31.00,0.286
2,0.000,200,51.00,0.297
91,0.000,200,224.00,0.390
184,0.000,200,516.00,0.548
276,0.000,200,749.00,0.673
367,0.000,200,1001.00,0.809
459,0.000,200,1223.00,0.929
551,0.000,200,1356.00,1.001
642,0.000,200,1476.00,1.065
734,0.000,200,1626.00,1.146
827,0.000,200,1707.00,1.190
918,0.000,200,1776.00,1.227
1010,0.000,200,1798.00,1.239
1102,0.000,200,1817.00,1.249
1193,0.000,200,1933.00,1.312
1285,0.000,200,2023.00,1.360
1376,0.000,200,2040.00,1.369
1469,0.000,200,2102.00,1.403
1561,0.000,200,2169.00,1.439
1652,0.000,200,2208.00,1.460
1744,0.000,200,2162.00,1.435
1836,0.000,200,2193.00,1.452
1927,0.000,200,2243.00,1.479
2020,0.000,200,2293.00,1.506
2112,0.000,200,2361.00,1.542
2203,0.000,200,2396.00,1.561
2295,0.000,200,2331.00,1.526
2387,0.000,200,2306.00,1.513
2478,0.000,200,2351.00,1.537
2570,0.000,200,2418.00,1.573
2663,0.000,200,2498.00,1.616
2754,0.000,200,2489.00,1.611
2846,0.000,200,2486.00,1.610
2938,0.000,200,2492.00,1.613
3029,0.000,200,2542.00,1.640
3121,0.000,200,2515.00,1.625
3213,0.000,200,2565.00,1.652
3305,0.000,200,2604.00,1.673
3397,0.000,200,2578.00,1.659
3488,0.000,200,2573.00,1.657
3580,0.000,200,2675.00,1.712
3672,0.000,200,2676.00,1.712
3763,0.000,200,2660.00,1.704
3856,0.000,200,2660.00,1.704
3948,0.000,200,2656.00,1.701
4039,0.000,200,2707.00,1.729
4131,0.000,200,2749.00,1.751
4223,0.000,200,2744.00,1.749
4314,0.000,200,2814.00,1.787
4406,0.000,200,2813.00,1.786
4498,0.000,200,2781.00,1.769
4590,0.000,200,2809.00,1.784
4682,0.000,200,2796.00,1.777
4773,0.000,200,2760.00,1.757
4865,0.000,200,2856.00,1.809
4957,0.000,200,2874.00,1.819
5049,0.000,200,2894.00,1.830
5141,0.000,200,2910.00,1.838
5233,0.000,200,2894.00,1.830
5324,0.000,200,2822.00,1.791
5416,0.000,200,2900.00,1.833
5508,0.000,200,2977.00,1.874
5599,0.000,200,2983.00,1.878
5692,0.000,200,2956.00,1.863
5783,0.000,200,3009.00,1.892
5875,0.000,200,2964.00,1.867
5967,0.000,200,3006.00,1.890
6058,0.000,200,3106.00,1.944
6150,0.000,200,3073.00,1.926
6243,0.000,200,3097.00,1.939
6334,0.000,200,3128.00,1.956
6426,0.000,200,3145.00,1.965
6518,0.000,200,3129.00,1.956
6609,0.000,200,3185.00,1.987
6701,0.000,200,3160.00,1.973
6793,0.000,200,3197.00,1.993
6885,0.000,200,3262.00,2.028
6977,0.000,200,3194.00,1.991
7068,0.000,200,3228.00,2.010
7160,0.000,200,3248.00,2.020
7252,0.000,200,3234.00,2.013
7343,0.000,200,3368.00,2.085
7435,0.000,200,3385.00,2.094
7528,0.000,200,3327.00,2.063
7619,0.000,200,3315.00,2.057
7711,0.000,200,3367.00,2.085
7803,0.000,200,3421.00,2.114
7894,0.000,200,3415.00,2.111
7986,0.000,200,3502.00,2.157
8079,0.000,200,3505.00,2.159
8170,0.000,200,3537.00,2.176
8262,0.000,200,3542.00,2.179
8353,0.000,200,3551.00,2.184
8445,0.000,200,3580.00,2.199
8537,0.000,200,3542.00,2.179
8628,0.000,200,3592.00,2.206
8721,0.000,200,3624.00,2.223
8813,0.000,200,3636.00,2.230
8904,0.000,200,3703.00,2.266
8996,0.000,200,3748.00,2.290
9088,0.000,200,3783.00,2.309
9179,0.000,200,3816.00,2.327
9272,0.000,200,3926.00,2.386
9364,0.000,200,3979.00,2.415
9455,0.000,200,3955.00,2.402
9547,0.000,200,3956.00,2.402
9638,0.000,200,4009.00,2.431
9730,0.000,200,3977.00,2.413
