ms,pos,steps,strain,g
0,0.000,200,-34.00,0.251
2,0.000,200,-8.00,0.265
28,0.000,200,-8.00,0.265
129,0.000,200,15.00,0.278
231,0.000,200,63.00,0.304
333,0.000,200,140.00,0.345
434,0.000,200,181.00,0.367
536,0.000,200,210.00,0.383
637,0.000,200,234.00,0.396
739,0.000,200,270.00,0.415
840,0.000,200,282.00,0.422
941,0.000,200,314.00,0.439
1043,0.000,200,358.00,0.463
1145,0.000,200,408.00,0.489
1247,0.000,200,401.00,0.486
1348,0.000,200,430.00,0.501
1449,0.000,200,456.00,0.515
1551,0.000,200,455.00,0.515
1652,0.000,200,492.00,0.535
1753,0.000,200,531.00,0.556
1855,0.000,200,546.00,0.564
1957,0.000,200,530.00,0.555
2059,0.000,200,534.00,0.557
2160,0.000,200,524.00,0.552
2261,0.000,200,541.00,0.561
2363,0.000,200,580.00,0.582
2464,0.000,200,594.00,0.590
2565,0.000,200,637.00,0.613
2667,0.000,200,635.00,0.612
2768,0.000,200,630.00,0.609
2871,0.000,200,672.00,0.632
2972,0.000,200,682.00,0.637
3073,0.000,200,623.00,0.605
3175,0.000,200,615.00,0.601
3276,0.000,200,660.00,0.625
3377,0.000,200,696.00,0.645
3479,0.000,200,674.00,0.633
3580,0.000,200,691.00,0.642
3682,0.000,200,747.00,0.672
3783,0.000,200,727.00,0.661
3885,0.000,200,725.00,0.660
3987,0.000,200,746.00,0.672
4088,0.000,200,781.00,0.691
4190,0.000,200,773.00,0.686
4291,0.000,200,745.00,0.671
4392,0.000,200,758.00,0.678
4494,0.000,200,777.00,0.688
4595,0.000,200,796.00,0.699
4696,0.000,200,836.00,0.720
4799,0.000,200,859.00,0.733
4900,0.000,200,855.00,0.730
5002,0.000,200,805.00,0.704
5103,0.000,200,834.00,0.719
5204,0.000,200,887.00,0.748
5306,0.000,200,927.00,0.769
5407,0.000,200,933.00,0.773
5508,0.000,200,899.00,0.754
5611,0.000,200,930.00,0.771
5712,0.000,200,997.00,0.807
5814,0.000,200,983.00,0.799
5915,0.000,200,960.00,0.787
6016,0.000,200,1004.00,0.811
6118,0.000,200,1018.00,0.818
6219,0.000,200,1032.00,0.826
6320,0.000,200,1096.00,0.860
6422,0.000,200,1121.00,0.874
6524,0.000,200,1166.00,0.898
6626,0.000,200,1141.00,0.885
6727,0.000,200,1104.00,0.865
6828,0.000,200,1175.00,0.903
6930,0.000,200,1205.00,0.919
7031,0.000,200,1170.00,0.900
7132,0.000,200,1186.00,0.909
7234,0.000,200,1187.00,0.909
7336,0.000,200,1200.00,0.916
7438,0.000,200,1269.00,0.954
7539,0.000,200,1302.00,0.971
7640,0.000,200,1334.00,0.989
7742,0.000,200,1377.00,1.012
7843,0.000,200,1330.00,0.987
7945,0.000,200,1338.00,0.991
8046,0.000,200,1391.00,1.019
8148,0.000,200,1440.00,1.046
8250,0.000,200,1472.00,1.063
8351,0.000,200,1460.00,1.057
8452,0.000,200,1494.00,1.075
8554,0.000,200,1584.00,1.123
8655,0.000,200,1640.00,1.154
8757,0.000,200,1648.00,1.158
8858,0.000,200,1702.00,1.187
8960,0.000,200,1723.00,1.198
9062,0.000,200,1778.00,1.228
9163,0.000,200,1770.00,1.224
9264,0.000,200,1817.00,1.249
9366,0.000,200,1881.00,1.284
9467,0.000,200,1926.00,1.308
9569,0.000,200,1992.00,1.343
9670,0.000,200,2046.00,1.373
9771,0.000,200,2065.00,1.383
9874,0.000,200,2108.00,1.406
9975,0.000,200,2187.00,1.449
10076,0.000,200,2255.00,1.485
10178,0.000,200,2337.00,1.529
10279,0.000,200,2412.00,1.570
10381,0.000,200,2436.00,1.583
10482,0.000,200,2504.00,1.619
10583,0.000,200,2608.00,1.675
10685,0.000,200,2621.00,1.682
10787,0.000,200,2549.00,1.644
10889,0.000,200,2423.00,1.576
10990,0.000,200,2231.00,1.472
11091,0.000,200,2094.00,1.398
11193,0.000,200,1941.00,1.316
11294,0.000,200,1847.00,1.265
11395,0.000,200,1720.00,1.197
11497,0.000,200,1605.00,1.135
11598,0.000,200,1521.00,1.089
11701,0.000,200,1505.00,1.081
11802,0.000,200,1394.00,1.021
11903,0.000,200,1304.00,0.973
12005,0.000,200,1261.00,0.949
12106,0.000,200,1205.00,0.919
12207,0.000,200,1136.00,0.882
12309,0.000,200,1113.00,0.870
12410,0.000,200,1075.00,0.849
12512,0.000,200,996.00,0.806
12614,0.000,200,948.00,0.781
12715,0.000,200,982.00,0.799
12817,0.000,200,904.00,0.757
12918,0.000,200,837.00,0.721
13019,0.000,200,848.00,0.727
13121,0.000,200,758.00,0.678
13222,0.000,200,757.00,0.678
13324,0.000,200,756.00,0.677
13425,0.000,200,711.00,0.653
13527,0.000,200,633.00,0.611
13629,0.000,200,623.00,0.605
13730,0.000,200,582.00,0.583
13831,0.000,200,550.00,0.566
13933,0.000,200,534.00,0.557
14034,0.000,200,530.00,0.555
14136,0.000,200,544.00,0.563
14238,0.000,200,477.00,0.527
14339,0.000,200,437.00,0.505
14441,0.000,200,441.00,0.507
14542,0.000,200,407.00,0.489
14644,0.000,200,395.00,0.482
14745,0.000,200,384.00,0.477
14846,0.000,200,350.00,0.458
14948,0.000,200,337.00,0.451