ms,pos,steps,strain,g
0,0.000,200,-401.00,0.053
2,0.000,200,-432.00,0.037
60,0.000,200,-368.00,0.071
151,0.000,200,-199.00,0.162
244,0.000,200,19.00,0.280
335,0.000,200,235.00,0.396
427,0.000,200,429.00,0.501
518,0.000,200,584.00,0.584
610,0.000,200,670.00,0.631
702,0.000,200,756.00,0.677
794,0.000,200,848.00,0.727
886,0.000,200,906.00,0.758
977,0.000,200,934.00,0.773
1069,0.000,200,1048.00,0.835
1160,0.000,200,1066.00,0.844
1252,0.000,200,1108.00,0.867
1343,0.000,200,1198.00,0.915
1436,0.000,200,1270.00,0.954
1527,0.000,200,1330.00,0.987
1619,0.000,200,1402.00,1.025
1710,0.000,200,1409.00,1.029
1802,0.000,200,1403.00,1.026
1894,0.000,200,1505.00,1.081
1985,0.000,200,1600.00,1.132
2078,0.000,200,1585.00,1.124
2169,0.000,200,1594.00,1.129
2261,0.000,200,1665.00,1.167
2352,0.000,200,1670.00,1.170
2444,0.000,200,1695.00,1.183
2535,0.000,200,1681.00,1.176
2627,0.000,200,1707.00,1.190
2719,0.000,200,1816.00,1.249
2811,0.000,200,1834.00,1.258
2902,0.000,200,1819.00,1.250
2994,0.000,200,1883.00,1.285
3085,0.000,200,1881.00,1.284
3177,0.000,200,1876.00,1.281
3270,0.000,200,2001.00,1.348
3361,0.000,200,2043.00,1.371
3453,0.000,200,2041.00,1.370
3544,0.000,200,1988.00,1.341
3636,0.000,200,2059.00,1.380
3727,0.000,200,2103.00,1.403
3819,0.000,200,2085.00,1.394
3911,0.000,200,2158.00,1.433
4003,0.000,200,2129.00,1.417
4094,0.000,200,2152.00,1.430
4186,0.000,200,2246.00,1.480
4277,0.000,200,2286.00,1.502
4369,0.000,200,2177.00,1.443
4461,0.000,200,2238.00,1.476
4553,0.000,200,2319.00,1.520
4645,0.000,200,2306.00,1.513
4736,0.000,200,2331.00,1.526
4828,0.000,200,2335.00,1.528
4919,0.000,200,2367.00,1.546
5011,0.000,200,2409.00,1.568
5102,0.000,200,2497.00,1.616
