ms,pos,steps,strain,g
0,0.000,200,-50.00,0.243
2,0.000,200,-24.00,0.257
89,0.000,200,141.00,0.346
190,0.000,200,755.00,0.677
292,0.000,200,1169.00,0.900
394,0.000,200,1160.00,0.895
495,0.000,200,1173.00,0.902
597,0.000,200,1179.00,0.905
698,0.000,200,1193.00,0.913
800,0.000,200,1212.00,0.923
901,0.000,200,1243.00,0.940
1002,0.000,200,1256.00,0.947
1104,0.000,200,1206.00,0.920
1205,0.000,200,1196.00,0.914
1306,0.000,200,1231.00,0.933
1408,0.000,200,1246.00,0.941
1510,0.000,200,1259.00,0.948
1612,0.000,200,1250.00,0.943
1713,0.000,200,1266.00,0.952
1814,0.000,200,1291.00,0.965
1916,0.000,200,1294.00,0.967
2017,0.000,200,1256.00,0.947
2118,0.000,200,1281.00,0.960
2220,0.000,200,1286.00,0.963
2321,0.000,200,1291.00,0.965
2423,0.000,200,1317.00,0.980
2525,0.000,200,1326.00,0.984
2626,0.000,200,1348.00,0.996
2728,0.000,200,1391.00,1.019
2829,0.000,200,1365.00,1.005
2930,0.000,200,1357.00,1.001
3032,0.000,200,1325.00,0.984
3133,0.000,200,1342.00,0.993
3235,0.000,200,1352.00,0.998
3336,0.000,200,1383.00,1.015
3437,0.000,200,1432.00,1.042
3539,0.000,200,1451.00,1.052
3641,0.000,200,1451.00,1.052
3743,0.000,200,1451.00,1.052
3844,0.000,200,1459.00,1.056
3945,0.000,200,1452.00,1.052
4047,0.000,200,1503.00,1.080
4148,0.000,200,1516.00,1.087
4249,0.000,200,1466.00,1.060
4351,0.000,200,1463.00,1.058
4452,0.000,200,1516.00,1.087
4554,0.000,200,1525.00,1.092
4655,0.000,200,1511.00,1.084
4757,0.000,200,1536.00,1.098
4859,0.000,200,1547.00,1.104
4960,0.000,200,1588.00,1.126
5061,0.000,200,1595.00,1.129
5163,0.000,200,1630.00,1.148
5264,0.000,200,1641.00,1.154
5366,0.000,200,1637.00,1.152
5467,0.000,200,1636.00,1.151
5568,0.000,200,1647.00,1.157
5670,0.000,200,1667.00,1.168
5771,0.000,200,1671.00,1.170
5873,0.000,200,1733.00,1.204
5975,0.000,200,1783.00,1.231
6076,0.000,200,1845.00,1.264
6178,0.000,200,1835.00,1.259
6279,0.000,200,1883.00,1.285
6380,0.000,200,1882.00,1.284
6482,0.000,200,1915.00,1.302
6583,0.000,200,1980.00,1.337
6684,0.000,200,1986.00,1.340
6786,0.000,200,1988.00,1.341
6888,0.000,200,2050.00,1.375
6990,0.000,200,2123.00,1.414
7091,0.000,200,2124.00,1.415
7192,0.000,200,2157.00,1.432
7294,0.000,200,2245.00,1.480
7395,0.000,200,2335.00,1.528
7497,0.000,200,2424.00,1.576
7598,0.000,200,2457.00,1.594
7699,0.000,200,2517.00,1.626
7801,0.000,200,2557.00,1.648
7902,0.000,200,2527.00,1.632
8004,0.000,200,2400.00,1.563
8106,0.000,200,2210.00,1.461
8207,0.000,200,2061.00,1.381
8309,0.000,200,1925.00,1.307
8410,0.000,200,1857.00,1.271
8511,0.000,200,1781.00,1.230
8613,0.000,200,1708.00,1.190
8714,0.000,200,1649.00,1.158
8815,0.000,200,1598.00,1.131
8917,0.000,200,1553.00,1.107
9018,0.000,200,1519.00,1.088
9121,0.000,200,1497.00,1.077
9222,0.000,200,1425.00,1.038
9323,0.000,200,1412.00,1.031
9425,0.000,200,1395.00,1.022
9526,0.000,200,1375.00,1.011
9627,0.000,200,1350.00,0.997
9729,0.000,200,1316.00,0.979
9830,0.000,200,1299.00,0.970
9932,0.000,200,1293.00,0.967
10033,0.000,200,1288.00,0.964
10134,0.000,200,1265.00,0.951
10236,0.000,200,1237.00,0.936
10338,0.000,200,1217.00,0.926
10439,0.000,200,1189.00,0.911
10541,0.000,200,1128.00,0.878
10642,0.000,200,1149.00,0.889
10744,0.000,200,1092.00,0.858
10845,0.000,200,1081.00,0.852
10946,0.000,200,1117.00,0.872
11048,0.000,200,1152.00,0.891
11149,0.000,200,1131.00,0.879
11250,0.000,200,1071.00,0.847
11352,0.000,200,1114.00,0.870
11453,0.000,200,1105.00,0.865
11556,0.000,200,1036.00,0.828
11657,0.000,200,1047.00,0.834
11758,0.000,200,1045.00,0.833
11860,0.000,200,1045.00,0.833
11961,0.000,200,1006.00,0.812
12063,0.000,200,1007.00,0.812
12164,0.000,200,974.00,0.795
12265,0.000,200,1005.00,0.811
12367,0.000,200,970.00,0.792
12468,0.000,200,959.00,0.787
12569,0.000,200,954.00,0.784
12671,0.000,200,915.00,0.763
12773,0.000,200,930.00,0.771
12875,0.000,200,951.00,0.782
12976,0.000,200,937.00,0.775
13077,0.000,200,902.00,0.756
13179,0.000,200,902.00,0.756
13280,0.000,200,910.00,0.760
13381,0.000,200,878.00,0.743
13483,0.000,200,871.00,0.739
13584,0.000,200,837.00,0.721
13686,0.000,200,846.00,0.726
13788,0.000,200,843.00,0.724
13889,0.000,200,813.00,0.708
13991,0.000,200,736.00,0.666
14092,0.000,200,682.00,0.637
14193,0.000,200,622.00,0.605
14295,0.000,200,465.00,0.520
14396,0.000,200,303.00,0.433
14498,0.000,200,170.00,0.361
14599,0.000,200,79.00,0.312
14700,0.000,200,-48.00,0.244
14802,0.000,200,-191.00,0.167
14903,0.000,200,-230.00,0.146
15005,0.000,200,-179.00,0.173
15107,0.000,200,-223.00,0.149
15208,0.000,200,-288.00,0.114
15310,0.000,200,-358.00,0.077
15411,0.000,200,-377.00,0.066