ms,pos,steps,strain,g
0,0.000,200,-1133.00,-0.341
2,0.000,200,-1161.00,-0.356
93,0.000,200,-461.00,0.021
185,0.000,200,197.00,0.376
276,0.000,200,293.00,0.427
368,0.000,200,354.00,0.460
459,0.000,200,282.00,0.422
551,0.000,200,134.00,0.342
642,0.000,200,2.00,0.271
735,0.000,200,-28.00,0.254
827,0.000,200,-57.00,0.239
918,0.000,200,-126.00,0.202
1010,0.000,200,-32.00,0.252
1101,0.000,200,129.00,0.339
1193,0.000,200,237.00,0.397
1286,0.000,200,168.00,0.360
1377,0.000,200,96.00,0.321
1469,0.000,200,86.00,0.316
1560,0.000,200,132.00,0.341
1652,0.000,200,209.00,0.382
1744,0.000,200,292.00,0.427
1835,0.000,200,369.00,0.468
1928,0.000,200,349.00,0.458
2019,0.000,200,374.00,0.471
2111,0.000,200,464.00,0.520
2203,0.000,200,525.00,0.553
2294,0.000,200,790.00,0.695
2386,0.000,200,686.00,0.639
2477,0.000,200,632.00,0.610
2570,0.000,200,684.00,0.638
2661,0.000,200,681.00,0.637
2753,0.000,200,537.00,0.559
2845,0.000,200,412.00,0.492
2936,0.000,200,443.00,0.508
3028,0.000,200,505.00,0.542
3120,0.000,200,582.00,0.583
3212,0.000,200,547.00,0.564
3304,0.000,200,552.00,0.567
3395,0.000,200,594.00,0.590
3487,0.000,200,712.00,0.653
3578,0.000,200,743.00,0.670
3670,0.000,200,707.00,0.651
3763,0.000,200,658.00,0.624
3854,0.000,200,770.00,0.685
3946,0.000,200,793.00,0.697
4037,0.000,200,779.00,0.689
4129,0.000,200,776.00,0.688
4220,0.000,200,680.00,0.636
4312,0.000,200,544.00,0.563
4405,0.000,200,526.00,0.553
4496,0.000,200,629.00,0.609
4588,0.000,200,786.00,0.693
4679,0.000,200,823.00,0.713
4771,0.000,200,793.00,0.697
4863,0.000,200,798.00,0.700
4955,0.000,200,774.00,0.687
5047,0.000,200,776.00,0.688
5138,0.000,200,640.00,0.615
5230,0.000,200,616.00,0.602
5321,0.000,200,639.00,0.614
5413,0.000,200,545.00,0.563
5505,0.000,200,402.00,0.486
5597,0.000,200,314.00,0.439
5689,0.000,200,285.00,0.423
5780,0.000,200,245.00,0.402