ms,pos,steps,strain,g
0,0.000,200,-34.00,0.251
2,0.000,200,-9.00,0.265
4,0.000,200,-20.00,0.259
105,0.000,200,-47.00,0.244
206,0.000,200,-114.00,0.208
308,0.000,200,-169.00,0.178
409,0.000,200,-152.00,0.188
511,0.000,200,-182.00,0.171
612,0.000,200,-151.00,0.188
714,0.000,200,-191.00,0.167
816,0.000,200,-249.00,0.135
917,0.000,200,-234.00,0.143
1018,0.000,200,-265.00,0.127
1120,0.000,200,-234.00,0.143
1221,0.000,200,-275.00,0.121
1323,0.000,200,-337.00,0.088
1424,0.000,200,-354.00,0.079
1525,0.000,200,-370.00,0.070
1628,0.000,200,-386.00,0.061
1729,0.000,200,-389.00,0.060
1831,0.000,200,-418.00,0.044
1932,0.000,200,-413.00,0.047
2033,0.000,200,-425.00,0.040
2135,0.000,200,-482.00,0.010
2236,0.000,200,-565.00,-0.035
2337,0.000,200,-548.00,-0.026
2439,0.000,200,-580.00,-0.043
2540,0.000,200,-612.00,-0.060
2643,0.000,200,-606.00,-0.057
2744,0.000,200,-575.00,-0.040
2845,0.000,200,-584.00,-0.045
2947,0.000,200,-690.00,-0.102
3048,0.000,200,-752.00,-0.136
3149,0.000,200,-748.00,-0.134
3251,0.000,200,-788.00,-0.155
3352,0.000,200,-849.00,-0.188
3455,0.000,200,-918.00,-0.225
3556,0.000,200,-938.00,-0.236
3657,0.000,200,-920.00,-0.226
3759,0.000,200,-936.00,-0.235
3860,0.000,200,-965.00,-0.251
3961,0.000,200,-993.00,-0.266
4063,0.000,200,-1100.00,-0.323
4164,0.000,200,-1140.00,-0.345
4266,0.000,200,-1118.00,-0.333
4368,0.000,200,-1179.00,-0.366
4469,0.000,200,-1264.00,-0.412
4571,0.000,200,-1313.00,-0.438
4672,0.000,200,-1356.00,-0.461
4773,0.000,200,-1412.00,-0.492
4875,0.000,200,-1467.00,-0.521
4976,0.000,200,-1540.00,-0.561
5078,0.000,200,-1610.00,-0.598
5179,0.000,200,-1611.00,-0.599
5280,0.000,200,-1580.00,-0.582
5382,0.000,200,-1626.00,-0.607
5484,0.000,200,-1706.00,-0.650
5586,0.000,200,-1811.00,-0.707
5687,0.000,200,-1869.00,-0.738
5788,0.000,200,-1769.00,-0.684
5890,0.000,200,-1573.00,-0.578
5991,0.000,200,-1435.00,-0.504