ms,pos,steps,strain,g
0,0.000,200,-60.00,0.237
4,0.000,200,-64.00,0.235
23,0.000,200,120.00,0.334
115,0.000,200,1955.00,1.323
207,0.000,200,2869.00,1.816
298,0.000,200,2149.00,1.428
391,0.000,200,2064.00,1.382
483,0.000,200,2001.00,1.348
574,0.000,200,2017.00,1.357
666,0.000,200,2010.00,1.353
758,0.000,200,2037.00,1.368
849,0.000,200,2097.00,1.400
942,0.000,200,2138.00,1.422
1034,0.000,200,2189.00,1.450
1125,0.000,200,2273.00,1.495
1217,0.000,200,2295.00,1.507
1309,0.000,200,2303.00,1.511
1400,0.000,200,2285.00,1.501
1492,0.000,200,2380.00,1.553
1585,0.000,200,2390.00,1.558
1676,0.000,200,2456.00,1.594
1768,0.000,200,2521.00,1.629
1860,0.000,200,2703.00,1.727
1951,0.000,200,2780.00,1.768
2043,0.000,200,2875.00,1.819
2136,0.000,200,2976.00,1.874
2227,0.000,200,2845.00,1.803
2319,0.000,200,2490.00,1.612
2411,0.000,200,2477.00,1.605
2502,0.000,200,2527.00,1.632
2594,0.000,200,2543.00,1.640
2686,0.000,200,2520.00,1.628
2778,0.000,200,2587.00,1.664
2870,0.000,200,2572.00,1.656
2962,0.000,200,2594.00,1.668
3053,0.000,200,2638.00,1.692
3145,0.000,200,2698.00,1.724
3237,0.000,200,2802.00,1.780
3328,0.000,200,2818.00,1.789
3421,0.000,200,2869.00,1.816
3513,0.000,200,2821.00,1.790
3604,0.000,200,2848.00,1.805
3696,0.000,200,2916.00,1.842
3788,0.000,200,2969.00,1.870
3879,0.000,200,2968.00,1.870
3972,0.000,200,3031.00,1.904
4063,0.000,200,3060.00,1.919
4155,0.000,200,3120.00,1.951
4247,0.000,200,3172.00,1.980
4338,0.000,200,3251.00,2.022
4430,0.000,200,3234.00,2.013
4522,0.000,200,3179.00,1.983
4614,0.000,200,3239.00,2.016
4706,0.000,200,3365.00,2.084
4798,0.000,200,3453.00,2.131
4889,0.000,200,3535.00,2.175
4981,0.000,200,3592.00,2.206
5073,0.000,200,3674.00,2.250
5164,0.000,200,3744.00,2.288
5257,0.000,200,3829.00,2.334
5349,0.000,200,3911.00,2.378
5440,0.000,200,4000.00,2.426
5532,0.000,200,4065.00,2.461
5624,0.000,200,4105.00,2.482
5715,0.000,200,4190.00,2.528
5808,0.000,200,4287.00,2.581
5900,0.000,200,4283.00,2.578
5991,0.000,200,4097.00,2.478
6083,0.000,200,3749.00,2.291
6175,0.000,200,3408.00,2.107