ms,pos,steps,strain,g
0,0.000,200,-108.00,0.211
2,0.000,200,-41.00,0.247
90,0.000,200,44.00,0.293
182,0.000,200,172.00,0.362
274,0.000,200,245.00,0.402
366,0.000,200,239.00,0.398
458,0.000,200,314.00,0.439
550,0.000,200,326.00,0.445
641,0.000,200,306.00,0.435
733,0.000,200,335.00,0.450
825,0.000,200,347.00,0.457
917,0.000,200,378.00,0.473
1009,0.000,200,449.00,0.512
1100,0.000,200,464.00,0.520
1192,0.000,200,517.00,0.548
1284,0.000,200,482.00,0.529
1375,0.000,200,446.00,0.510
1467,0.000,200,509.00,0.544
1560,0.000,200,531.00,0.556
1651,0.000,200,535.00,0.558
1743,0.000,200,561.00,0.572
1835,0.000,200,508.00,0.543
1926,0.000,200,549.00,0.565
2018,0.000,200,554.00,0.568
2110,0.000,200,507.00,0.543
2202,0.000,200,473.00,0.525
2294,0.000,200,500.00,0.539
2385,0.000,200,575.00,0.580
2477,0.000,200,546.00,0.564
2569,0.000,200,626.00,0.607
2660,0.000,200,554.00,0.568
2753,0.000,200,539.00,0.560
2845,0.000,200,533.00,0.557
2936,0.000,200,531.00,0.556
3028,0.000,200,540.00,0.561
3120,0.000,200,596.00,0.591
3211,0.000,200,630.00,0.609
3303,0.000,200,627.00,0.608
3396,0.000,200,655.00,0.623
3487,0.000,200,541.00,0.561
3579,0.000,200,528.00,0.554
3670,0.000,200,574.00,0.579
3762,0.000,200,626.00,0.607
3854,0.000,200,622.00,0.605
3946,0.000,200,621.00,0.604
4038,0.000,200,564.00,0.574
4130,0.000,200,602.00,0.594
4221,0.000,200,663.00,0.627
4313,0.000,200,654.00,0.622
4405,0.000,200,639.00,0.614
4496,0.000,200,629.00,0.609
4589,0.000,200,641.00,0.615
4681,0.000,200,696.00,0.645
4772,0.000,200,667.00,0.629
4864,0.000,200,641.00,0.615
4955,0.000,200,611.00,0.599
5047,0.000,200,677.00,0.635
5139,0.000,200,724.00,0.660
5231,0.000,200,674.00,0.633
5323,0.000,200,703.00,0.649
5415,0.000,200,718.00,0.657
5506,0.000,200,761.00,0.680
5598,0.000,200,786.00,0.693
5690,0.000,200,816.00,0.709
5782,0.000,200,802.00,0.702
5874,0.000,200,891.00,0.750
5965,0.000,200,850.00,0.728
6057,0.000,200,744.00,0.671
6149,0.000,200,711.00,0.653
6240,0.000,200,688.00,0.640
6332,0.000,200,628.00,0.608