ms,pos,steps,strain,g
0,0.000,200,-35.00,0.251
4,0.000,200,-58.00,0.238
23,0.000,200,-39.00,0.249
115,0.000,200,178.00,0.365
206,0.000,200,309.00,0.436
298,0.000,200,206.00,0.381
391,0.000,200,250.00,0.404
482,0.000,200,282.00,0.422
574,0.000,200,314.00,0.439
665,0.000,200,363.00,0.465
757,0.000,200,291.00,0.426
848,0.000,200,435.00,0.504
940,0.000,200,556.00,0.569
1033,0.000,200,541.00,0.561
1124,0.000,200,591.00,0.588
1216,0.000,200,627.00,0.608
1307,0.000,200,616.00,0.602
1399,0.000,200,672.00,0.632
1491,0.000,200,717.00,0.656
1583,0.000,200,614.00,0.601
1675,0.000,200,509.00,0.544
1766,0.000,200,561.00,0.572
1858,0.000,200,711.00,0.653
1950,0.000,200,705.00,0.650
2041,0.000,200,701.00,0.647
2133,0.000,200,711.00,0.653
2225,0.000,200,658.00,0.624
2317,0.000,200,610.00,0.598
2409,0.000,200,674.00,0.633
2500,0.000,200,749.00,0.673
2592,0.000,200,694.00,0.644
2683,0.000,200,667.00,0.629
2776,0.000,200,608.00,0.597
2867,0.000,200,772.00,0.686
2959,0.000,200,648.00,0.619
3051,0.000,200,338.00,0.452
3142,0.000,200,314.00,0.439
3234,0.000,200,389.00,0.479
3325,0.000,200,492.00,0.535
3418,0.000,200,384.00,0.477
3510,0.000,200,280.00,0.420
3601,0.000,200,413.00,0.492
3693,0.000,200,486.00,0.532
3784,0.000,200,420.00,0.496
3876,0.000,200,553.00,0.568
3968,0.000,200,460.00,0.518
4060,0.000,200,432.00,0.502
4152,0.000,200,499.00,0.539
4243,0.000,200,507.00,0.543
4335,0.000,200,499.00,0.539
4427,0.000,200,561.00,0.572
4518,0.000,200,620.00,0.604
4611,0.000,200,663.00,0.627
4702,0.000,200,689.00,0.641
4794,0.000,200,720.00,0.658
4886,0.000,200,770.00,0.685
4977,0.000,200,947.00,0.780
5069,0.000,200,921.00,0.766
5160,0.000,200,953.00,0.783
5253,0.000,200,1041.00,0.831
5345,0.000,200,1131.00,0.879
5436,0.000,200,1200.00,0.916
5528,0.000,200,1374.00,1.010
5619,0.000,200,1365.00,1.005
5711,0.000,200,1432.00,1.042
5803,0.000,200,1492.00,1.074
5895,0.000,200,1494.00,1.075
5987,0.000,200,1456.00,1.054
6078,0.000,200,1294.00,0.967
6170,0.000,200,1031.00,0.825
6262,0.000,200,892.00,0.750
6353,0.000,200,728.00,0.662
6446,0.000,200,430.00,0.501
6537,0.000,200,359.00,0.463
6629,0.000,200,232.00,0.395
6720,0.000,200,-56.00,0.239
6812,0.000,200,-53.00,0.241
6904,0.000,200,-118.00,0.206
6995,0.000,200,-160.00,0.183
7088,0.000,200,-81.00,0.226
7179,0.000,200,-96.00,0.218
7271,0.000,200,1.00,0.270
7363,0.000,200,21.00,0.281
7454,0.000,200,85.00,0.315
7546,0.000,200,30.00,0.286
7637,0.000,200,-112.00,0.209
7730,0.000,200,-152.00,0.188
7822,0.000,200,-172.00,0.177
7913,0.000,200,-100.00,0.216
8005,0.000,200,39.00,0.291
8096,0.000,200,-6.00,0.266
8188,0.000,200,-27.00,0.255
8281,0.000,200,-18.00,0.260
8372,0.000,200,-70.00,0.232
8464,0.000,200,-225.00,0.148
8555,0.000,200,-321.00,0.096
8647,0.000,200,-191.00,0.167
8739,0.000,200,-138.00,0.195