ms,pos,steps,strain,g
0,0.000,200,-30.00,0.253
2,0.000,200,8.00,0.274
31,0.000,200,51.00,0.297
123,0.000,200,194.00,0.374
215,0.000,200,402.00,0.486
306,0.000,200,571.00,0.577
398,0.000,200,678.00,0.635
490,0.000,200,759.00,0.679
581,0.000,200,846.00,0.726
673,0.000,200,890.00,0.749
765,0.000,200,950.00,0.782
857,0.000,200,963.00,0.789
948,0.000,200,920.00,0.765
1040,0.000,200,981.00,0.798
1131,0.000,200,999.00,0.808
1223,0.000,200,1049.00,0.835
1316,0.000,200,1101.00,0.863
1407,0.000,200,1101.00,0.863
1499,0.000,200,1123.00,0.875
1590,0.000,200,1143.00,0.886
1682,0.000,200,1196.00,0.914
1773,0.000,200,1208.00,0.921
1865,0.000,200,1227.00,0.931
1958,0.000,200,1227.00,0.931
2049,0.000,200,1226.00,0.930
2141,0.000,200,1231.00,0.933
2232,0.000,200,1140.00,0.884
2324,0.000,200,1212.00,0.923
2415,0.000,200,1263.00,0.950
2507,0.000,200,1257.00,0.947
2599,0.000,200,1273.00,0.956
2691,0.000,200,1334.00,0.989
2783,0.000,200,1374.00,1.010
2874,0.000,200,1365.00,1.005
2966,0.000,200,1370.00,1.008
3057,0.000,200,1334.00,0.989
3149,0.000,200,1323.00,0.983
3241,0.000,200,1275.00,0.957
3333,0.000,200,1373.00,1.010
3425,0.000,200,1442.00,1.047
3516,0.000,200,1415.00,1.032
3608,0.000,200,1440.00,1.046
3699,0.000,200,1473.00,1.064
3792,0.000,200,1476.00,1.065
3883,0.000,200,1475.00,1.065
3975,0.000,200,1479.00,1.067
4066,0.000,200,1542.00,1.101
4158,0.000,200,1555.00,1.108
4250,0.000,200,1564.00,1.113
4341,0.000,200,1545.00,1.102
4434,0.000,200,1561.00,1.111
4525,0.000,200,1567.00,1.114
4617,0.000,200,1563.00,1.112
4708,0.000,200,1643.00,1.155
4800,0.000,200,1680.00,1.175
4892,0.000,200,1691.00,1.181
4983,0.000,200,1701.00,1.187
5076,0.000,200,1770.00,1.224
5167,0.000,200,1787.00,1.233
5259,0.000,200,1815.00,1.248
5350,0.000,200,1763.00,1.220
5442,0.000,200,1860.00,1.272
5533,0.000,200,1945.00,1.318
5626,0.000,200,1940.00,1.315
5718,0.000,200,2033.00,1.365
5809,0.000,200,2015.00,1.356
5901,0.000,200,2002.00,1.349
5992,0.000,200,2043.00,1.371
6084,0.000,200,1935.00,1.313
6175,0.000,200,1862.00,1.273
6268,0.000,200,1819.00,1.250
6359,0.000,200,1689.00,1.180
6451,0.000,200,1548.00,1.104
6543,0.000,200,1421.00,1.036
6634,0.000,200,1365.00,1.005
6726,0.000,200,1257.00,0.947
6817,0.000,200,1167.00,0.899
6910,0.000,200,1128.00,0.878
7001,0.000,200,1101.00,0.863
7093,0.000,200,1015.00,0.817
7184,0.000,200,937.00,0.775
7276,0.000,200,837.00,0.721
7368,0.000,200,770.00,0.685
7460,0.000,200,830.00,0.717
7552,0.000,200,815.00,0.709
7643,0.000,200,816.00,0.709
7735,0.000,200,839.00,0.722
7826,0.000,200,788.00,0.694
7918,0.000,200,730.00,0.663
8009,0.000,200,717.00,0.656
8102,0.000,200,632.00,0.610
8193,0.000,200,622.00,0.605
8285,0.000,200,604.00,0.595
8377,0.000,200,600.00,0.593
8468,0.000,200,555.00,0.569
8560,0.000,200,631.00,0.610
8651,0.000,200,558.00,0.570
8744,0.000,200,517.00,0.548
8835,0.000,200,498.00,0.538
8927,0.000,200,510.00,0.544
9018,0.000,200,476.00,0.526
9110,0.000,200,453.00,0.514
9202,0.000,200,401.00,0.486
9293,0.000,200,334.00,0.450
9386,0.000,200,375.00,0.472
