ms,pos,steps,strain,g
0,0.000,200,-65.00,0.235
2,0.000,200,-113.00,0.209
25,0.000,200,-51.00,0.242
116,0.000,200,27.00,0.284
208,0.000,200,31.00,0.286
300,0.000,200,90.00,0.318
391,0.000,200,114.00,0.331
483,0.000,200,140.00,0.345
575,0.000,200,187.00,0.370
667,0.000,200,265.00,0.412
759,0.000,200,256.00,0.408
850,0.000,200,184.00,0.369
942,0.000,200,221.00,0.389
1033,0.000,200,219.00,0.388
1125,0.000,200,299.00,0.431
1218,0.000,200,301.00,0.432
1309,0.000,200,310.00,0.437
1401,0.000,200,327.00,0.446
1492,0.000,200,359.00,0.463
1584,0.000,200,343.00,0.454
1676,0.000,200,349.00,0.458
1768,0.000,200,413.00,0.492
1860,0.000,200,412.00,0.492
1951,0.000,200,400.00,0.485
2043,0.000,200,407.00,0.489
2135,0.000,200,428.00,0.500
2226,0.000,200,468.00,0.522
2318,0.000,200,448.00,0.511
2410,0.000,200,455.00,0.515
2502,0.000,200,501.00,0.540
2594,0.000,200,535.00,0.558
2685,0.000,200,588.00,0.587
2777,0.000,200,609.00,0.598
2868,0.000,200,578.00,0.581
2960,0.000,200,509.00,0.544
3053,0.000,200,475.00,0.526
3144,0.000,200,567.00,0.575
3236,0.000,200,602.00,0.594
3327,0.000,200,606.00,0.596
3419,0.000,200,679.00,0.636
3511,0.000,200,692.00,0.643
3603,0.000,200,684.00,0.638
3695,0.000,200,674.00,0.633
3786,0.000,200,671.00,0.631
3878,0.000,200,696.00,0.645
3970,0.000,200,740.00,0.668
4061,0.000,200,723.00,0.659
4153,0.000,200,717.00,0.656
4245,0.000,200,800.00,0.701
4337,0.000,200,879.00,0.743
4429,0.000,200,923.00,0.767
4520,0.000,200,908.00,0.759
4612,0.000,200,912.00,0.761
4703,0.000,200,950.00,0.782
4795,0.000,200,940.00,0.776
4888,0.000,200,941.00,0.777
4979,0.000,200,1020.00,0.819
5071,0.000,200,1113.00,0.870
5162,0.000,200,1140.00,0.884
5254,0.000,200,1171.00,0.901
5346,0.000,200,1185.00,0.908
5438,0.000,200,1240.00,0.938
5530,0.000,200,1238.00,0.937
5621,0.000,200,1362.00,1.004
5713,0.000,200,1338.00,0.991
5805,0.000,200,1302.00,0.971
5896,0.000,200,1355.00,1.000
5988,0.000,200,1452.00,1.052
6080,0.000,200,1534.00,1.096
6172,0.000,200,1520.00,1.089
6264,0.000,200,1551.00,1.106
6355,0.000,200,1657.00,1.163
6447,0.000,200,1585.00,1.124
6538,0.000,200,1505.00,1.081
6630,0.000,200,1425.00,1.038
6723,0.000,200,1264.00,0.951
6814,0.000,200,1112.00,0.869
6906,0.000,200,1048.00,0.835
6997,0.000,200,936.00,0.774
7089,0.000,200,841.00,0.723
7181,0.000,200,824.00,0.714
7273,0.000,200,815.00,0.709
7365,0.000,200,770.00,0.685
