ms,pos,steps,strain,g
0,0.000,200,-17.00,0.260
2,0.000,200,-5.00,0.267
44,0.000,200,1.00,0.270
136,0.000,200,33.00,0.287
227,0.000,200,70.00,0.307
319,0.000,200,112.00,0.330
411,0.000,200,112.00,0.330
503,0.000,200,125.00,0.337
595,0.000,200,183.00,0.368
686,0.000,200,210.00,0.383
778,0.000,200,234.00,0.396
870,0.000,200,283.00,0.422
961,0.000,200,295.00,0.429
1053,0.000,200,259.00,0.409
1145,0.000,200,287.00,0.424
1237,0.000,200,287.00,0.424
1329,0.000,200,303.00,0.433
1420,0.000,200,360.00,0.464
1512,0.000,200,421.00,0.496
1603,0.000,200,340.00,0.453
1696,0.000,200,313.00,0.438
1788,0.000,200,365.00,0.466
1879,0.000,200,469.00,0.522
1971,0.000,200,433.00,0.503
2062,0.000,200,429.00,0.501
2154,0.000,200,435.00,0.504
2246,0.000,200,480.00,0.528
2338,0.000,200,522.00,0.551
2430,0.000,200,461.00,0.518
2521,0.000,200,468.00,0.522
2613,0.000,200,479.00,0.528
2705,0.000,200,510.00,0.544
2796,0.000,200,528.00,0.554
2888,0.000,200,540.00,0.561
2980,0.000,200,602.00,0.594
3072,0.000,200,515.00,0.547
3163,0.000,200,469.00,0.522
3255,0.000,200,564.00,0.574
3347,0.000,200,641.00,0.615
3438,0.000,200,620.00,0.604
3531,0.000,200,587.00,0.586
3622,0.000,200,606.00,0.596
3714,0.000,200,659.00,0.625
3806,0.000,200,667.00,0.629
3897,0.000,200,704.00,0.649
3989,0.000,200,742.00,0.670
4080,0.000,200,717.00,0.656
4173,0.000,200,722.00,0.659
4265,0.000,200,751.00,0.674
4356,0.000,200,786.00,0.693
4448,0.000,200,844.00,0.725
4539,0.000,200,928.00,0.770
4631,0.000,200,928.00,0.770
4723,0.000,200,901.00,0.755
4815,0.000,200,956.00,0.785
4907,0.000,200,988.00,0.802
4998,0.000,200,1102.00,0.864
5090,0.000,200,1088.00,0.856
5182,0.000,200,1109.00,0.867
5273,0.000,200,1109.00,0.867
5366,0.000,200,1135.00,0.881
5457,0.000,200,1175.00,0.903
5549,0.000,200,1204.00,0.919
5641,0.000,200,1248.00,0.942
5732,0.000,200,1292.00,0.966
5824,0.000,200,1254.00,0.946
5915,0.000,200,1341.00,0.992
6008,0.000,200,1445.00,1.049
6100,0.000,200,1483.00,1.069
6191,0.000,200,1483.00,1.069
6283,0.000,200,1486.00,1.071
6374,0.000,200,1554.00,1.107
6466,0.000,200,1560.00,1.111
6557,0.000,200,1483.00,1.069
6650,0.000,200,1346.00,0.995
6742,0.000,200,1285.00,0.962
6833,0.000,200,1202.00,0.918
6925,0.000,200,1044.00,0.832
7016,0.000,200,875.00,0.741
7108,0.000,200,834.00,0.719
7201,0.000,200,800.00,0.701
7292,0.000,200,771.00,0.685
7384,0.000,200,665.00,0.628
7475,0.000,200,658.00,0.624
7567,0.000,200,624.00,0.606
7659,0.000,200,609.00,0.598
7750,0.000,200,612.00,0.599