ms,pos,steps,strain,g
0,0.000,200,-141.00,0.194
2,0.000,200,-176.00,0.175
69,0.000,200,-232.00,0.144
171,0.000,200,-342.00,0.085
272,0.000,200,-512.00,-0.006
373,0.000,200,-732.00,-0.125
475,0.000,200,-927.00,-0.230
576,0.000,200,-1024.00,-0.282
678,0.000,200,-1104.00,-0.326
779,0.000,200,-1136.00,-0.343
881,0.000,200,-1110.00,-0.329
983,0.000,200,-1061.00,-0.302
1084,0.000,200,-1012.00,-0.276
1186,0.000,200,-999.00,-0.269
1287,0.000,200,-998.00,-0.268
1388,0.000,200,-1080.00,-0.313
1490,0.000,200,-1119.00,-0.334
1591,0.000,200,-1100.00,-0.323
1692,0.000,200,-1110.00,-0.329
1794,0.000,200,-1176.00,-0.364
1895,0.000,200,-1209.00,-0.382
1997,0.000,200,-1198.00,-0.376
2098,0.000,200,-1221.00,-0.389
2200,0.000,200,-1250.00,-0.404
2302,0.000,200,-1299.00,-0.431
2403,0.000,200,-1391.00,-0.480
2504,0.000,200,-1455.00,-0.515
2606,0.000,200,-1475.00,-0.526
2707,0.000,200,-1477.00,-0.527
2809,0.000,200,-1476.00,-0.526
2910,0.000,200,-1572.00,-0.578
3011,0.000,200,-1617.00,-0.602
3113,0.000,200,-1662.00,-0.626
3214,0.000,200,-1767.00,-0.683
3316,0.000,200,-1829.00,-0.716
3418,0.000,200,-1865.00,-0.736
3519,0.000,200,-1896.00,-0.753
3621,0.000,200,-1970.00,-0.792
3722,0.000,200,-2072.00,-0.847
3823,0.000,200,-2172.00,-0.901
3925,0.000,200,-2238.00,-0.937
4026,0.000,200,-2325.00,-0.984
4127,0.000,200,-2388.00,-1.018
4229,0.000,200,-2493.00,-1.074
4330,0.000,200,-2607.00,-1.136
4432,0.000,200,-2686.00,-1.178
4533,0.000,200,-2777.00,-1.227
4635,0.000,200,-2866.00,-1.275
4737,0.000,200,-3003.00,-1.349
4838,0.000,200,-3142.00,-1.424
4939,0.000,200,-3219.00,-1.466
5041,0.000,200,-3344.00,-1.533
5142,0.000,200,-3490.00,-1.612
5244,0.000,200,-3598.00,-1.670
5345,0.000,200,-3744.00,-1.749
5446,0.000,200,-3921.00,-1.844
5548,0.000,200,-4045.00,-1.911
5649,0.000,200,-4222.00,-2.006
5752,0.000,200,-4196.00,-1.992