ms,pos,steps,strain,g
0,0.000,200,-85.00,0.224
2,0.000,200,-129.00,0.200
50,0.000,200,-156.00,0.185
152,0.000,200,-315.00,0.100
253,0.000,200,-536.00,-0.019
354,0.000,200,-726.00,-0.122
456,0.000,200,-885.00,-0.208
557,0.000,200,-1013.00,-0.277
658,0.000,200,-1074.00,-0.309
760,0.000,200,-1096.00,-0.321
861,0.000,200,-1097.00,-0.322
963,0.000,200,-1066.00,-0.305
1065,0.000,200,-1044.00,-0.293
1166,0.000,200,-997.00,-0.268
1268,0.000,200,-971.00,-0.254
1369,0.000,200,-996.00,-0.267
1470,0.000,200,-1009.00,-0.274
1572,0.000,200,-1032.00,-0.287
1673,0.000,200,-1094.00,-0.320
1775,0.000,200,-1157.00,-0.354
1876,0.000,200,-1158.00,-0.355
1977,0.000,200,-1218.00,-0.387
2079,0.000,200,-1275.00,-0.418
2181,0.000,200,-1280.00,-0.420
2282,0.000,200,-1324.00,-0.444
2384,0.000,200,-1340.00,-0.453
2485,0.000,200,-1394.00,-0.482
2587,0.000,200,-1475.00,-0.526
2688,0.000,200,-1500.00,-0.539
2789,0.000,200,-1561.00,-0.572
2891,0.000,200,-1649.00,-0.619
2992,0.000,200,-1683.00,-0.638
3093,0.000,200,-1719.00,-0.657
3196,0.000,200,-1769.00,-0.684
3297,0.000,200,-1847.00,-0.726
3399,0.000,200,-1941.00,-0.777
3500,0.000,200,-1979.00,-0.797
3601,0.000,200,-1993.00,-0.805
3703,0.000,200,-2081.00,-0.852
3804,0.000,200,-2159.00,-0.894
3906,0.000,200,-2268.00,-0.953
4007,0.000,200,-2407.00,-1.028
4108,0.000,200,-2422.00,-1.036
4210,0.000,200,-2508.00,-1.082
4312,0.000,200,-2586.00,-1.125
4413,0.000,200,-2727.00,-1.201
4515,0.000,200,-2858.00,-1.271
4616,0.000,200,-2956.00,-1.324
4718,0.000,200,-3072.00,-1.387
4819,0.000,200,-3194.00,-1.452
4920,0.000,200,-3330.00,-1.526
5022,0.000,200,-3456.00,-1.594
5123,0.000,200,-3583.00,-1.662
5224,0.000,200,-3717.00,-1.734
5326,0.000,200,-3920.00,-1.844
5427,0.000,200,-4057.00,-1.918
5530,0.000,200,-4207.00,-1.998
5631,0.000,200,-4352.00,-2.077
5732,0.000,200,-4326.00,-2.063
5834,0.000,200,-4050.00,-1.914
5935,0.000,200,-3671.00,-1.709