ms,pos,steps,strain,g
0,0.000,200,170.00,0.361
2,0.000,200,154.00,0.353
99,0.000,200,86.00,0.316
201,0.000,200,210.00,0.383
302,0.000,200,2366.00,1.545
403,0.000,200,5296.00,3.125
505,0.000,200,5832.00,3.413
606,0.000,200,6059.00,3.536
707,0.000,200,6470.00,3.757
809,0.000,200,6815.00,3.943
910,0.000,200,7133.00,4.115
1012,0.000,200,7450.00,4.286
1113,0.000,200,7711.00,4.426
1215,0.000,200,7959.00,4.560
1317,0.000,200,8174.00,4.676
1418,0.000,200,8378.00,4.786
1520,0.000,200,8596.00,4.904
1621,0.000,200,8813.00,5.020
1722,0.000,200,8982.00,5.112
1824,0.000,200,9153.00,5.204
1925,0.000,200,9329.00,5.299
2026,0.000,200,9505.00,5.394
2128,0.000,200,9648.00,5.471
2230,0.000,200,9745.00,5.523
2332,0.000,200,9851.00,5.580
2433,0.000,200,9966.00,5.642
2534,0.000,200,10066.00,5.696
2636,0.000,200,10214.00,5.776
2737,0.000,200,10336.00,5.842
2838,0.000,200,10488.00,5.923
2940,0.000,200,10623.00,5.996
3041,0.000,200,10728.00,6.053
3143,0.000,200,10831.00,6.108
3245,0.000,200,10941.00,6.168
3346,0.000,200,11026.00,6.213
3448,0.000,200,11135.00,6.272
3549,0.000,200,11231.00,6.324
3650,0.000,200,11355.00,6.391
3752,0.000,200,11457.00,6.446
3853,0.000,200,11507.00,6.473
3955,0.000,200,11592.00,6.519
4056,0.000,200,11670.00,6.561
4157,0.000,200,11774.00,6.617
4260,0.000,200,11899.00,6.684
4361,0.000,200,11986.00,6.731
4462,0.000,200,12039.00,6.760
4564,0.000,200,12099.00,6.792
4665,0.000,200,12233.00,6.864
4767,0.000,200,12335.00,6.919
4868,0.000,200,12382.00,6.944
4969,0.000,200,12440.00,6.976
5071,0.000,200,12501.00,7.009
5172,0.000,200,12600.00,7.062
5275,0.000,200,12689.00,7.110
5376,0.000,200,12770.00,7.154
5477,0.000,200,12851.00,7.197
5579,0.000,200,12905.00,7.226
5680,0.000,200,13003.00,7.279
5781,0.000,200,13074.00,7.318
5883,0.000,200,13123.00,7.344
5984,0.000,200,13190.00,7.380
6086,0.000,200,13245.00,7.410
6187,0.000,200,13294.00,7.436
6288,0.000,200,13390.00,7.488
6391,0.000,200,13483.00,7.538
6492,0.000,200,13536.00,7.567
6593,0.000,200,13617.00,7.610
6695,0.000,200,13688.00,7.649
6796,0.000,200,13726.00,7.669
6898,0.000,200,13809.00,7.714
6999,0.000,200,13859.00,7.741
7100,0.000,200,13928.00,7.778
7202,0.000,200,14053.00,7.845
7303,0.000,200,14138.00,7.891
