ms,pos,steps,strain,g
0,0.000,200,106.00,0.327
2,0.000,200,54.00,0.299
51,0.000,200,79.00,0.312
143,0.000,200,178.00,0.365
234,0.000,200,280.00,0.420
326,0.000,200,328.00,0.446
418,0.000,200,400.00,0.485
510,0.000,200,436.00,0.505
602,0.000,200,414.00,0.493
694,0.000,200,427.00,0.500
785,0.000,200,491.00,0.534
877,0.000,200,520.00,0.550
968,0.000,200,501.00,0.540
1061,0.000,200,468.00,0.522
1153,0.000,200,483.00,0.530
1244,0.000,200,604.00,0.595
1336,0.000,200,624.00,0.606
1428,0.000,200,636.00,0.612
1519,0.000,200,696.00,0.645
1611,0.000,200,765.00,0.682
1704,0.000,200,716.00,0.656
1795,0.000,200,619.00,0.603
1887,0.000,200,581.00,0.583
1979,0.000,200,581.00,0.583
2070,0.000,200,540.00,0.561
2162,0.000,200,569.00,0.576
2253,0.000,200,615.00,0.601
2346,0.000,200,644.00,0.617
2438,0.000,200,661.00,0.626
2529,0.000,200,645.00,0.617
2621,0.000,200,676.00,0.634
2713,0.000,200,721.00,0.658
2804,0.000,200,607.00,0.597
2897,0.000,200,584.00,0.584
2989,0.000,200,584.00,0.584
3080,0.000,200,567.00,0.575
3172,0.000,200,578.00,0.581
3264,0.000,200,650.00,0.620
3355,0.000,200,673.00,0.632
3447,0.000,200,646.00,0.618
3540,0.000,200,635.00,0.612
3631,0.000,200,674.00,0.633
3723,0.000,200,679.00,0.636
3814,0.000,200,662.00,0.626
3906,0.000,200,660.00,0.625
3998,0.000,200,601.00,0.594
4090,0.000,200,626.00,0.607
4182,0.000,200,688.00,0.640
4274,0.000,200,676.00,0.634
4365,0.000,200,689.00,0.641
4457,0.000,200,696.00,0.645
4549,0.000,200,699.00,0.646
4640,0.000,200,701.00,0.647
4733,0.000,200,723.00,0.659
4825,0.000,200,739.00,0.668
4916,0.000,200,766.00,0.682
5008,0.000,200,851.00,0.728
5099,0.000,200,864.00,0.735
5191,0.000,200,860.00,0.733
5284,0.000,200,783.00,0.692
5375,0.000,200,828.00,0.716
5467,0.000,200,886.00,0.747
5559,0.000,200,911.00,0.761
5650,0.000,200,988.00,0.802
5742,0.000,200,969.00,0.792
5834,0.000,200,912.00,0.761
5926,0.000,200,949.00,0.781
6018,0.000,200,919.00,0.765
6110,0.000,200,811.00,0.707
6201,0.000,200,728.00,0.662
6293,0.000,200,712.00,0.653