ms,pos,steps,strain,g
0,0.000,200,-2621.00,-1.143
2,0.000,200,-2579.00,-1.121
84,0.000,200,-2538.00,-1.099
175,0.000,200,-2468.00,-1.061
267,0.000,200,-2374.00,-1.010
358,0.000,200,-2371.00,-1.009
451,0.000,200,-2350.00,-0.997
543,0.000,200,-2336.00,-0.990
634,0.000,200,-2343.00,-0.994
726,0.000,200,-2254.00,-0.946
817,0.000,200,-2214.00,-0.924
909,0.000,200,-2223.00,-0.929
1000,0.000,200,-2222.00,-0.928
1093,0.000,200,-2190.00,-0.911
1184,0.000,200,-2221.00,-0.928
1276,0.000,200,-2225.00,-0.930
1367,0.000,200,-2205.00,-0.919
1459,0.000,200,-2226.00,-0.930
1551,0.000,200,-2170.00,-0.900
1642,0.000,200,-2151.00,-0.890
1735,0.000,200,-2203.00,-0.918
1826,0.000,200,-2236.00,-0.936
1918,0.000,200,-2244.00,-0.940
2009,0.000,200,-2234.00,-0.935
2101,0.000,200,-2171.00,-0.901
2192,0.000,200,-2131.00,-0.879
2285,0.000,200,-2162.00,-0.896
2377,0.000,200,-2153.00,-0.891
2468,0.000,200,-2156.00,-0.893
2560,0.000,200,-2164.00,-0.897
2651,0.000,200,-2233.00,-0.934
2743,0.000,200,-2216.00,-0.925
2834,0.000,200,-2159.00,-0.894
2927,0.000,200,-2170.00,-0.900
3018,0.000,200,-2195.00,-0.914
3110,0.000,200,-2192.00,-0.912
3202,0.000,200,-2194.00,-0.913
3293,0.000,200,-2117.00,-0.872
3385,0.000,200,-2079.00,-0.851
3476,0.000,200,-2044.00,-0.832
3569,0.000,200,-2086.00,-0.855
3660,0.000,200,-2113.00,-0.870
3752,0.000,200,-2150.00,-0.889
3843,0.000,200,-2097.00,-0.861
3935,0.000,200,-2088.00,-0.856
4027,0.000,200,-2068.00,-0.845
4118,0.000,200,-2015.00,-0.817
4211,0.000,200,-2011.00,-0.815
4302,0.000,200,-2008.00,-0.813
4394,0.000,200,-1913.00,-0.762
4485,0.000,200,-1930.00,-0.771
4577,0.000,200,-1952.00,-0.783
4668,0.000,200,-1893.00,-0.751
4761,0.000,200,-1960.00,-0.787
4853,0.000,200,-1941.00,-0.777
4944,0.000,200,-1941.00,-0.777
5036,0.000,200,-1920.00,-0.765
5127,0.000,200,-1881.00,-0.744
5219,0.000,200,-1911.00,-0.761
5310,0.000,200,-1901.00,-0.755
5403,0.000,200,-1872.00,-0.740
5494,0.000,200,-1836.00,-0.720
5586,0.000,200,-1777.00,-0.688
5677,0.000,200,-1763.00,-0.681
5769,0.000,200,-1708.00,-0.651
5861,0.000,200,-1674.00,-0.633
5952,0.000,200,-1691.00,-0.642
6045,0.000,200,-1723.00,-0.659
6136,0.000,200,-1780.00,-0.690
6228,0.000,200,-1792.00,-0.696
6319,0.000,200,-1769.00,-0.684
6411,0.000,200,-1873.00,-0.740
6502,0.000,200,-1945.00,-0.779
6595,0.000,200,-2001.00,-0.809
6686,0.000,200,-2084.00,-0.854
6778,0.000,200,-2132.00,-0.880
6870,0.000,200,-2156.00,-0.893
6961,0.000,200,-2162.00,-0.896