ms,pos,steps,strain,g
0,0.000,200,168.00,0.360
2,0.000,200,155.00,0.353
51,0.000,200,216.00,0.386
142,0.000,200,367.00,0.467
235,0.000,200,415.00,0.493
327,0.000,200,457.00,0.516
418,0.000,200,351.00,0.459
510,0.000,200,325.00,0.445
601,0.000,200,249.00,0.404
693,0.000,200,343.00,0.454
785,0.000,200,514.00,0.547
877,0.000,200,624.00,0.606
968,0.000,200,582.00,0.583
1060,0.000,200,671.00,0.631
1152,0.000,200,713.00,0.654
1243,0.000,200,757.00,0.678
1335,0.000,200,749.00,0.673
1427,0.000,200,682.00,0.637
1519,0.000,200,728.00,0.662
1610,0.000,200,762.00,0.680
1702,0.000,200,741.00,0.669
1793,0.000,200,805.00,0.704
1885,0.000,200,845.00,0.725
1976,0.000,200,841.00,0.723
2069,0.000,200,805.00,0.704
2160,0.000,200,675.00,0.633
2252,0.000,200,639.00,0.614
2344,0.000,200,660.00,0.625
2435,0.000,200,666.00,0.629
2527,0.000,200,684.00,0.638
2619,0.000,200,649.00,0.619
2711,0.000,200,669.00,0.630
2802,0.000,200,661.00,0.626
2894,0.000,200,674.00,0.633
2985,0.000,200,699.00,0.646
3077,0.000,200,709.00,0.652
3168,0.000,200,742.00,0.670
3261,0.000,200,761.00,0.680
3353,0.000,200,904.00,0.757
3444,0.000,200,856.00,0.731
3536,0.000,200,821.00,0.712
3627,0.000,200,818.00,0.711
3719,0.000,200,770.00,0.685
3810,0.000,200,824.00,0.714
3903,0.000,200,784.00,0.692
3994,0.000,200,795.00,0.698
4086,0.000,200,860.00,0.733
4177,0.000,200,800.00,0.701
4269,0.000,200,784.00,0.692
4361,0.000,200,848.00,0.727
4453,0.000,200,849.00,0.727
4545,0.000,200,902.00,0.756
4636,0.000,200,934.00,0.773
4728,0.000,200,941.00,0.777
4819,0.000,200,961.00,0.788
4911,0.000,200,960.00,0.787
5002,0.000,200,993.00,0.805
5095,0.000,200,1025.00,0.822
5186,0.000,200,1093.00,0.859
5278,0.000,200,1125.00,0.876
5369,0.000,200,1175.00,0.903
5461,0.000,200,1154.00,0.892
5553,0.000,200,1185.00,0.908
5644,0.000,200,1247.00,0.942
5737,0.000,200,1294.00,0.967
5828,0.000,200,1312.00,0.977
5920,0.000,200,1376.00,1.011
6011,0.000,200,1425.00,1.038
6103,0.000,200,1318.00,0.980
6194,0.000,200,1238.00,0.937
6286,0.000,200,1216.00,0.925
6378,0.000,200,1096.00,0.860
6470,0.000,200,974.00,0.795
6561,0.000,200,908.00,0.759
6653,0.000,200,824.00,0.714