ms,pos,steps,strain,g
0,0.000,200,-125.00,0.202
2,0.000,200,-78.00,0.227
23,0.000,200,-33.00,0.252
114,0.000,200,-12.00,0.263
206,0.000,200,111.00,0.329
298,0.000,200,336.00,0.451
389,0.000,200,640.00,0.615
481,0.000,200,857.00,0.732
573,0.000,200,1040.00,0.830
665,0.000,200,1120.00,0.873
757,0.000,200,1178.00,0.905
849,0.000,200,1245.00,0.941
940,0.000,200,1410.00,1.030
1032,0.000,200,1476.00,1.065
1124,0.000,200,1531.00,1.095
1215,0.000,200,1630.00,1.148
1308,0.000,200,1721.00,1.197
1399,0.000,200,1776.00,1.227
1491,0.000,200,1769.00,1.223
1583,0.000,200,1755.00,1.216
1674,0.000,200,1855.00,1.270
1766,0.000,200,1922.00,1.306
1859,0.000,200,1991.00,1.343
1950,0.000,200,2030.00,1.364
2042,0.000,200,2029.00,1.363
2134,0.000,200,2037.00,1.368
2225,0.000,200,2018.00,1.357
2317,0.000,200,2074.00,1.388
2408,0.000,200,2155.00,1.431
2501,0.000,200,2200.00,1.456
2593,0.000,200,2137.00,1.422
2684,0.000,200,2133.00,1.419
2776,0.000,200,2180.00,1.445
2868,0.000,200,2139.00,1.423
2959,0.000,200,2132.00,1.419
3052,0.000,200,2253.00,1.484
3144,0.000,200,2333.00,1.527
3235,0.000,200,2327.00,1.524
3327,0.000,200,2291.00,1.505
3418,0.000,200,2333.00,1.527
3510,0.000,200,2321.00,1.521
3602,0.000,200,2331.00,1.526
3694,0.000,200,2317.00,1.519
3786,0.000,200,2373.00,1.549
3878,0.000,200,2469.00,1.601
3969,0.000,200,2438.00,1.584
4061,0.000,200,2407.00,1.567
4152,0.000,200,2388.00,1.557
4244,0.000,200,2508.00,1.622
4337,0.000,200,2545.00,1.642
4428,0.000,200,2445.00,1.588
4520,0.000,200,2481.00,1.607
4612,0.000,200,2508.00,1.622
4703,0.000,200,2463.00,1.597
4795,0.000,200,2492.00,1.613
4888,0.000,200,2523.00,1.630
4979,0.000,200,2632.00,1.688
5071,0.000,200,2645.00,1.695
5162,0.000,200,2598.00,1.670
5254,0.000,200,2609.00,1.676
5346,0.000,200,2574.00,1.657
5437,0.000,200,2609.00,1.676
5530,0.000,200,2610.00,1.677
5622,0.000,200,2631.00,1.688
5713,0.000,200,2685.00,1.717
5805,0.000,200,2713.00,1.732
5897,0.000,200,2734.00,1.743
5988,0.000,200,2772.00,1.764
6081,0.000,200,2835.00,1.798
6172,0.000,200,2810.00,1.784
6264,0.000,200,2773.00,1.764
6356,0.000,200,2772.00,1.764
6447,0.000,200,2803.00,1.781
6539,0.000,200,2826.00,1.793
6631,0.000,200,2827.00,1.794
6723,0.000,200,2855.00,1.809
6815,0.000,200,2913.00,1.840
6907,0.000,200,2898.00,1.832
6998,0.000,200,2873.00,1.818
7090,0.000,200,2930.00,1.849
7182,0.000,200,2943.00,1.856
7273,0.000,200,2963.00,1.867
7366,0.000,200,3009.00,1.892
7457,0.000,200,3045.00,1.911
7549,0.000,200,3074.00,1.927
7641,0.000,200,3048.00,1.913
7732,0.000,200,3095.00,1.938
7824,0.000,200,3112.00,1.947
7917,0.000,200,3171.00,1.979
8008,0.000,200,3231.00,2.011
8100,0.000,200,3219.00,2.005
8192,0.000,200,3210.00,2.000
8283,0.000,200,3233.00,2.012
8375,0.000,200,3288.00,2.042
8466,0.000,200,3297.00,2.047
8559,0.000,200,3371.00,2.087
8651,0.000,200,3386.00,2.095
8742,0.000,200,3379.00,2.091
8834,0.000,200,3483.00,2.147
8926,0.000,200,3504.00,2.158
9017,0.000,200,3471.00,2.141
9109,0.000,200,3508.00,2.161
9202,0.000,200,3593.00,2.206
9293,0.000,200,3609.00,2.215
9385,0.000,200,3639.00,2.231
9477,0.000,200,3714.00,2.272
9568,0.000,200,3807.00,2.322
9660,0.000,200,3830.00,2.334
9753,0.000,200,3929.00,2.388
9844,0.000,200,3890.00,2.367
9936,0.000,200,3965.00,2.407
10027,0.000,200,4051.00,2.453
10119,0.000,200,4078.00,2.468
10211,0.000,200,4077.00,2.467
10302,0.000,200,4108.00,2.484
10395,0.000,200,4121.00,2.491
10487,0.000,200,4182.00,2.524
10578,0.000,200,4246.00,2.558
10670,0.000,200,4362.00,2.621
10762,0.000,200,4401.00,2.642
10853,0.000,200,4388.00,2.635
10946,0.000,200,4420.00,2.652
11038,0.000,200,4525.00,2.709
11129,0.000,200,4587.00,2.742
11221,0.000,200,4586.00,2.742
11312,0.000,200,4682.00,2.794
11404,0.000,200,4802.00,2.858
11496,0.000,200,4865.00,2.892
11588,0.000,200,4920.00,2.922
11680,0.000,200,5000.00,2.965
11772,0.000,200,5073.00,3.004
11863,0.000,200,5014.00,2.973
11955,0.000,200,4814.00,2.865
12047,0.000,200,4553.00,2.724
12138,0.000,200,4313.00,2.595
12231,0.000,200,4127.00,2.494
12323,0.000,200,3917.00,2.381
12414,0.000,200,3707.00,2.268
12506,0.000,200,3600.00,2.210
12598,0.000,200,3474.00,2.142
12689,0.000,200,3350.00,2.075
12782,0.000,200,3213.00,2.002
12873,0.000,200,3115.00,1.949
12965,0.000,200,3008.00,1.891
13057,0.000,200,2790.00,1.774
13148,0.000,200,2631.00,1.688
13240,0.000,200,2599.00,1.671
13332,0.000,200,2502.00,1.618
13424,0.000,200,2429.00,1.579
13516,0.000,200,2335.00,1.528
13608,0.000,200,2258.00,1.487
13699,0.000,200,2265.00,1.491
13791,0.000,200,2222.00,1.467
13883,0.000,200,2166.00,1.437
13975,0.000,200,2034.00,1.366
14067,0.000,200,1907.00,1.298
14158,0.000,200,1872.00,1.279
14250,0.000,200,1740.00,1.208
14342,0.000,200,1733.00,1.204
14433,0.000,200,1717.00,1.195
14525,0.000,200,1696.00,1.184
14618,0.000,200,1639.00,1.153
14709,0.000,200,1561.00,1.111
14801,0.000,200,1548.00,1.104
14893,0.000,200,1457.00,1.055
14984,0.000,200,1371.00,1.009
15076,0.000,200,1432.00,1.042
15169,0.000,200,1422.00,1.036
15260,0.000,200,1414.00,1.032
15352,0.000,200,1347.00,0.996
15443,0.000,200,1235.00,0.935
15535,0.000,200,1239.00,0.937
15627,0.000,200,1241.00,0.939
15718,0.000,200,1175.00,0.903
15811,0.000,200,1154.00,0.892
15903,0.000,200,1111.00,0.868
15994,0.000,200,1047.00,0.834
16086,0.000,200,969.00,0.792
16178,0.000,200,1055.00,0.838
16269,0.000,200,1029.00,0.824
16361,0.000,200,993.00,0.805
