ms,pos,steps,strain,g
0,0.000,200,-38.00,0.249
2,0.000,200,-22.00,0.258
25,0.000,200,-15.00,0.261
116,0.000,200,174.00,0.363
208,0.000,200,455.00,0.515
301,0.000,200,748.00,0.673
392,0.000,200,1046.00,0.833
484,0.000,200,1304.00,0.973
575,0.000,200,1486.00,1.071
667,0.000,200,1637.00,1.152
758,0.000,200,1804.00,1.242
851,0.000,200,1960.00,1.326
943,0.000,200,2120.00,1.412
1034,0.000,200,2218.00,1.465
1126,0.000,200,2311.00,1.515
1217,0.000,200,2416.00,1.572
1309,0.000,200,2522.00,1.629
1400,0.000,200,2624.00,1.684
1493,0.000,200,2709.00,1.730
1584,0.000,200,2828.00,1.794
1676,0.000,200,2905.00,1.836
1768,0.000,200,2854.00,1.808
1859,0.000,200,2890.00,1.827
1951,0.000,200,2984.00,1.878
2042,0.000,200,3068.00,1.923
2135,0.000,200,3121.00,1.952
2226,0.000,200,3192.00,1.990
2318,0.000,200,3290.00,2.043
2409,0.000,200,3362.00,2.082
2501,0.000,200,3485.00,2.148
2593,0.000,200,3528.00,2.171
2685,0.000,200,3454.00,2.132
2777,0.000,200,3493.00,2.153
2868,0.000,200,3611.00,2.216
2960,0.000,200,3642.00,2.233
3051,0.000,200,3729.00,2.280
3143,0.000,200,3765.00,2.299
3235,0.000,200,3758.00,2.295
3327,0.000,200,3834.00,2.336
3419,0.000,200,3896.00,2.370
3510,0.000,200,3913.00,2.379
3602,0.000,200,3986.00,2.418
3693,0.000,200,4007.00,2.430
3785,0.000,200,4065.00,2.461
3876,0.000,200,4134.00,2.498
3969,0.000,200,4152.00,2.508
4061,0.000,200,4134.00,2.498
4152,0.000,200,4192.00,2.529
4244,0.000,200,4199.00,2.533
4335,0.000,200,4222.00,2.546
4427,0.000,200,4311.00,2.594
4518,0.000,200,4378.00,2.630
4611,0.000,200,4421.00,2.653
4703,0.000,200,4457.00,2.672
4794,0.000,200,4490.00,2.690
4886,0.000,200,4496.00,2.693
4977,0.000,200,4525.00,2.709
5069,0.000,200,4498.00,2.694
5161,0.000,200,4527.00,2.710
5253,0.000,200,4586.00,2.742
5344,0.000,200,4613.00,2.756
5436,0.000,200,4686.00,2.796
5528,0.000,200,4751.00,2.831
5619,0.000,200,4783.00,2.848
5711,0.000,200,4814.00,2.865
