ms,pos,steps,strain,g
0,0.000,200,-1574.00,-0.579
2,0.000,200,-1593.00,-0.589
28,0.000,200,-1485.00,-0.531
119,0.000,200,-1267.00,-0.413
211,0.000,200,-945.00,-0.240
303,0.000,200,-617.00,-0.063
395,0.000,200,-439.00,0.033
487,0.000,200,-246.00,0.137
579,0.000,200,-35.00,0.251
670,0.000,200,130.00,0.340
762,0.000,200,260.00,0.410
854,0.000,200,394.00,0.482
945,0.000,200,350.00,0.458
1038,0.000,200,353.00,0.460
1129,0.000,200,478.00,0.527
1221,0.000,200,531.00,0.556
1313,0.000,200,581.00,0.583
1404,0.000,200,596.00,0.591
1496,0.000,200,639.00,0.614
1589,0.000,200,648.00,0.619
1680,0.000,200,715.00,0.655
1772,0.000,200,787.00,0.694
1864,0.000,200,813.00,0.708
1955,0.000,200,848.00,0.727
2047,0.000,200,889.00,0.749
2139,0.000,200,947.00,0.780
2231,0.000,200,942.00,0.777
2323,0.000,200,931.00,0.771
2414,0.000,200,981.00,0.798
2506,0.000,200,969.00,0.792
2598,0.000,200,975.00,0.795
2689,0.000,200,986.00,0.801
2782,0.000,200,1047.00,0.834
2874,0.000,200,1088.00,0.856
2965,0.000,200,1102.00,0.864
3057,0.000,200,1075.00,0.849
3149,0.000,200,1091.00,0.858
3240,0.000,200,1115.00,0.871
3332,0.000,200,1125.00,0.876
3425,0.000,200,1141.00,0.885
3516,0.000,200,1189.00,0.911
3608,0.000,200,1161.00,0.895
3700,0.000,200,1168.00,0.899
3791,0.000,200,1253.00,0.945
3883,0.000,200,1257.00,0.947
3974,0.000,200,1262.00,0.950
4067,0.000,200,1279.00,0.959
4159,0.000,200,1241.00,0.939
4250,0.000,200,1235.00,0.935
4342,0.000,200,1302.00,0.971
4434,0.000,200,1321.00,0.982
4525,0.000,200,1367.00,1.006
4618,0.000,200,1340.00,0.992
4710,0.000,200,1270.00,0.954
4801,0.000,200,1363.00,1.004
4893,0.000,200,1378.00,1.012
4984,0.000,200,1391.00,1.019
5076,0.000,200,1461.00,1.057
5168,0.000,200,1479.00,1.067
5260,0.000,200,1493.00,1.074
5352,0.000,200,1483.00,1.069
5444,0.000,200,1585.00,1.124
5535,0.000,200,1597.00,1.130
5627,0.000,200,1568.00,1.115
5719,0.000,200,1583.00,1.123
5811,0.000,200,1570.00,1.116
5903,0.000,200,1499.00,1.078
5995,0.000,200,1555.00,1.108
6086,0.000,200,1610.00,1.137
6178,0.000,200,1633.00,1.150
6269,0.000,200,1647.00,1.157
6361,0.000,200,1634.00,1.150
6454,0.000,200,1706.00,1.189
6545,0.000,200,1799.00,1.239
6637,0.000,200,1797.00,1.238
6729,0.000,200,1752.00,1.214
6820,0.000,200,1784.00,1.231
6912,0.000,200,1798.00,1.239
7005,0.000,200,1800.00,1.240
7096,0.000,200,1887.00,1.287
7188,0.000,200,1903.00,1.295
7280,0.000,200,1864.00,1.274
7371,0.000,200,1865.00,1.275
7463,0.000,200,1895.00,1.291
7554,0.000,200,1906.00,1.297
7647,0.000,200,1963.00,1.328
7739,0.000,200,2054.00,1.377
7830,0.000,200,2075.00,1.388
7922,0.000,200,2059.00,1.380
8014,0.000,200,2062.00,1.381
8105,0.000,200,2062.00,1.381
8197,0.000,200,2109.00,1.406
8290,0.000,200,2160.00,1.434
8381,0.000,200,2135.00,1.420
8473,0.000,200,2205.00,1.458
8564,0.000,200,2307.00,1.513
8656,0.000,200,2339.00,1.530
8748,0.000,200,2351.00,1.537
8840,0.000,200,2347.00,1.535
8932,0.000,200,2354.00,1.539
9024,0.000,200,2431.00,1.580
9115,0.000,200,2445.00,1.588
9207,0.000,200,2477.00,1.605
9299,0.000,200,2490.00,1.612
9390,0.000,200,2511.00,1.623
9483,0.000,200,2490.00,1.612
9574,0.000,200,2551.00,1.645
9666,0.000,200,2590.00,1.666
9758,0.000,200,2634.00,1.689
9849,0.000,200,2714.00,1.733
9941,0.000,200,2745.00,1.749
10033,0.000,200,2791.00,1.774
10125,0.000,200,2819.00,1.789
10217,0.000,200,2865.00,1.814
10309,0.000,200,2975.00,1.873
10400,0.000,200,2981.00,1.877
10492,0.000,200,2999.00,1.886
10583,0.000,200,3089.00,1.935
10676,0.000,200,3153.00,1.969
10768,0.000,200,3174.00,1.981
10859,0.000,200,3237.00,2.015
10951,0.000,200,3268.00,2.031
11043,0.000,200,3310.00,2.054
11134,0.000,200,3404.00,2.105
11226,0.000,200,3450.00,2.129
11318,0.000,200,3492.00,2.152
11410,0.000,200,3534.00,2.175
11502,0.000,200,3663.00,2.244
11593,0.000,200,3761.00,2.297
11685,0.000,200,3740.00,2.286
11777,0.000,200,3861.00,2.351
11869,0.000,200,3818.00,2.328
11961,0.000,200,3627.00,2.225
12052,0.000,200,3435.00,2.121
12144,0.000,200,3232.00,2.012
12236,0.000,200,2965.00,1.868
12327,0.000,200,2725.00,1.739
12419,0.000,200,2534.00,1.636
12512,0.000,200,2349.00,1.536
12603,0.000,200,2227.00,1.470
12695,0.000,200,2115.00,1.410
12787,0.000,200,1965.00,1.329
12878,0.000,200,1907.00,1.298
12970,0.000,200,1747.00,1.211
13061,0.000,200,1585.00,1.124
13154,0.000,200,1509.00,1.083
13246,0.000,200,1468.00,1.061
13337,0.000,200,1381.00,1.014
13429,0.000,200,1273.00,0.956
13521,0.000,200,1203.00,0.918
13612,0.000,200,1150.00,0.889
13705,0.000,200,1070.00,0.846