ms,pos,steps,strain,g
0,0.000,200,-1413.00,-0.492
2,0.000,200,-1411.00,-0.491
43,0.000,200,-1042.00,-0.292
134,0.000,200,190.00,0.372
226,0.000,200,186.00,0.370
318,0.000,200,90.00,0.318
410,0.000,200,-50.00,0.243
502,0.000,200,-5.00,0.267
593,0.000,200,91.00,0.319
685,0.000,200,146.00,0.348
777,0.000,200,161.00,0.356
869,0.000,200,196.00,0.375
961,0.000,200,282.00,0.422
1052,0.000,200,300.00,0.431
1144,0.000,200,339.00,0.452
1236,0.000,200,321.00,0.443
1327,0.000,200,362.00,0.465
1419,0.000,200,271.00,0.416
1512,0.000,200,297.00,0.430
1603,0.000,200,247.00,0.403
1695,0.000,200,164.00,0.358
1787,0.000,200,222.00,0.389
1878,0.000,200,203.00,0.379
1970,0.000,200,130.00,0.340
2061,0.000,200,138.00,0.344
2154,0.000,200,155.00,0.353
2246,0.000,200,42.00,0.292
2337,0.000,200,32.00,0.287
2429,0.000,200,21.00,0.281
2521,0.000,200,-26.00,0.256
2612,0.000,200,-10.00,0.264
2705,0.000,200,39.00,0.291
2796,0.000,200,-38.00,0.249
2888,0.000,200,22.00,0.281
2980,0.000,200,106.00,0.327
3071,0.000,200,95.00,0.321
3163,0.000,200,78.00,0.312
3255,0.000,200,140.00,0.345
3347,0.000,200,200.00,0.377
3439,0.000,200,94.00,0.320
3531,0.000,200,-15.00,0.261
3622,0.000,200,-51.00,0.242
3714,0.000,200,-73.00,0.230
3805,0.000,200,-37.00,0.250
3898,0.000,200,-112.00,0.209
3990,0.000,200,-74.00,0.230
4081,0.000,200,126.00,0.337
4173,0.000,200,197.00,0.376
4265,0.000,200,209.00,0.382
4356,0.000,200,132.00,0.341
4448,0.000,200,-11.00,0.264
4540,0.000,200,-27.00,0.255
4632,0.000,200,1.00,0.270
4724,0.000,200,31.00,0.286
4815,0.000,200,39.00,0.291
4907,0.000,200,-31.00,0.253
4999,0.000,200,-41.00,0.247
5090,0.000,200,15.00,0.278
5183,0.000,200,-11.00,0.264
5275,0.000,200,-29.00,0.254
5366,0.000,200,-52.00,0.242
5458,0.000,200,-128.00,0.201
5549,0.000,200,-115.00,0.208
5641,0.000,200,-7.00,0.266