ms,pos,steps,strain,g
0,0.000,200,-565.00,-0.035
2,0.000,200,-494.00,0.003
90,0.000,200,-436.00,0.035
183,0.000,200,-350.00,0.081
274,0.000,200,-268.00,0.125
366,0.000,200,-237.00,0.142
457,0.000,200,-285.00,0.116
549,0.000,200,-253.00,0.133
640,0.000,200,-207.00,0.158
732,0.000,200,-143.00,0.192
824,0.000,200,-102.00,0.215
916,0.000,200,-86.00,0.223
1007,0.000,200,-83.00,0.225
1099,0.000,200,-25.00,0.256
1191,0.000,200,36.00,0.289
1282,0.000,200,101.00,0.324
1374,0.000,200,115.00,0.332
1466,0.000,200,96.00,0.321
1558,0.000,200,46.00,0.294
1649,0.000,200,117.00,0.333
1741,0.000,200,220.00,0.388
1832,0.000,200,276.00,0.418
1924,0.000,200,374.00,0.471
2015,0.000,200,393.00,0.481
2108,0.000,200,345.00,0.456
2200,0.000,200,434.00,0.504
2291,0.000,200,478.00,0.527
2383,0.000,200,409.00,0.490
2474,0.000,200,425.00,0.499
2566,0.000,200,358.00,0.463
2658,0.000,200,258.00,0.409
2750,0.000,200,250.00,0.404
2841,0.000,200,286.00,0.424
2933,0.000,200,344.00,0.455
3024,0.000,200,415.00,0.493
3116,0.000,200,476.00,0.526
3208,0.000,200,513.00,0.546
3300,0.000,200,374.00,0.471
3392,0.000,200,211.00,0.383
3483,0.000,200,210.00,0.383
3575,0.000,200,244.00,0.401
3666,0.000,200,230.00,0.394
3758,0.000,200,297.00,0.430
3849,0.000,200,333.00,0.449
3942,0.000,200,316.00,0.440
4033,0.000,200,255.00,0.407
4125,0.000,200,318.00,0.441
4216,0.000,200,314.00,0.439
4308,0.000,200,340.00,0.453
4400,0.000,200,398.00,0.484
4492,0.000,200,458.00,0.516
4584,0.000,200,557.00,0.570
4675,0.000,200,571.00,0.577
4767,0.000,200,520.00,0.550
4858,0.000,200,607.00,0.597
4950,0.000,200,673.00,0.632
5041,0.000,200,772.00,0.686
5134,0.000,200,864.00,0.735
5225,0.000,200,928.00,0.770
5317,0.000,200,960.00,0.787
5409,0.000,200,1048.00,0.835
5500,0.000,200,1134.00,0.881
5592,0.000,200,1078.00,0.851
5683,0.000,200,1152.00,0.891
5776,0.000,200,1342.00,0.993
5867,0.000,200,1473.00,1.064
5959,0.000,200,1605.00,1.135
6050,0.000,200,1633.00,1.150
6142,0.000,200,1560.00,1.111
6233,0.000,200,1061.00,0.842
6326,0.000,200,745.00,0.671
6417,0.000,200,616.00,0.602
6509,0.000,200,508.00,0.543
6601,0.000,200,448.00,0.511
6692,0.000,200,414.00,0.493
6784,0.000,200,426.00,0.499
6875,0.000,200,410.00,0.491
6968,0.000,200,347.00,0.457
7059,0.000,200,348.00,0.457
7151,0.000,200,353.00,0.460
7242,0.000,200,362.00,0.465
7334,0.000,200,370.00,0.469
7425,0.000,200,344.00,0.455
7517,0.000,200,357.00,0.462