ms,pos,steps,strain,g
0,0.000,200,-10.00,0.264
2,0.000,200,35.00,0.288
6,0.000,200,-2.00,0.268
108,0.000,200,-102.00,0.215
210,0.000,200,-299.00,0.108
311,0.000,200,-496.00,0.002
413,0.000,200,-646.00,-0.079
514,0.000,200,-699.00,-0.107
616,0.000,200,-794.00,-0.158
717,0.000,200,-790.00,-0.156
818,0.000,200,-757.00,-0.139
920,0.000,200,-720.00,-0.119
1021,0.000,200,-702.00,-0.109
1124,0.000,200,-702.00,-0.109
1225,0.000,200,-745.00,-0.132
1326,0.000,200,-738.00,-0.128
1428,0.000,200,-763.00,-0.142
1529,0.000,200,-783.00,-0.153
1630,0.000,200,-792.00,-0.157
1732,0.000,200,-826.00,-0.176
1833,0.000,200,-847.00,-0.187
1935,0.000,200,-862.00,-0.195
2036,0.000,200,-895.00,-0.213
2137,0.000,200,-946.00,-0.240
2239,0.000,200,-1039.00,-0.291
2340,0.000,200,-1050.00,-0.296
2442,0.000,200,-1059.00,-0.301
2544,0.000,200,-1123.00,-0.336
2645,0.000,200,-1154.00,-0.353
2747,0.000,200,-1234.00,-0.396
2848,0.000,200,-1253.00,-0.406
2949,0.000,200,-1289.00,-0.425
3051,0.000,200,-1371.00,-0.470
3152,0.000,200,-1393.00,-0.481
3253,0.000,200,-1457.00,-0.516
3355,0.000,200,-1542.00,-0.562
3456,0.000,200,-1617.00,-0.602
3559,0.000,200,-1670.00,-0.631
3660,0.000,200,-1734.00,-0.665
3761,0.000,200,-1756.00,-0.677
3863,0.000,200,-1840.00,-0.722
3964,0.000,200,-1955.00,-0.784
4065,0.000,200,-2012.00,-0.815
4167,0.000,200,-2068.00,-0.845
4268,0.000,200,-2162.00,-0.896
4370,0.000,200,-2279.00,-0.959
4471,0.000,200,-2364.00,-1.005
4573,0.000,200,-2435.00,-1.043
4675,0.000,200,-2526.00,-1.092
4776,0.000,200,-2637.00,-1.152
4878,0.000,200,-2742.00,-1.209
4979,0.000,200,-2853.00,-1.268
5080,0.000,200,-2994.00,-1.344
5182,0.000,200,-3144.00,-1.425
5283,0.000,200,-3274.00,-1.495
5384,0.000,200,-3383.00,-1.554
5486,0.000,200,-3497.00,-1.616
5588,0.000,200,-3667.00,-1.707
5690,0.000,200,-3701.00,-1.726
5791,0.000,200,-3509.00,-1.622
5892,0.000,200,-3168.00,-1.438
5994,0.000,200,-2870.00,-1.278