ms,pos,steps,strain,g
0,0.000,200,97.00,0.322
2,0.000,200,75.00,0.310
21,0.000,200,23.00,0.282
123,0.000,200,-70.00,0.232
224,0.000,200,-363.00,0.074
325,0.000,200,-576.00,-0.041
428,0.000,200,-695.00,-0.105
529,0.000,200,-841.00,-0.184
631,0.000,200,-933.00,-0.233
732,0.000,200,-924.00,-0.229
833,0.000,200,-918.00,-0.225
935,0.000,200,-825.00,-0.175
1036,0.000,200,-771.00,-0.146
1137,0.000,200,-783.00,-0.153
1239,0.000,200,-774.00,-0.148
1340,0.000,200,-784.00,-0.153
1443,0.000,200,-792.00,-0.157
1544,0.000,200,-814.00,-0.169
1645,0.000,200,-837.00,-0.182
1747,0.000,200,-828.00,-0.177
1848,0.000,200,-874.00,-0.202
1949,0.000,200,-951.00,-0.243
2051,0.000,200,-976.00,-0.257
2152,0.000,200,-997.00,-0.268
2254,0.000,200,-1056.00,-0.300
2355,0.000,200,-1096.00,-0.321
2457,0.000,200,-1121.00,-0.335
2559,0.000,200,-1166.00,-0.359
2660,0.000,200,-1183.00,-0.368
2762,0.000,200,-1292.00,-0.427
2863,0.000,200,-1372.00,-0.470
2964,0.000,200,-1427.00,-0.500
3066,0.000,200,-1456.00,-0.515
3167,0.000,200,-1453.00,-0.514
3268,0.000,200,-1558.00,-0.570
3370,0.000,200,-1631.00,-0.610
3471,0.000,200,-1671.00,-0.631
3574,0.000,200,-1757.00,-0.678
3675,0.000,200,-1825.00,-0.714
3776,0.000,200,-1863.00,-0.735
3878,0.000,200,-1934.00,-0.773
3979,0.000,200,-2061.00,-0.842
4080,0.000,200,-2152.00,-0.891
4182,0.000,200,-2241.00,-0.939
4283,0.000,200,-2331.00,-0.987
4385,0.000,200,-2417.00,-1.033
4486,0.000,200,-2547.00,-1.104
4587,0.000,200,-2643.00,-1.155
4690,0.000,200,-2737.00,-1.206
4791,0.000,200,-2856.00,-1.270
4892,0.000,200,-3017.00,-1.357
4994,0.000,200,-3139.00,-1.423
5095,0.000,200,-3299.00,-1.509
5197,0.000,200,-3439.00,-1.584
5298,0.000,200,-3523.00,-1.630
5399,0.000,200,-3672.00,-1.710
5501,0.000,200,-3840.00,-1.801
5602,0.000,200,-4014.00,-1.894
5704,0.000,200,-4064.00,-1.921
5806,0.000,200,-3837.00,-1.799