ms,pos,steps,strain,g
0,0.000,200,-1077.00,-0.311
2,0.000,200,-1043.00,-0.293
86,0.000,200,-930.00,-0.232
187,0.000,200,-701.00,-0.108
288,0.000,200,-550.00,-0.027
391,0.000,200,-482.00,0.010
492,0.000,200,-457.00,0.023
593,0.000,200,-430.00,0.038
695,0.000,200,-382.00,0.064
796,0.000,200,-326.00,0.094
898,0.000,200,-313.00,0.101
999,0.000,200,-262.00,0.128
1100,0.000,200,-216.00,0.153
1202,0.000,200,-160.00,0.183
1303,0.000,200,-140.00,0.194
1404,0.000,200,-70.00,0.232
1506,0.000,200,-51.00,0.242
1607,0.000,200,-21.00,0.258
1709,0.000,200,0.00,0.270
1810,0.000,200,2.00,0.271
1912,0.000,200,38.00,0.290
2014,0.000,200,129.00,0.339
2115,0.000,200,147.00,0.349
2216,0.000,200,180.00,0.367
2318,0.000,200,208.00,0.382
2419,0.000,200,263.00,0.411
2521,0.000,200,315.00,0.439
2622,0.000,200,371.00,0.470
2723,0.000,200,411.00,0.491
2825,0.000,200,436.00,0.505
2926,0.000,200,462.00,0.519
3029,0.000,200,498.00,0.538
3130,0.000,200,516.00,0.548
3231,0.000,200,589.00,0.587
3333,0.000,200,658.00,0.624
3434,0.000,200,766.00,0.682
3535,0.000,200,796.00,0.699
3637,0.000,200,826.00,0.715
3738,0.000,200,861.00,0.734
3840,0.000,200,920.00,0.765
3941,0.000,200,988.00,0.802
4042,0.000,200,1058.00,0.840
4144,0.000,200,1095.00,0.860
4246,0.000,200,1145.00,0.887
4347,0.000,200,1207.00,0.920
4449,0.000,200,1234.00,0.935
4550,0.000,200,1310.00,0.976
4652,0.000,200,1410.00,1.030
4753,0.000,200,1495.00,1.075
4854,0.000,200,1505.00,1.081
4956,0.000,200,1592.00,1.128
5057,0.000,200,1680.00,1.175
5158,0.000,200,1747.00,1.211
5260,0.000,200,1871.00,1.278
5361,0.000,200,1919.00,1.304
5463,0.000,200,2001.00,1.348
5564,0.000,200,2110.00,1.407
5666,0.000,200,2193.00,1.452
5768,0.000,200,2275.00,1.496
5869,0.000,200,2349.00,1.536
5970,0.000,200,2493.00,1.613
6072,0.000,200,2505.00,1.620
6173,0.000,200,2337.00,1.529
6275,0.000,200,2070.00,1.385
6376,0.000,200,1856.00,1.270
6477,0.000,200,1632.00,1.149