ms,pos,steps,strain,g
0,0.000,200,-1813.00,-0.708
2,0.000,200,-1869.00,-0.738
23,0.000,200,-1530.00,-0.555
114,0.000,200,93.00,0.320
206,0.000,200,462.00,0.519
297,0.000,200,330.00,0.447
390,0.000,200,505.00,0.542
482,0.000,200,678.00,0.635
573,0.000,200,630.00,0.609
665,0.000,200,557.00,0.570
757,0.000,200,518.00,0.549
848,0.000,200,427.00,0.500
940,0.000,200,218.00,0.387
1033,0.000,200,62.00,0.303
1124,0.000,200,14.00,0.277
1216,0.000,200,127.00,0.338
1307,0.000,200,201.00,0.378
1399,0.000,200,273.00,0.417
1491,0.000,200,266.00,0.413
1582,0.000,200,262.00,0.411
1675,0.000,200,387.00,0.478
1767,0.000,200,491.00,0.534
1858,0.000,200,652.00,0.621
1950,0.000,200,716.00,0.656
2042,0.000,200,648.00,0.619
2133,0.000,200,502.00,0.540
2226,0.000,200,345.00,0.456
2317,0.000,200,323.00,0.444
2409,0.000,200,373.00,0.471
2501,0.000,200,421.00,0.496
2592,0.000,200,449.00,0.512
2684,0.000,200,514.00,0.547
2776,0.000,200,560.00,0.571
2868,0.000,200,613.00,0.600
2960,0.000,200,764.00,0.681
3052,0.000,200,636.00,0.612
3143,0.000,200,590.00,0.588
3235,0.000,200,546.00,0.564
3326,0.000,200,406.00,0.488
3419,0.000,200,317.00,0.440
3511,0.000,200,363.00,0.465
3602,0.000,200,439.00,0.506
3694,0.000,200,300.00,0.431
3786,0.000,200,155.00,0.353
3877,0.000,200,146.00,0.348
3969,0.000,200,102.00,0.325
4062,0.000,200,91.00,0.319
4153,0.000,200,140.00,0.345
4245,0.000,200,198.00,0.376
4337,0.000,200,272.00,0.416
4428,0.000,200,254.00,0.406
4520,0.000,200,217.00,0.387
4611,0.000,200,191.00,0.373
4704,0.000,200,126.00,0.337
4796,0.000,200,24.00,0.282
4887,0.000,200,2.00,0.271
4979,0.000,200,117.00,0.333
5071,0.000,200,197.00,0.376
5162,0.000,200,280.00,0.420
5255,0.000,200,329.00,0.447
5347,0.000,200,310.00,0.437
5438,0.000,200,324.00,0.444
5530,0.000,200,417.00,0.494
5622,0.000,200,404.00,0.487
5713,0.000,200,359.00,0.463
5805,0.000,200,421.00,0.496
5897,0.000,200,465.00,0.520
5989,0.000,200,397.00,0.484
6081,0.000,200,439.00,0.506
6172,0.000,200,489.00,0.533
6264,0.000,200,453.00,0.514
6356,0.000,200,471.00,0.523