ms,pos,steps,strain,g
0,0.000,200,101.00,0.324
3,0.000,200,99.00,0.323
5,0.000,200,94.00,0.320
105,0.000,200,-12.00,0.263
207,0.000,200,-271.00,0.123
308,0.000,200,-518.00,-0.010
409,0.000,200,-688.00,-0.101
511,0.000,200,-801.00,-0.162
612,0.000,200,-895.00,-0.213
714,0.000,200,-941.00,-0.238
816,0.000,200,-932.00,-0.233
917,0.000,200,-820.00,-0.173
1019,0.000,200,-790.00,-0.156
1120,0.000,200,-778.00,-0.150
1221,0.000,200,-714.00,-0.115
1323,0.000,200,-707.00,-0.112
1424,0.000,200,-779.00,-0.150
1525,0.000,200,-845.00,-0.186
1627,0.000,200,-828.00,-0.177
1729,0.000,200,-830.00,-0.178
1831,0.000,200,-896.00,-0.213
1932,0.000,200,-910.00,-0.221
2033,0.000,200,-966.00,-0.251
2135,0.000,200,-1050.00,-0.296
2236,0.000,200,-1092.00,-0.319
2337,0.000,200,-1101.00,-0.324
2439,0.000,200,-1060.00,-0.302
2540,0.000,200,-1104.00,-0.326
2642,0.000,200,-1184.00,-0.369
2744,0.000,200,-1220.00,-0.388
2845,0.000,200,-1291.00,-0.426
2947,0.000,200,-1317.00,-0.440
3048,0.000,200,-1354.00,-0.460
3150,0.000,200,-1417.00,-0.494
3251,0.000,200,-1484.00,-0.530
3352,0.000,200,-1533.00,-0.557
3454,0.000,200,-1599.00,-0.592
3555,0.000,200,-1660.00,-0.625
3656,0.000,200,-1758.00,-0.678
3759,0.000,200,-1817.00,-0.710
3860,0.000,200,-1882.00,-0.745
3962,0.000,200,-1972.00,-0.794
4063,0.000,200,-2069.00,-0.846
4164,0.000,200,-2151.00,-0.890
4266,0.000,200,-2221.00,-0.928
4367,0.000,200,-2352.00,-0.998
4468,0.000,200,-2481.00,-1.068
4570,0.000,200,-2520.00,-1.089
4672,0.000,200,-2620.00,-1.143
4774,0.000,200,-2768.00,-1.223
4875,0.000,200,-2913.00,-1.301
4976,0.000,200,-3041.00,-1.370
5078,0.000,200,-3131.00,-1.418
5179,0.000,200,-3266.00,-1.491
5280,0.000,200,-3458.00,-1.595
5382,0.000,200,-3590.00,-1.666
5483,0.000,200,-3759.00,-1.757
5585,0.000,200,-3926.00,-1.847
5687,0.000,200,-3989.00,-1.881
5788,0.000,200,-3795.00,-1.776
5890,0.000,200,-3453.00,-1.592
5991,0.000,200,-3071.00,-1.386