ms,pos,steps,strain,g
0,0.000,200,-1109.00,-0.328
2,0.000,200,-1213.00,-0.384
38,0.000,200,-884.00,-0.207
130,0.000,200,460.00,0.518
222,0.000,200,677.00,0.635
314,0.000,200,603.00,0.595
405,0.000,200,711.00,0.653
497,0.000,200,629.00,0.609
588,0.000,200,578.00,0.581
680,0.000,200,589.00,0.587
772,0.000,200,617.00,0.602
864,0.000,200,587.00,0.586
956,0.000,200,587.00,0.586
1047,0.000,200,585.00,0.585
1139,0.000,200,681.00,0.637
1231,0.000,200,689.00,0.641
1322,0.000,200,730.00,0.663
1414,0.000,200,626.00,0.607
1506,0.000,200,502.00,0.540
1598,0.000,200,560.00,0.571
1690,0.000,200,675.00,0.633
1781,0.000,200,765.00,0.682
1873,0.000,200,693.00,0.643
1964,0.000,200,643.00,0.616
2057,0.000,200,660.00,0.625
2148,0.000,200,551.00,0.567
2240,0.000,200,439.00,0.506
2332,0.000,200,452.00,0.513
2423,0.000,200,603.00,0.595
2515,0.000,200,724.00,0.660
2606,0.000,200,710.00,0.652
2699,0.000,200,779.00,0.689
2791,0.000,200,733.00,0.665
2882,0.000,200,664.00,0.627
2974,0.000,200,521.00,0.550
3065,0.000,200,398.00,0.484
3157,0.000,200,382.00,0.475
3249,0.000,200,397.00,0.484
3341,0.000,200,486.00,0.532
3433,0.000,200,501.00,0.540
3524,0.000,200,549.00,0.565
3616,0.000,200,629.00,0.609
3707,0.000,200,619.00,0.603
3799,0.000,200,517.00,0.548
3892,0.000,200,471.00,0.523
3983,0.000,200,435.00,0.504
4075,0.000,200,395.00,0.482
4166,0.000,200,527.00,0.554
4258,0.000,200,603.00,0.595
4350,0.000,200,681.00,0.637
4441,0.000,200,735.00,0.666
4534,0.000,200,653.00,0.622
4625,0.000,200,636.00,0.612
4717,0.000,200,729.00,0.663
4809,0.000,200,851.00,0.728
4900,0.000,200,888.00,0.748
4992,0.000,200,856.00,0.731
5083,0.000,200,797.00,0.699
5176,0.000,200,721.00,0.658
5267,0.000,200,558.00,0.570
5359,0.000,200,476.00,0.526
5451,0.000,200,419.00,0.495
5542,0.000,200,428.00,0.500
5634,0.000,200,399.00,0.485
5726,0.000,200,347.00,0.457
5818,0.000,200,356.00,0.461
5910,0.000,200,355.00,0.461