ms,pos,steps,strain,g
0,0.000,200,18.00,0.279
2,0.000,200,-45.00,0.245
50,0.000,200,-26.00,0.256
151,0.000,200,223.00,0.390
253,0.000,200,601.00,0.594
354,0.000,200,876.00,0.742
455,0.000,200,1108.00,0.867
557,0.000,200,1308.00,0.975
658,0.000,200,1491.00,1.073
760,0.000,200,1705.00,1.189
862,0.000,200,1919.00,1.304
963,0.000,200,2108.00,1.406
1065,0.000,200,2249.00,1.482
1166,0.000,200,2413.00,1.570
1267,0.000,200,2582.00,1.661
1369,0.000,200,2685.00,1.717
1470,0.000,200,2755.00,1.755
1571,0.000,200,2831.00,1.796
1673,0.000,200,2915.00,1.841
1774,0.000,200,2966.00,1.868
1876,0.000,200,3074.00,1.927
1978,0.000,200,3171.00,1.979
2079,0.000,200,3245.00,2.019
2181,0.000,200,3357.00,2.079
2282,0.000,200,3469.00,2.140
2383,0.000,200,3531.00,2.173
2485,0.000,200,3599.00,2.210
2586,0.000,200,3644.00,2.234
2688,0.000,200,3806.00,2.321
2789,0.000,200,3932.00,2.389
2890,0.000,200,3968.00,2.409
2993,0.000,200,4066.00,2.461
3094,0.000,200,4144.00,2.504
3195,0.000,200,4186.00,2.526
3297,0.000,200,4221.00,2.545
3398,0.000,200,4261.00,2.567
3500,0.000,200,4350.00,2.615
3601,0.000,200,4434.00,2.660
3702,0.000,200,4466.00,2.677
3804,0.000,200,4565.00,2.730
3905,0.000,200,4674.00,2.789
4006,0.000,200,4702.00,2.804
4109,0.000,200,4808.00,2.861
4210,0.000,200,4889.00,2.905
4312,0.000,200,4912.00,2.918
4413,0.000,200,4900.00,2.911
4514,0.000,200,4967.00,2.947
4616,0.000,200,4971.00,2.949
4717,0.000,200,4973.00,2.950
4819,0.000,200,5014.00,2.973
4920,0.000,200,5003.00,2.967
5021,0.000,200,5038.00,2.985
5123,0.000,200,5066.00,3.001
5225,0.000,200,5142.00,3.042
5326,0.000,200,5215.00,3.081
5428,0.000,200,5285.00,3.119
5529,0.000,200,5357.00,3.157
5631,0.000,200,5394.00,3.177
5732,0.000,200,5443.00,3.204
5833,0.000,200,5561.00,3.267
5935,0.000,200,5650.00,3.315
6036,0.000,200,5699.00,3.342
6137,0.000,200,5757.00,3.373
6239,0.000,200,5835.00,3.415
6341,0.000,200,5857.00,3.427
6443,0.000,200,5910.00,3.456
6544,0.000,200,6035.00,3.523
6645,0.000,200,6019.00,3.514
6747,0.000,200,5824.00,3.409
6848,0.000,200,5646.00,3.313
6949,0.000,200,5443.00,3.204