ms,pos,steps,strain,g
0,0.000,200,369.00,0.468
3,0.000,200,351.00,0.459
35,0.000,200,343.00,0.454
136,0.000,200,451.00,0.513
238,0.000,200,613.00,0.600
339,0.000,200,757.00,0.678
441,0.000,200,878.00,0.743
542,0.000,200,919.00,0.765
644,0.000,200,953.00,0.783
746,0.000,200,1000.00,0.809
847,0.000,200,1001.00,0.809
948,0.000,200,1069.00,0.846
1050,0.000,200,1145.00,0.887
1151,0.000,200,1191.00,0.912
1253,0.000,200,1176.00,0.904
1354,0.000,200,1137.00,0.882
1455,0.000,200,1161.00,0.895
1557,0.000,200,1169.00,0.900
1658,0.000,200,1180.00,0.906
1759,0.000,200,1188.00,0.910
1861,0.000,200,1193.00,0.913
1963,0.000,200,1182.00,0.907
2065,0.000,200,1163.00,0.896
2166,0.000,200,1175.00,0.903
2267,0.000,200,1187.00,0.909
2369,0.000,200,1179.00,0.905
2470,0.000,200,1158.00,0.894
2572,0.000,200,1179.00,0.905
2673,0.000,200,1244.00,0.940
2774,0.000,200,1234.00,0.935
2876,0.000,200,1276.00,0.957
2977,0.000,200,1331.00,0.987
3078,0.000,200,1314.00,0.978
3180,0.000,200,1351.00,0.998
3281,0.000,200,1312.00,0.977
3384,0.000,200,1303.00,0.972
3485,0.000,200,1356.00,1.001
3586,0.000,200,1379.00,1.013
3688,0.000,200,1384.00,1.016
3789,0.000,200,1411.00,1.030
3890,0.000,200,1430.00,1.040
3992,0.000,200,1425.00,1.038
4093,0.000,200,1452.00,1.052
4195,0.000,200,1476.00,1.065
4296,0.000,200,1482.00,1.068
4397,0.000,200,1530.00,1.094
4499,0.000,200,1560.00,1.111
4600,0.000,200,1555.00,1.108
4701,0.000,200,1608.00,1.136
4804,0.000,200,1634.00,1.150
4905,0.000,200,1656.00,1.162
5007,0.000,200,1663.00,1.166
5108,0.000,200,1709.00,1.191
5209,0.000,200,1727.00,1.201
5311,0.000,200,1739.00,1.207
5412,0.000,200,1771.00,1.224
5513,0.000,200,1778.00,1.228
5615,0.000,200,1830.00,1.256
5716,0.000,200,1878.00,1.282
5818,0.000,200,1918.00,1.304
5919,0.000,200,1961.00,1.327
6020,0.000,200,1984.00,1.339
6122,0.000,200,1915.00,1.302
6223,0.000,200,1831.00,1.257
6324,0.000,200,1731.00,1.203
6427,0.000,200,1593.00,1.128
6528,0.000,200,1544.00,1.102