ms,pos,steps,strain,g
0,0.000,200,-1773.00,-0.686
2,0.000,200,-1726.00,-0.661
29,0.000,200,-1513.00,-0.546
121,0.000,200,-126.00,0.202
213,0.000,200,255.00,0.407
304,0.000,200,170.00,0.361
397,0.000,200,221.00,0.389
488,0.000,200,271.00,0.416
580,0.000,200,288.00,0.425
671,0.000,200,239.00,0.398
763,0.000,200,264.00,0.412
855,0.000,200,287.00,0.424
946,0.000,200,258.00,0.409
1039,0.000,200,267.00,0.413
1130,0.000,200,228.00,0.392
1222,0.000,200,227.00,0.392
1314,0.000,200,382.00,0.475
1405,0.000,200,424.00,0.498
1497,0.000,200,477.00,0.527
1588,0.000,200,331.00,0.448
1681,0.000,200,237.00,0.397
1772,0.000,200,332.00,0.449
1864,0.000,200,315.00,0.439
1956,0.000,200,302.00,0.432
2047,0.000,200,281.00,0.421
2139,0.000,200,157.00,0.354
2231,0.000,200,-30.00,0.253
2323,0.000,200,-14.00,0.262
2415,0.000,200,106.00,0.327
2506,0.000,200,311.00,0.437
2598,0.000,200,327.00,0.446
2689,0.000,200,337.00,0.451
2781,0.000,200,352.00,0.459
2874,0.000,200,360.00,0.464
2965,0.000,200,355.00,0.461
3057,0.000,200,399.00,0.485
3148,0.000,200,428.00,0.500
3240,0.000,200,488.00,0.533
3331,0.000,200,496.00,0.537
3424,0.000,200,429.00,0.501
3516,0.000,200,388.00,0.479
3607,0.000,200,323.00,0.444
3699,0.000,200,294.00,0.428
3790,0.000,200,285.00,0.423
3882,0.000,200,235.00,0.396
3974,0.000,200,188.00,0.371
4066,0.000,200,249.00,0.404
4158,0.000,200,354.00,0.460
4249,0.000,200,359.00,0.463
4341,0.000,200,427.00,0.500
4432,0.000,200,501.00,0.540
4524,0.000,200,421.00,0.496
4616,0.000,200,398.00,0.484
4708,0.000,200,346.00,0.456
4800,0.000,200,202.00,0.378
4891,0.000,200,220.00,0.388
4983,0.000,200,286.00,0.424
5075,0.000,200,297.00,0.430
5166,0.000,200,169.00,0.361
5259,0.000,200,112.00,0.330
5350,0.000,200,226.00,0.391
5442,0.000,200,237.00,0.397
5534,0.000,200,227.00,0.392
5625,0.000,200,258.00,0.409
5717,0.000,200,195.00,0.375
5808,0.000,200,240.00,0.399