ms,pos,steps,strain,g
0,0.000,200,26.00,0.284
2,0.000,200,17.00,0.279
24,0.000,200,-12.00,0.263
125,0.000,200,-46.00,0.245
226,0.000,200,-76.00,0.229
329,0.000,200,-117.00,0.206
430,0.000,200,-178.00,0.174
532,0.000,200,-156.00,0.185
633,0.000,200,-167.00,0.180
734,0.000,200,-211.00,0.156
836,0.000,200,-215.00,0.154
937,0.000,200,-241.00,0.140
1038,0.000,200,-274.00,0.122
1140,0.000,200,-290.00,0.113
1241,0.000,200,-327.00,0.093
1344,0.000,200,-277.00,0.120
1445,0.000,200,-305.00,0.105
1546,0.000,200,-381.00,0.064
1648,0.000,200,-371.00,0.070
1749,0.000,200,-354.00,0.079
1850,0.000,200,-327.00,0.093
1952,0.000,200,-384.00,0.063
2053,0.000,200,-414.00,0.046
2155,0.000,200,-408.00,0.050
2256,0.000,200,-393.00,0.058
2357,0.000,200,-398.00,0.055
2460,0.000,200,-435.00,0.035
2561,0.000,200,-459.00,0.022
2662,0.000,200,-443.00,0.031
2764,0.000,200,-485.00,0.008
2865,0.000,200,-534.00,-0.018
2967,0.000,200,-571.00,-0.038
3068,0.000,200,-587.00,-0.047
3169,0.000,200,-653.00,-0.082
3271,0.000,200,-671.00,-0.092
3372,0.000,200,-681.00,-0.098
3473,0.000,200,-720.00,-0.119
3576,0.000,200,-754.00,-0.137
3677,0.000,200,-760.00,-0.140
3779,0.000,200,-820.00,-0.173
3880,0.000,200,-887.00,-0.209
3981,0.000,200,-910.00,-0.221
4083,0.000,200,-948.00,-0.242
4184,0.000,200,-944.00,-0.239
4286,0.000,200,-960.00,-0.248
4387,0.000,200,-1031.00,-0.286
4488,0.000,200,-1094.00,-0.320
4591,0.000,200,-1160.00,-0.356
4692,0.000,200,-1243.00,-0.401
4793,0.000,200,-1271.00,-0.416
4895,0.000,200,-1319.00,-0.442
4996,0.000,200,-1369.00,-0.468
5098,0.000,200,-1404.00,-0.487
5199,0.000,200,-1482.00,-0.529
5300,0.000,200,-1552.00,-0.567
5402,0.000,200,-1590.00,-0.588
5503,0.000,200,-1613.00,-0.600
5604,0.000,200,-1662.00,-0.626
5707,0.000,200,-1663.00,-0.627
5808,0.000,200,-1525.00,-0.553
5910,0.000,200,-1398.00,-0.484