ms,pos,steps,strain,g
0,0.000,200,-1556.00,-0.569
2,0.000,200,-1550.00,-0.566
34,0.000,200,-1266.00,-0.413
126,0.000,200,150.00,0.350
218,0.000,200,414.00,0.493
309,0.000,200,350.00,0.458
401,0.000,200,383.00,0.476
492,0.000,200,255.00,0.407
584,0.000,200,165.00,0.358
676,0.000,200,127.00,0.338
768,0.000,200,169.00,0.361
860,0.000,200,237.00,0.397
951,0.000,200,409.00,0.490
1043,0.000,200,505.00,0.542
1134,0.000,200,457.00,0.516
1226,0.000,200,494.00,0.536
1319,0.000,200,437.00,0.505
1410,0.000,200,364.00,0.466
1502,0.000,200,337.00,0.451
1593,0.000,200,321.00,0.443
1685,0.000,200,424.00,0.498
1777,0.000,200,527.00,0.554
1868,0.000,200,686.00,0.639
1961,0.000,200,689.00,0.641
2052,0.000,200,658.00,0.624
2144,0.000,200,671.00,0.631
2235,0.000,200,687.00,0.640
2327,0.000,200,601.00,0.594
2419,0.000,200,549.00,0.565
2510,0.000,200,523.00,0.551
2603,0.000,200,491.00,0.534
2694,0.000,200,555.00,0.569
2786,0.000,200,591.00,0.588
2878,0.000,200,649.00,0.619
2969,0.000,200,690.00,0.642
3061,0.000,200,611.00,0.599
3153,0.000,200,495.00,0.536
3245,0.000,200,430.00,0.501
3336,0.000,200,325.00,0.445
3428,0.000,200,277.00,0.419
3520,0.000,200,228.00,0.392
3611,0.000,200,288.00,0.425
3703,0.000,200,432.00,0.502
3795,0.000,200,527.00,0.554
3887,0.000,200,563.00,0.573
3979,0.000,200,515.00,0.547
4070,0.000,200,360.00,0.464
4162,0.000,200,377.00,0.473
4253,0.000,200,419.00,0.495
4345,0.000,200,357.00,0.462
4437,0.000,200,278.00,0.419
4529,0.000,200,225.00,0.391
4621,0.000,200,143.00,0.347
4712,0.000,200,29.00,0.285
4804,0.000,200,62.00,0.303
4895,0.000,200,193.00,0.374
4988,0.000,200,295.00,0.429
5079,0.000,200,358.00,0.463
5171,0.000,200,409.00,0.490
5263,0.000,200,451.00,0.513
5354,0.000,200,361.00,0.464
5446,0.000,200,344.00,0.455
5537,0.000,200,428.00,0.500
5630,0.000,200,425.00,0.499
5722,0.000,200,411.00,0.491
5813,0.000,200,359.00,0.463
5905,0.000,200,269.00,0.415
5996,0.000,200,281.00,0.421
6088,0.000,200,334.00,0.450