ms,pos,steps,strain,g
0,0.000,200,-46.00,0.245
2,0.000,200,-5.00,0.267
34,0.000,200,60.00,0.302
135,0.000,200,399.00,0.485
238,0.000,200,847.00,0.726
339,0.000,200,1136.00,0.882
440,0.000,200,1354.00,0.999
542,0.000,200,1602.00,1.133
643,0.000,200,1820.00,1.251
744,0.000,200,1991.00,1.343
846,0.000,200,2153.00,1.430
947,0.000,200,2319.00,1.520
1049,0.000,200,2501.00,1.618
1150,0.000,200,2657.00,1.702
1252,0.000,200,2775.00,1.765
1354,0.000,200,2952.00,1.861
1455,0.000,200,3113.00,1.948
1556,0.000,200,3259.00,2.026
1658,0.000,200,3433.00,2.120
1759,0.000,200,3577.00,2.198
1861,0.000,200,3683.00,2.255
1962,0.000,200,3823.00,2.330
2063,0.000,200,3983.00,2.417
2165,0.000,200,4158.00,2.511
2266,0.000,200,4264.00,2.568
2367,0.000,200,4371.00,2.626
2469,0.000,200,4495.00,2.693
2570,0.000,200,4632.00,2.767
2673,0.000,200,4801.00,2.858
2774,0.000,200,4952.00,2.939
2875,0.000,200,5048.00,2.991
2977,0.000,200,5139.00,3.040
3078,0.000,200,5256.00,3.103
3180,0.000,200,5382.00,3.171
3281,0.000,200,5478.00,3.223
3382,0.000,200,5544.00,3.258
3484,0.000,200,5557.00,3.265
3585,0.000,200,5608.00,3.293
3686,0.000,200,5626.00,3.302
3788,0.000,200,5662.00,3.322
3889,0.000,200,5777.00,3.384
3992,0.000,200,5902.00,3.451
4093,0.000,200,6000.00,3.504
4194,0.000,200,6022.00,3.516
4296,0.000,200,6024.00,3.517
4397,0.000,200,6030.00,3.520
4498,0.000,200,6075.00,3.544
4600,0.000,200,6103.00,3.560
4701,0.000,200,6139.00,3.579
4803,0.000,200,6156.00,3.588
4904,0.000,200,6164.00,3.592
5005,0.000,200,6195.00,3.609
5107,0.000,200,6216.00,3.620
5208,0.000,200,6240.00,3.633
5310,0.000,200,6291.00,3.661
5412,0.000,200,6390.00,3.714
5513,0.000,200,6446.00,3.744
5615,0.000,200,6548.00,3.799
5716,0.000,200,6600.00,3.827
5817,0.000,200,6641.00,3.850
5919,0.000,200,6758.00,3.913
6020,0.000,200,6900.00,3.989
6121,0.000,200,7100.00,4.097
6223,0.000,200,7284.00,4.196
6324,0.000,200,7339.00,4.226
6426,0.000,200,7401.00,4.259
6527,0.000,200,7421.00,4.270
6629,0.000,200,7364.00,4.239
6731,0.000,200,7218.00,4.161
6832,0.000,200,6938.00,4.010
6933,0.000,200,6554.00,3.803