ms,pos,steps,strain,g
14424,0.000,200,-731.00,-0.125
14516,0.000,200,-970.00,-0.253
14607,0.000,200,-1183.00,-0.368
14699,0.000,200,-1144.00,-0.347
14790,0.000,200,-995.00,-0.267
14882,0.000,200,-842.00,-0.184
14975,0.000,200,-725.00,-0.121
15066,0.000,200,-680.00,-0.097
15158,0.000,200,-670.00,-0.092
15249,0.000,200,-630.00,-0.070
15341,0.000,200,-536.00,-0.019
15433,0.000,200,-549.00,-0.026
15524,0.000,200,-551.00,-0.027
15617,0.000,200,-543.00,-0.023
15708,0.000,200,-461.00,0.021
15800,0.000,200,-458.00,0.023
15891,0.000,200,-452.00,0.026
15983,0.000,200,-471.00,0.016
16075,0.000,200,-487.00,0.007
16166,0.000,200,-520.00,-0.011
16259,0.000,200,-450.00,0.027
16350,0.000,200,-448.00,0.028