ms,pos,steps,strain,g
0,0.000,200,994.00,0.805
3,0.000,200,986.00,0.801
29,0.000,200,1280.00,0.960
121,0.000,200,2587.00,1.664
213,0.000,200,2773.00,1.764
305,0.000,200,2567.00,1.653
396,0.000,200,2585.00,1.663
488,0.000,200,2633.00,1.689
579,0.000,200,2722.00,1.737
672,0.000,200,2769.00,1.762
764,0.000,200,2749.00,1.751
855,0.000,200,2818.00,1.789
947,0.000,200,2703.00,1.727
1039,0.000,200,2610.00,1.677
1130,0.000,200,2651.00,1.699
1222,0.000,200,2620.00,1.682
1314,0.000,200,2634.00,1.689
1406,0.000,200,2805.00,1.782
1498,0.000,200,2887.00,1.826
1589,0.000,200,2812.00,1.785
1681,0.000,200,2853.00,1.808
1772,0.000,200,2890.00,1.827
1864,0.000,200,2817.00,1.788
1957,0.000,200,2714.00,1.733
2048,0.000,200,2698.00,1.724
2140,0.000,200,2755.00,1.755
2231,0.000,200,2715.00,1.733
2323,0.000,200,2666.00,1.707
2415,0.000,200,2679.00,1.714
2507,0.000,200,2698.00,1.724
2599,0.000,200,2678.00,1.713
2690,0.000,200,2735.00,1.744
2782,0.000,200,2726.00,1.739
2874,0.000,200,2802.00,1.780
2965,0.000,200,2810.00,1.784
3057,0.000,200,2765.00,1.760
3150,0.000,200,2761.00,1.758
3241,0.000,200,2666.00,1.707
3333,0.000,200,2678.00,1.713
3424,0.000,200,2647.00,1.696
3516,0.000,200,2502.00,1.618
3608,0.000,200,2419.00,1.574
3699,0.000,200,2372.00,1.548
3792,0.000,200,2373.00,1.549
3883,0.000,200,2383.00,1.554
3975,0.000,200,2449.00,1.590
4067,0.000,200,2605.00,1.674
4158,0.000,200,2695.00,1.722
4250,0.000,200,2691.00,1.720
4343,0.000,200,2684.00,1.716
4434,0.000,200,2720.00,1.736
4526,0.000,200,2694.00,1.722
4617,0.000,200,2567.00,1.653
4709,0.000,200,2441.00,1.585
4801,0.000,200,2472.00,1.602
4892,0.000,200,2562.00,1.651
4985,0.000,200,2574.00,1.657
5076,0.000,200,2687.00,1.718
5168,0.000,200,2821.00,1.790
5260,0.000,200,2835.00,1.798
5351,0.000,200,2829.00,1.795
5443,0.000,200,2890.00,1.827
5534,0.000,200,2890.00,1.827
5627,0.000,200,2753.00,1.754
5719,0.000,200,2763.00,1.759
5810,0.000,200,2826.00,1.793
5902,0.000,200,2863.00,1.813
5994,0.000,200,2826.00,1.793
6085,0.000,200,2725.00,1.739
6178,0.000,200,2643.00,1.694
6269,0.000,200,2578.00,1.659
6361,0.000,200,2605.00,1.674
6453,0.000,200,2656.00,1.701
6544,0.000,200,2702.00,1.726
6636,0.000,200,2710.00,1.730
6727,0.000,200,2820.00,1.790
6820,0.000,200,2819.00,1.789
6912,0.000,200,2827.00,1.794
7003,0.000,200,2811.00,1.785
7095,0.000,200,2812.00,1.785
7186,0.000,200,2815.00,1.787
7278,0.000,200,2832.00,1.796
7371,0.000,200,2844.00,1.803
7462,0.000,200,2769.00,1.762
7554,0.000,200,2574.00,1.657
7646,0.000,200,2542.00,1.640
7737,0.000,200,2522.00,1.629
7829,0.000,200,2606.00,1.674
7920,0.000,200,2741.00,1.747
8013,0.000,200,2800.00,1.779
8105,0.000,200,2808.00,1.783
8196,0.000,200,2715.00,1.733
8288,0.000,200,2640.00,1.693
8379,0.000,200,2630.00,1.687
8471,0.000,200,2574.00,1.657
8563,0.000,200,2552.00,1.645
8655,0.000,200,2654.00,1.700
8747,0.000,200,2698.00,1.724
8838,0.000,200,2676.00,1.712
8930,0.000,200,2735.00,1.744
9022,0.000,200,2744.00,1.749
9113,0.000,200,2823.00,1.791
9206,0.000,200,2843.00,1.802
9297,0.000,200,2774.00,1.765
9389,0.000,200,2673.00,1.711
9481,0.000,200,2669.00,1.708
9572,0.000,200,2698.00,1.724
9664,0.000,200,2784.00,1.770
9756,0.000,200,2786.00,1.771
9848,0.000,200,2688.00,1.719
9940,0.000,200,2639.00,1.692
10031,0.000,200,2728.00,1.740
10123,0.000,200,2745.00,1.749
10215,0.000,200,2657.00,1.702
10306,0.000,200,2557.00,1.648
10398,0.000,200,2482.00,1.608
10490,0.000,200,2473.00,1.603
10582,0.000,200,2480.00,1.606
10674,0.000,200,2459.00,1.595
10765,0.000,200,2346.00,1.534
10857,0.000,200,2422.00,1.575
10949,0.000,200,2436.00,1.583
11041,0.000,200,2559.00,1.649
11133,0.000,200,2627.00,1.686
11224,0.000,200,2628.00,1.686
11316,0.000,200,2659.00,1.703
11408,0.000,200,2700.00,1.725
11499,0.000,200,2696.00,1.723
11591,0.000,200,2715.00,1.733
11683,0.000,200,2763.00,1.759
11775,0.000,200,2695.00,1.722
11867,0.000,200,2732.00,1.742
11958,0.000,200,2713.00,1.732
12050,0.000,200,2759.00,1.757
12141,0.000,200,2729.00,1.741
12234,0.000,200,2681.00,1.715
12326,0.000,200,2658.00,1.702
12417,0.000,200,2667.00,1.707
12509,0.000,200,2691.00,1.720
12601,0.000,200,2658.00,1.702
12692,0.000,200,2634.00,1.689
12784,0.000,200,2670.00,1.709
12876,0.000,200,2755.00,1.755
12968,0.000,200,2785.00,1.771
13060,0.000,200,2741.00,1.747
13151,0.000,200,2763.00,1.759
13243,0.000,200,2877.00,1.820
13334,0.000,200,2826.00,1.793
13426,0.000,200,2746.00,1.750
13519,0.000,200,2672.00,1.710
13610,0.000,200,2682.00,1.715
13702,0.000,200,2680.00,1.714
13793,0.000,200,2748.00,1.751
13885,0.000,200,2790.00,1.774
13977,0.000,200,2759.00,1.757
14069,0.000,200,2758.00,1.756
14161,0.000,200,2743.00,1.748
14253,0.000,200,2672.00,1.710
14344,0.000,200,2625.00,1.685
14436,0.000,200,2624.00,1.684
14527,0.000,200,2631.00,1.688
14619,0.000,200,2711.00,1.731
14712,0.000,200,2689.00,1.719
14803,0.000,200,2698.00,1.724
14895,0.000,200,2635.00,1.690
14986,0.000,200,2522.00,1.629
15078,0.000,200,2475.00,1.604
15170,0.000,200,2370.00,1.547
15261,0.000,200,2409.00,1.568
15354,0.000,200,2503.00,1.619
15446,0.000,200,2543.00,1.640
15537,0.000,200,2550.00,1.644
15629,0.000,200,2617.00,1.680
15720,0.000,200,2679.00,1.714
15812,0.000,200,2705.00,1.728
15905,0.000,200,2783.00,1.770
15996,0.000,200,2776.00,1.766
16088,0.000,200,2665.00,1.706
16179,0.000,200,2569.00,1.654
16271,0.000,200,2482.00,1.608
16363,0.000,200,2522.00,1.629
