ms,pos,steps,strain,g
0,0.000,200,-168.00,0.179
2,0.000,200,-88.00,0.222
70,0.000,200,1063.00,0.843
162,0.000,200,6257.00,3.643
254,0.000,200,5903.00,3.452
345,0.000,200,1741.00,1.208
438,0.000,200,1378.00,1.012
530,0.000,200,1351.00,0.998
621,0.000,200,1394.00,1.021
713,0.000,200,1440.00,1.046
805,0.000,200,1512.00,1.085
896,0.000,200,1575.00,1.119
988,0.000,200,1642.00,1.155
1081,0.000,200,1637.00,1.152
1172,0.000,200,1613.00,1.139
1264,0.000,200,1679.00,1.175
1356,0.000,200,1741.00,1.208
1447,0.000,200,1807.00,1.244
1539,0.000,200,1868.00,1.277
1632,0.000,200,1905.00,1.296
1723,0.000,200,1879.00,1.282
1815,0.000,200,1749.00,1.212
1907,0.000,200,1682.00,1.176
1999,0.000,200,1765.00,1.221
2090,0.000,200,1802.00,1.241
2182,0.000,200,1786.00,1.232
2275,0.000,200,1810.00,1.245
2366,0.000,200,1859.00,1.272
2458,0.000,200,1877.00,1.281
2550,0.000,200,1901.00,1.294
2641,0.000,200,1892.00,1.289
2733,0.000,200,1951.00,1.321
2825,0.000,200,1952.00,1.322
2917,0.000,200,1977.00,1.335
3009,0.000,200,2058.00,1.379
3101,0.000,200,2107.00,1.405
3192,0.000,200,2056.00,1.378
3284,0.000,200,2152.00,1.430
3376,0.000,200,2212.00,1.462
3468,0.000,200,2333.00,1.527
3560,0.000,200,2442.00,1.586
3652,0.000,200,2420.00,1.574
3743,0.000,200,2418.00,1.573
3835,0.000,200,2487.00,1.610
3927,0.000,200,2502.00,1.618
4018,0.000,200,2596.00,1.669
4111,0.000,200,2611.00,1.677
4203,0.000,200,2580.00,1.660
4294,0.000,200,2734.00,1.743
4386,0.000,200,2760.00,1.757
4478,0.000,200,2867.00,1.815
4569,0.000,200,2897.00,1.831
4662,0.000,200,2941.00,1.855
4754,0.000,200,3055.00,1.916
4845,0.000,200,3155.00,1.970
4937,0.000,200,3205.00,1.997
5029,0.000,200,3294.00,2.045
5120,0.000,200,3294.00,2.045
5212,0.000,200,3322.00,2.060
5305,0.000,200,3222.00,2.006
5396,0.000,200,3263.00,2.029
5488,0.000,200,3323.00,2.061
5580,0.000,200,3362.00,2.082
5671,0.000,200,3448.00,2.128
5763,0.000,200,3642.00,2.233
5856,0.000,200,3677.00,2.252
5947,0.000,200,3497.00,2.155
6039,0.000,200,3261.00,2.027