ms,pos,steps,strain,g
0,0.000,200,-668.00,-0.091
2,0.000,200,-638.00,-0.074
72,0.000,200,-625.00,-0.067
164,0.000,200,-539.00,-0.021
257,0.000,200,-475.00,0.013
348,0.000,200,-455.00,0.024
440,0.000,200,-443.00,0.031
531,0.000,200,-407.00,0.050
623,0.000,200,-334.00,0.089
714,0.000,200,-344.00,0.084
806,0.000,200,-388.00,0.060
898,0.000,200,-365.00,0.073
990,0.000,200,-310.00,0.102
1082,0.000,200,-324.00,0.095
1173,0.000,200,-276.00,0.121
1265,0.000,200,-229.00,0.146
1356,0.000,200,-219.00,0.151
1449,0.000,200,-276.00,0.121
1540,0.000,200,-260.00,0.129
1632,0.000,200,-195.00,0.164
1723,0.000,200,-165.00,0.181
1815,0.000,200,-190.00,0.167
1907,0.000,200,-183.00,0.171
1998,0.000,200,-175.00,0.175
2091,0.000,200,-217.00,0.153
2182,0.000,200,-108.00,0.211
2274,0.000,200,-121.00,0.204
2365,0.000,200,-154.00,0.187
2457,0.000,200,-171.00,0.177
2548,0.000,200,-86.00,0.223
2640,0.000,200,-91.00,0.220
2733,0.000,200,-112.00,0.209
2824,0.000,200,-92.00,0.220
2916,0.000,200,-101.00,0.215
3007,0.000,200,-15.00,0.261
3099,0.000,200,-31.00,0.253
3190,0.000,200,-56.00,0.239
3282,0.000,200,7.00,0.273
3374,0.000,200,23.00,0.282
3466,0.000,200,-6.00,0.266
3558,0.000,200,29.00,0.285
3649,0.000,200,31.00,0.286
3741,0.000,200,23.00,0.282
3832,0.000,200,49.00,0.296
3925,0.000,200,82.00,0.314
4016,0.000,200,71.00,0.308
4108,0.000,200,75.00,0.310
4199,0.000,200,97.00,0.322
4291,0.000,200,115.00,0.332
4383,0.000,200,135.00,0.342
4474,0.000,200,203.00,0.379
4567,0.000,200,223.00,0.390
4658,0.000,200,233.00,0.395
4750,0.000,200,271.00,0.416
4841,0.000,200,300.00,0.431
4933,0.000,200,227.00,0.392
5024,0.000,200,245.00,0.402
5116,0.000,200,299.00,0.431
5208,0.000,200,346.00,0.456
5300,0.000,200,313.00,0.438
5392,0.000,200,316.00,0.440
5483,0.000,200,319.00,0.442
5575,0.000,200,372.00,0.470
5666,0.000,200,397.00,0.484
5759,0.000,200,365.00,0.466
5850,0.000,200,433.00,0.503
5942,0.000,200,483.00,0.530
6033,0.000,200,392.00,0.481
6125,0.000,200,395.00,0.482
6216,0.000,200,405.00,0.488
6308,0.000,200,347.00,0.457
6401,0.000,200,350.00,0.458
6492,0.000,200,261.00,0.410
6584,0.000,200,151.00,0.351
6675,0.000,200,144.00,0.347
6767,0.000,200,104.00,0.326
6858,0.000,200,57.00,0.300
6950,0.000,200,89.00,0.318