ms,pos,steps,strain,g
0,0.000,200,770.00,0.685
2,0.000,200,811.00,0.707
5,0.000,200,866.00,0.736
96,0.000,200,951.00,0.782
189,0.000,200,986.00,0.801
280,0.000,200,995.00,0.806
372,0.000,200,1052.00,0.837
464,0.000,200,1029.00,0.824
555,0.000,200,1042.00,0.831
647,0.000,200,1042.00,0.831
739,0.000,200,1092.00,0.858
831,0.000,200,1132.00,0.880
922,0.000,200,1149.00,0.889
1014,0.000,200,1167.00,0.899
1106,0.000,200,1220.00,0.927
1197,0.000,200,1181.00,0.906
1289,0.000,200,1075.00,0.849
1381,0.000,200,1080.00,0.852
1473,0.000,200,1116.00,0.871
1564,0.000,200,1118.00,0.872
1656,0.000,200,1116.00,0.871
1748,0.000,200,1221.00,0.928
1839,0.000,200,1317.00,0.980
1931,0.000,200,1345.00,0.995
2023,0.000,200,1284.00,0.962
2115,0.000,200,1260.00,0.949
2206,0.000,200,1311.00,0.976
2298,0.000,200,1321.00,0.982
2389,0.000,200,1358.00,1.002
2481,0.000,200,1393.00,1.020
2574,0.000,200,1357.00,1.001
2665,0.000,200,1344.00,0.994
2757,0.000,200,1334.00,0.989
2848,0.000,200,1372.00,1.009
2940,0.000,200,1416.00,1.033
3031,0.000,200,1427.00,1.039
3123,0.000,200,1416.00,1.033
3216,0.000,200,1418.00,1.034
3307,0.000,200,1447.00,1.050
3399,0.000,200,1467.00,1.060
3490,0.000,200,1463.00,1.058
3582,0.000,200,1453.00,1.053
3673,0.000,200,1452.00,1.052
3765,0.000,200,1457.00,1.055
3858,0.000,200,1506.00,1.081
3949,0.000,200,1627.00,1.147
4041,0.000,200,1696.00,1.184
4132,0.000,200,1764.00,1.220
4224,0.000,200,1769.00,1.223
4315,0.000,200,2134.00,1.420
4408,0.000,200,3397.00,2.101
4500,0.000,200,3835.00,2.337
4591,0.000,200,2949.00,1.859
4683,0.000,200,2284.00,1.501
4774,0.000,200,2245.00,1.480
4866,0.000,200,2214.00,1.463
4957,0.000,200,2385.00,1.555
5050,0.000,200,3180.00,1.984
5142,0.000,200,3474.00,2.142
5233,0.000,200,3511.00,2.162
5325,0.000,200,3319.00,2.059
5416,0.000,200,2846.00,1.804
5508,0.000,200,2403.00,1.565
5599,0.000,200,2130.00,1.418
5692,0.000,200,2073.00,1.387
5783,0.000,200,2014.00,1.355
5875,0.000,200,1919.00,1.304
5967,0.000,200,1859.00,1.272
6058,0.000,200,1900.00,1.294
6150,0.000,200,1875.00,1.280
6241,0.000,200,1795.00,1.237
6334,0.000,200,1745.00,1.210
6425,0.000,200,1689.00,1.180
6517,0.000,200,1674.00,1.172
6609,0.000,200,1683.00,1.177
6700,0.000,200,1641.00,1.154
6792,0.000,200,1613.00,1.139
6884,0.000,200,1574.00,1.118
6976,0.000,200,1563.00,1.112
7067,0.000,200,1556.00,1.108
7159,0.000,200,1443.00,1.047
7250,0.000,200,1376.00,1.011
7342,0.000,200,1447.00,1.050
7434,0.000,200,1411.00,1.030
7526,0.000,200,1350.00,0.997
7618,0.000,200,1343.00,0.994
7709,0.000,200,1304.00,0.973
7801,0.000,200,1311.00,0.976
7892,0.000,200,1314.00,0.978
7984,0.000,200,1334.00,0.989
8076,0.000,200,1236.00,0.936
8168,0.000,200,1130.00,0.879
8260,0.000,200,1056.00,0.839
8351,0.000,200,1091.00,0.858
8443,0.000,200,1173.00,0.902
8534,0.000,200,1107.00,0.866
8626,0.000,200,1091.00,0.858
8718,0.000,200,1062.00,0.842
8810,0.000,200,998.00,0.808
8902,0.000,200,1028.00,0.824
8993,0.000,200,1027.00,0.823
9085,0.000,200,937.00,0.775
