ms,pos,steps,strain,g
0,0.000,200,-428.00,0.039
3,0.000,200,-344.00,0.084
51,0.000,200,-277.00,0.120
142,0.000,200,-159.00,0.184
234,0.000,200,-148.00,0.190
325,0.000,200,-124.00,0.203
417,0.000,200,-108.00,0.211
508,0.000,200,-143.00,0.192
600,0.000,200,-83.00,0.225
692,0.000,200,28.00,0.285
784,0.000,200,20.00,0.280
876,0.000,200,39.00,0.291
967,0.000,200,138.00,0.344
1059,0.000,200,66.00,0.305
1150,0.000,200,28.00,0.285
1243,0.000,200,108.00,0.328
1334,0.000,200,121.00,0.335
1426,0.000,200,135.00,0.342
1517,0.000,200,135.00,0.342
1609,0.000,200,134.00,0.342
1701,0.000,200,205.00,0.380
1792,0.000,200,187.00,0.370
1885,0.000,200,165.00,0.358
1976,0.000,200,117.00,0.333
2068,0.000,200,116.00,0.332
2159,0.000,200,142.00,0.346
2251,0.000,200,138.00,0.344
2342,0.000,200,168.00,0.360
2434,0.000,200,188.00,0.371
2526,0.000,200,183.00,0.368
2618,0.000,200,221.00,0.389
2710,0.000,200,225.00,0.391
2801,0.000,200,150.00,0.350
2893,0.000,200,167.00,0.360
2984,0.000,200,123.00,0.336
3077,0.000,200,115.00,0.332
3168,0.000,200,102.00,0.325
3260,0.000,200,116.00,0.332
3351,0.000,200,141.00,0.346
3443,0.000,200,162.00,0.357
3534,0.000,200,143.00,0.347
3626,0.000,200,141.00,0.346
3719,0.000,200,159.00,0.355
3810,0.000,200,129.00,0.339
3902,0.000,200,184.00,0.369
3993,0.000,200,265.00,0.412
4085,0.000,200,269.00,0.415
4176,0.000,200,281.00,0.421
4268,0.000,200,234.00,0.396
4360,0.000,200,250.00,0.404
4452,0.000,200,248.00,0.403
4544,0.000,200,257.00,0.408
4635,0.000,200,248.00,0.403
4727,0.000,200,252.00,0.405
4818,0.000,200,302.00,0.432
4911,0.000,200,304.00,0.433
5002,0.000,200,356.00,0.461
5094,0.000,200,400.00,0.485
5185,0.000,200,362.00,0.465
5277,0.000,200,406.00,0.488
5368,0.000,200,485.00,0.531
5460,0.000,200,478.00,0.527
5553,0.000,200,448.00,0.511
5644,0.000,200,514.00,0.547
5736,0.000,200,534.00,0.557
5827,0.000,200,539.00,0.560
5919,0.000,200,535.00,0.558
6010,0.000,200,586.00,0.585
6102,0.000,200,568.00,0.576
6194,0.000,200,536.00,0.558
6286,0.000,200,448.00,0.511
6378,0.000,200,322.00,0.443