ms,pos,steps,strain,g
0,0.000,200,83.00,0.314
2,0.000,200,90.00,0.318
73,0.000,200,70.00,0.307
174,0.000,200,41.00,0.292
275,0.000,200,16.00,0.278
377,0.000,200,-13.00,0.263
478,0.000,200,-71.00,0.231
579,0.000,200,-108.00,0.211
682,0.000,200,-81.00,0.226
783,0.000,200,-95.00,0.218
885,0.000,200,-160.00,0.183
986,0.000,200,-187.00,0.169
1087,0.000,200,-158.00,0.184
1189,0.000,200,-160.00,0.183
1290,0.000,200,-200.00,0.162
1392,0.000,200,-202.00,0.161
1493,0.000,200,-247.00,0.136
1594,0.000,200,-297.00,0.109
1697,0.000,200,-349.00,0.081
1798,0.000,200,-393.00,0.058
1899,0.000,200,-388.00,0.060
2001,0.000,200,-353.00,0.079
2102,0.000,200,-387.00,0.061
2204,0.000,200,-429.00,0.038
2305,0.000,200,-449.00,0.027
2406,0.000,200,-516.00,-0.009
2508,0.000,200,-563.00,-0.034
2609,0.000,200,-563.00,-0.034
2710,0.000,200,-579.00,-0.043
2813,0.000,200,-590.00,-0.049
2914,0.000,200,-647.00,-0.079
3016,0.000,200,-706.00,-0.111
3117,0.000,200,-773.00,-0.147
3218,0.000,200,-791.00,-0.157
3320,0.000,200,-831.00,-0.178
3421,0.000,200,-812.00,-0.168
3522,0.000,200,-870.00,-0.199
3624,0.000,200,-974.00,-0.256
3725,0.000,200,-1014.00,-0.277
3828,0.000,200,-1063.00,-0.304
3929,0.000,200,-1122.00,-0.335
4030,0.000,200,-1196.00,-0.375
4132,0.000,200,-1223.00,-0.390
4233,0.000,200,-1305.00,-0.434
4335,0.000,200,-1359.00,-0.463
4436,0.000,200,-1454.00,-0.514
4537,0.000,200,-1523.00,-0.551
4639,0.000,200,-1577.00,-0.581
4740,0.000,200,-1620.00,-0.604
4841,0.000,200,-1619.00,-0.603
4943,0.000,200,-1672.00,-0.632
5044,0.000,200,-1771.00,-0.685
5147,0.000,200,-1892.00,-0.750
5248,0.000,200,-2001.00,-0.809
5349,0.000,200,-2119.00,-0.873
5451,0.000,200,-2205.00,-0.919
5552,0.000,200,-2324.00,-0.983
5653,0.000,200,-2373.00,-1.010
5755,0.000,200,-2233.00,-0.934
5856,0.000,200,-1528.00,-0.554
5958,0.000,200,-723.00,-0.120