ms,pos,steps,strain,g
0,0.000,200,1325.00,0.984
2,0.000,200,1399.00,1.024
73,0.000,200,1475.00,1.065
174,0.000,200,1873.00,1.279
276,0.000,200,2236.00,1.475
377,0.000,200,2446.00,1.588
479,0.000,200,2665.00,1.706
581,0.000,200,2861.00,1.812
682,0.000,200,3048.00,1.913
784,0.000,200,3181.00,1.984
885,0.000,200,3313.00,2.056
986,0.000,200,3494.00,2.153
1088,0.000,200,3611.00,2.216
1189,0.000,200,3770.00,2.302
1291,0.000,200,3953.00,2.401
1392,0.000,200,4033.00,2.444
1493,0.000,200,4213.00,2.541
1595,0.000,200,4288.00,2.581
1696,0.000,200,4380.00,2.631
1798,0.000,200,4550.00,2.722
1900,0.000,200,4652.00,2.777
2001,0.000,200,4789.00,2.851
2103,0.000,200,4969.00,2.948
2204,0.000,200,5091.00,3.014
2305,0.000,200,5205.00,3.075
2407,0.000,200,5315.00,3.135
2508,0.000,200,5411.00,3.187
2609,0.000,200,5505.00,3.237
2711,0.000,200,5641.00,3.311
2812,0.000,200,5717.00,3.351
2914,0.000,200,5820.00,3.407
3016,0.000,200,5922.00,3.462
3117,0.000,200,6016.00,3.513
3219,0.000,200,6110.00,3.563
3320,0.000,200,6159.00,3.590
3421,0.000,200,6216.00,3.620
3523,0.000,200,6257.00,3.643
3624,0.000,200,6313.00,3.673
3726,0.000,200,6369.00,3.703
3827,0.000,200,6492.00,3.769
3928,0.000,200,6595.00,3.825
4030,0.000,200,6696.00,3.879
4131,0.000,200,6746.00,3.906
4233,0.000,200,6837.00,3.955
4334,0.000,200,6903.00,3.991
4436,0.000,200,6980.00,4.032
4538,0.000,200,7062.00,4.077
4639,0.000,200,7177.00,4.139
4740,0.000,200,7273.00,4.190
4842,0.000,200,7293.00,4.201
4943,0.000,200,7298.00,4.204
5045,0.000,200,7367.00,4.241
5146,0.000,200,7403.00,4.260
5247,0.000,200,7427.00,4.273
5349,0.000,200,7467.00,4.295
5450,0.000,200,7553.00,4.341
5551,0.000,200,7573.00,4.352
5653,0.000,200,7670.00,4.404
5754,0.000,200,7695.00,4.418
5857,0.000,200,7743.00,4.444
5958,0.000,200,7866.00,4.510
6059,0.000,200,8000.00,4.582
6161,0.000,200,8102.00,4.637
6262,0.000,200,8103.00,4.638
6363,0.000,200,8107.00,4.640
6465,0.000,200,8075.00,4.623
6566,0.000,200,8013.00,4.589
6668,0.000,200,7955.00,4.558
6769,0.000,200,7829.00,4.490
6870,0.000,200,7638.00,4.387
6972,0.000,200,7459.00,4.291