ms,pos,steps,strain,g
0,0.000,200,-82.00,0.225
2,0.000,200,-25.00,0.256
73,0.000,200,43.00,0.293
165,0.000,200,140.00,0.345
256,0.000,200,279.00,0.420
348,0.000,200,497.00,0.537
440,0.000,200,609.00,0.598
532,0.000,200,760.00,0.679
624,0.000,200,825.00,0.714
715,0.000,200,849.00,0.727
807,0.000,200,952.00,0.783
898,0.000,200,982.00,0.799
990,0.000,200,1002.00,0.810
1083,0.000,200,1047.00,0.834
1174,0.000,200,1034.00,0.827
1266,0.000,200,1087.00,0.856
1358,0.000,200,1248.00,0.942
1449,0.000,200,1324.00,0.983
1541,0.000,200,1295.00,0.968
1633,0.000,200,1317.00,0.980
1725,0.000,200,1349.00,0.997
1817,0.000,200,1331.00,0.987
1908,0.000,200,1337.00,0.990
2000,0.000,200,1406.00,1.027
2091,0.000,200,1415.00,1.032
2183,0.000,200,1405.00,1.027
2276,0.000,200,1459.00,1.056
2367,0.000,200,1525.00,1.092
2459,0.000,200,1520.00,1.089
2550,0.000,200,1536.00,1.098
2642,0.000,200,1583.00,1.123
2734,0.000,200,1558.00,1.109
2825,0.000,200,1524.00,1.091
2918,0.000,200,1618.00,1.142
3009,0.000,200,1676.00,1.173
3101,0.000,200,1667.00,1.168
3193,0.000,200,1668.00,1.169
3284,0.000,200,1759.00,1.218
3376,0.000,200,1793.00,1.236
3469,0.000,200,1702.00,1.187
3560,0.000,200,1649.00,1.158
3652,0.000,200,1725.00,1.199
3743,0.000,200,1829.00,1.256
3835,0.000,200,1848.00,1.266
3927,0.000,200,1829.00,1.256
4018,0.000,200,1879.00,1.282
4111,0.000,200,1814.00,1.247
4202,0.000,200,1762.00,1.219
4294,0.000,200,1757.00,1.217
4386,0.000,200,1855.00,1.270
4477,0.000,200,1856.00,1.270
4569,0.000,200,1870.00,1.278
4662,0.000,200,1902.00,1.295
4753,0.000,200,1894.00,1.291
4845,0.000,200,1861.00,1.273
4936,0.000,200,1882.00,1.284
5028,0.000,200,1903.00,1.295
5120,0.000,200,1870.00,1.278
5211,0.000,200,1854.00,1.269
5304,0.000,200,1935.00,1.313
5396,0.000,200,1982.00,1.338
5487,0.000,200,2005.00,1.350
5579,0.000,200,2061.00,1.381
5670,0.000,200,2042.00,1.370
5762,0.000,200,2034.00,1.366
5854,0.000,200,2052.00,1.376
5946,0.000,200,2082.00,1.392
6038,0.000,200,2101.00,1.402
6130,0.000,200,2080.00,1.391
6221,0.000,200,2236.00,1.475
6313,0.000,200,2243.00,1.479
6404,0.000,200,2199.00,1.455
6497,0.000,200,2200.00,1.456
6589,0.000,200,2210.00,1.461
6680,0.000,200,2216.00,1.464
6772,0.000,200,2246.00,1.480
6864,0.000,200,2270.00,1.493
6955,0.000,200,2349.00,1.536
7047,0.000,200,2374.00,1.549
7139,0.000,200,2359.00,1.541
7231,0.000,200,2422.00,1.575
7323,0.000,200,2425.00,1.577
7414,0.000,200,2447.00,1.589
7506,0.000,200,2443.00,1.587
7597,0.000,200,2470.00,1.601
7689,0.000,200,2476.00,1.604
7782,0.000,200,2537.00,1.637
7873,0.000,200,2623.00,1.684
7965,0.000,200,2641.00,1.693
8057,0.000,200,2661.00,1.704
8148,0.000,200,2633.00,1.689
8240,0.000,200,2597.00,1.670
8332,0.000,200,2657.00,1.702
8424,0.000,200,2736.00,1.744
8516,0.000,200,2813.00,1.786
8607,0.000,200,2852.00,1.807
8699,0.000,200,2826.00,1.793
8790,0.000,200,2886.00,1.825
8882,0.000,200,2906.00,1.836
8975,0.000,200,3008.00,1.891
9066,0.000,200,3069.00,1.924
9158,0.000,200,3142.00,1.963
9250,0.000,200,3083.00,1.932
9341,0.000,200,3055.00,1.916
9433,0.000,200,3121.00,1.952
9524,0.000,200,3134.00,1.959
9617,0.000,200,3264.00,2.029
9709,0.000,200,3336.00,2.068
9800,0.000,200,3418.00,2.112
9892,0.000,200,3444.00,2.126
9984,0.000,200,3492.00,2.152
10075,0.000,200,3571.00,2.195
10168,0.000,200,3590.00,2.205
10259,0.000,200,3609.00,2.215
10351,0.000,200,3639.00,2.231
10443,0.000,200,3738.00,2.285
10534,0.000,200,3862.00,2.351
10626,0.000,200,4021.00,2.437
10717,0.000,200,4065.00,2.461
10810,0.000,200,4028.00,2.441
10902,0.000,200,4091.00,2.475
10993,0.000,200,4265.00,2.569
11085,0.000,200,4353.00,2.616
11177,0.000,200,4467.00,2.678
11268,0.000,200,4548.00,2.721
11361,0.000,200,4674.00,2.789
11452,0.000,200,4841.00,2.879
11544,0.000,200,4933.00,2.929
11636,0.000,200,4994.00,2.962
11727,0.000,200,5019.00,2.975
11819,0.000,200,5111.00,3.025
11910,0.000,200,5024.00,2.978
12003,0.000,200,4821.00,2.868
12095,0.000,200,4524.00,2.708
12186,0.000,200,4243.00,2.557
12278,0.000,200,3980.00,2.415
12370,0.000,200,3820.00,2.329
12461,0.000,200,3662.00,2.244
12553,0.000,200,3406.00,2.106
