ms,pos,steps,strain,g
0,0.000,200,-29.00,0.254
2,0.000,200,-32.00,0.252
53,0.000,200,-114.00,0.208
154,0.000,200,-139.00,0.195
256,0.000,200,-164.00,0.181
358,0.000,200,-141.00,0.194
460,0.000,200,-154.00,0.187
561,0.000,200,-169.00,0.178
662,0.000,200,-188.00,0.168
764,0.000,200,-181.00,0.172
865,0.000,200,-190.00,0.167
966,0.000,200,-188.00,0.168
1068,0.000,200,-160.00,0.183
1170,0.000,200,-188.00,0.168
1272,0.000,200,-194.00,0.165
1373,0.000,200,-184.00,0.170
1474,0.000,200,-213.00,0.155
1576,0.000,200,-229.00,0.146
1677,0.000,200,-230.00,0.146
1778,0.000,200,-230.00,0.146
1881,0.000,200,-208.00,0.157
1982,0.000,200,-234.00,0.143
2084,0.000,200,-241.00,0.140
2185,0.000,200,-252.00,0.134
2286,0.000,200,-272.00,0.123
2388,0.000,200,-262.00,0.128
2489,0.000,200,-257.00,0.131
2592,0.000,200,-318.00,0.098
2693,0.000,200,-310.00,0.102
2794,0.000,200,-311.00,0.102
2896,0.000,200,-326.00,0.094
2997,0.000,200,-287.00,0.115
3098,0.000,200,-300.00,0.108
3200,0.000,200,-396.00,0.056
3301,0.000,200,-370.00,0.070
3403,0.000,200,-362.00,0.074
3505,0.000,200,-842.00,-0.184
3606,0.000,200,-1404.00,-0.487
3708,0.000,200,-1993.00,-0.805
3809,0.000,200,-2668.00,-1.169
3910,0.000,200,-3276.00,-1.496
4012,0.000,200,-3831.00,-1.796
4113,0.000,200,-4341.00,-2.071
4216,0.000,200,-4799.00,-2.318
4317,0.000,200,-5263.00,-2.568
4418,0.000,200,-5683.00,-2.794
4520,0.000,200,-6133.00,-3.037
4621,0.000,200,-6489.00,-3.229
4722,0.000,200,-6714.00,-3.350
4824,0.000,200,-6876.00,-3.437
4926,0.000,200,-6773.00,-3.382
5028,0.000,200,-6349.00,-3.153
5129,0.000,200,-6156.00,-3.049
5230,0.000,200,-6159.00,-3.051
5332,0.000,200,-6233.00,-3.091
5433,0.000,200,-6291.00,-3.122
5534,0.000,200,-6325.00,-3.140
5636,0.000,200,-6345.00,-3.151
5738,0.000,200,-6412.00,-3.187
5840,0.000,200,-6477.00,-3.222
5941,0.000,200,-6541.00,-3.257
6042,0.000,200,-6579.00,-3.277
6144,0.000,200,-6618.00,-3.298
6245,0.000,200,-6650.00,-3.315
6347,0.000,200,-6645.00,-3.313
6448,0.000,200,-6668.00,-3.325
6550,0.000,200,-6745.00,-3.367
6652,0.000,200,-6744.00,-3.366
6753,0.000,200,-6748.00,-3.368
6854,0.000,200,-6820.00,-3.407
6956,0.000,200,-6799.00,-3.396
7057,0.000,200,-6854.00,-3.425
7159,0.000,200,-6875.00,-3.437
7260,0.000,200,-6877.00,-3.438
7362,0.000,200,-6876.00,-3.437
7464,0.000,200,-6941.00,-3.472
7565,0.000,200,-6990.00,-3.499
7666,0.000,200,-6998.00,-3.503
7768,0.000,200,-7034.00,-3.522
7869,0.000,200,-7071.00,-3.542
7971,0.000,200,-7122.00,-3.570
8073,0.000,200,-7142.00,-3.581
8174,0.000,200,-7192.00,-3.608
8276,0.000,200,-7203.00,-3.613
8377,0.000,200,-7180.00,-3.601
8478,0.000,200,-7222.00,-3.624
8580,0.000,200,-7259.00,-3.644
8681,0.000,200,-7280.00,-3.655
8783,0.000,200,-7269.00,-3.649
8885,0.000,200,-7314.00,-3.673
8986,0.000,200,-7371.00,-3.704
9088,0.000,200,-7349.00,-3.692
9189,0.000,200,-7322.00,-3.678
9291,0.000,200,-7417.00,-3.729
9392,0.000,200,-7466.00,-3.755
9493,0.000,200,-7514.00,-3.781
9596,0.000,200,-7524.00,-3.787
9697,0.000,200,-7536.00,-3.793
9798,0.000,200,-7574.00,-3.813
9900,0.000,200,-7594.00,-3.824
10001,0.000,200,-7602.00,-3.829
10103,0.000,200,-7521.00,-3.785
10204,0.000,200,-7529.00,-3.789
10305,0.000,200,-7582.00,-3.818
10408,0.000,200,-7618.00,-3.837
10509,0.000,200,-7637.00,-3.847
10610,0.000,200,-7722.00,-3.893
10712,0.000,200,-7785.00,-3.927
10813,0.000,200,-7792.00,-3.931
10915,0.000,200,-7823.00,-3.948
11016,0.000,200,-7835.00,-3.954
11117,0.000,200,-7884.00,-3.981
11220,0.000,200,-7932.00,-4.006
11321,0.000,200,-7980.00,-4.032
11422,0.000,200,-8024.00,-4.056
11524,0.000,200,-8072.00,-4.082
11625,0.000,200,-8152.00,-4.125
11727,0.000,200,-8200.00,-4.151
11828,0.000,200,-8219.00,-4.161
11929,0.000,200,-8236.00,-4.170
12031,0.000,200,-8249.00,-4.177
12133,0.000,200,-8188.00,-4.144
12235,0.000,200,-7942.00,-4.012
12336,0.000,200,-7703.00,-3.883
12437,0.000,200,-7511.00,-3.780
12539,0.000,200,-7372.00,-3.705
12640,0.000,200,-7247.00,-3.637
12741,0.000,200,-7117.00,-3.567
12843,0.000,200,-7002.00,-3.505
12945,0.000,200,-6909.00,-3.455
13047,0.000,200,-6824.00,-3.409
13148,0.000,200,-6708.00,-3.347
13249,0.000,200,-6558.00,-3.266
13351,0.000,200,-6485.00,-3.226
13452,0.000,200,-6430.00,-3.197