ms,pos,steps,strain,g
0,0.000,200,3.00,0.271
2,0.000,200,72.00,0.308
48,0.000,200,37.00,0.289
140,0.000,200,98.00,0.322
231,0.000,200,237.00,0.397
323,0.000,200,349.00,0.458
415,0.000,200,583.00,0.584
507,0.000,200,891.00,0.750
599,0.000,200,861.00,0.734
691,0.000,200,549.00,0.565
782,0.000,200,584.00,0.584
874,0.000,200,623.00,0.605
966,0.000,200,528.00,0.554
1057,0.000,200,492.00,0.535
1150,0.000,200,518.00,0.549
1242,0.000,200,563.00,0.573
1333,0.000,200,731.00,0.664
1425,0.000,200,1230.00,0.933
1517,0.000,200,1272.00,0.955
1608,0.000,200,1213.00,0.923
1701,0.000,200,1107.00,0.866
1793,0.000,200,1031.00,0.825
1884,0.000,200,1059.00,0.840
1976,0.000,200,1080.00,0.852
2068,0.000,200,1068.00,0.845
2159,0.000,200,1050.00,0.836
2251,0.000,200,1048.00,0.835
2343,0.000,200,1052.00,0.837
2435,0.000,200,1096.00,0.860
2527,0.000,200,1020.00,0.819
2618,0.000,200,1100.00,0.863
2710,0.000,200,1134.00,0.881
2802,0.000,200,1120.00,0.873
2894,0.000,200,1046.00,0.833
2986,0.000,200,1021.00,0.820
3078,0.000,200,1025.00,0.822
3169,0.000,200,1028.00,0.824
3261,0.000,200,1017.00,0.818
3353,0.000,200,1056.00,0.839
3444,0.000,200,1097.00,0.861
3537,0.000,200,1085.00,0.854
3628,0.000,200,1057.00,0.839
3720,0.000,200,1034.00,0.827
3812,0.000,200,1092.00,0.858
3903,0.000,200,1033.00,0.826
3995,0.000,200,1002.00,0.810
4088,0.000,200,1087.00,0.856
4179,0.000,200,1090.00,0.857
4271,0.000,200,1134.00,0.881
4363,0.000,200,1160.00,0.895
4454,0.000,200,1181.00,0.906
4546,0.000,200,1213.00,0.923
4638,0.000,200,1267.00,0.953
4730,0.000,200,1188.00,0.910
4822,0.000,200,1053.00,0.837
4913,0.000,200,1083.00,0.853
5005,0.000,200,1066.00,0.844
5097,0.000,200,1132.00,0.880
5188,0.000,200,1237.00,0.936
5280,0.000,200,1217.00,0.926
5373,0.000,200,1271.00,0.955
5464,0.000,200,1301.00,0.971
5556,0.000,200,1277.00,0.958
5648,0.000,200,1344.00,0.994
5739,0.000,200,1417.00,1.033
5831,0.000,200,1371.00,1.009
5924,0.000,200,1356.00,1.001
6015,0.000,200,1269.00,0.954
6107,0.000,200,1179.00,0.905
6199,0.000,200,1163.00,0.896
6290,0.000,200,1185.00,0.908
6382,0.000,200,1098.00,0.861
6473,0.000,200,1058.00,0.840