ms,pos,steps,strain,g
0,0.000,200,-106.00,0.212
3,0.000,200,-145.00,0.191
53,0.000,200,-59.00,0.238
145,0.000,200,150.00,0.350
236,0.000,200,310.00,0.437
328,0.000,200,458.00,0.516
419,0.000,200,616.00,0.602
511,0.000,200,663.00,0.627
602,0.000,200,726.00,0.661
695,0.000,200,852.00,0.729
787,0.000,200,883.00,0.746
878,0.000,200,884.00,0.746
970,0.000,200,947.00,0.780
1061,0.000,200,989.00,0.803
1153,0.000,200,978.00,0.797
1244,0.000,200,929.00,0.770
1337,0.000,200,942.00,0.777
1428,0.000,200,1005.00,0.811
1520,0.000,200,987.00,0.802
1612,0.000,200,1012.00,0.815
1703,0.000,200,1023.00,0.821
1795,0.000,200,1049.00,0.835
1887,0.000,200,1054.00,0.838
1979,0.000,200,1040.00,0.830
2070,0.000,200,1097.00,0.861
2162,0.000,200,1132.00,0.880
2254,0.000,200,1115.00,0.871
2345,0.000,200,1173.00,0.902
2437,0.000,200,1233.00,0.934
2529,0.000,200,1199.00,0.916
2621,0.000,200,1214.00,0.924
2712,0.000,200,1231.00,0.933
2804,0.000,200,1159.00,0.894
2896,0.000,200,1176.00,0.904
2987,0.000,200,1162.00,0.896
3079,0.000,200,1225.00,0.930
3171,0.000,200,1278.00,0.958
3263,0.000,200,1310.00,0.976
3354,0.000,200,1349.00,0.997
3446,0.000,200,1389.00,1.018
3538,0.000,200,1325.00,0.984
3629,0.000,200,1337.00,0.990
3722,0.000,200,1412.00,1.031
3813,0.000,200,1423.00,1.037
3905,0.000,200,1452.00,1.052
3996,0.000,200,1493.00,1.074
4088,0.000,200,1488.00,1.072
4179,0.000,200,1489.00,1.072
4271,0.000,200,1542.00,1.101
4364,0.000,200,1510.00,1.084
4455,0.000,200,1543.00,1.101
4547,0.000,200,1560.00,1.111
4638,0.000,200,1503.00,1.080
4730,0.000,200,1545.00,1.102
4821,0.000,200,1623.00,1.144
4913,0.000,200,1634.00,1.150
5006,0.000,200,1643.00,1.155
5097,0.000,200,1643.00,1.155
5189,0.000,200,1643.00,1.155
5280,0.000,200,1724.00,1.199
5372,0.000,200,1823.00,1.252
5463,0.000,200,1825.00,1.253
5556,0.000,200,1801.00,1.240
5648,0.000,200,1777.00,1.227
5739,0.000,200,1837.00,1.260
5831,0.000,200,1901.00,1.294
5922,0.000,200,1926.00,1.308
6014,0.000,200,1957.00,1.325
6105,0.000,200,1923.00,1.306
6198,0.000,200,1781.00,1.230
6290,0.000,200,1723.00,1.198
6381,0.000,200,1540.00,1.100
6473,0.000,200,1455.00,1.054
6564,0.000,200,1376.00,1.011
6656,0.000,200,1273.00,0.956
6747,0.000,200,1209.00,0.921
6840,0.000,200,1105.00,0.865
6931,0.000,200,1072.00,0.847
7023,0.000,200,971.00,0.793
7115,0.000,200,892.00,0.750
7206,0.000,200,906.00,0.758
7298,0.000,200,863.00,0.735
7390,0.000,200,765.00,0.682
7482,0.000,200,771.00,0.685
7573,0.000,200,816.00,0.709
7665,0.000,200,728.00,0.662
