ms,pos,steps,strain,g
0,0.000,200,358.00,0.463
2,0.000,200,390.00,0.480
4,0.000,200,123.00,0.336
94,0.000,200,-1951.00,-0.782
186,0.000,200,-2837.00,-1.260
279,0.000,200,-2247.00,-0.942
370,0.000,200,-2271.00,-0.955
462,0.000,200,-2343.00,-0.994
554,0.000,200,-2331.00,-0.987
645,0.000,200,-2252.00,-0.944
737,0.000,200,-2280.00,-0.960
829,0.000,200,-2379.00,-1.013
921,0.000,200,-2381.00,-1.014
1013,0.000,200,-2351.00,-0.998
1105,0.000,200,-2395.00,-1.022
1196,0.000,200,-2387.00,-1.017
1288,0.000,200,-2337.00,-0.990
1380,0.000,200,-2354.00,-0.999
1471,0.000,200,-2256.00,-0.947
1564,0.000,200,-2151.00,-0.890
1656,0.000,200,-2175.00,-0.903
1747,0.000,200,-2293.00,-0.967
1839,0.000,200,-2480.00,-1.067
1931,0.000,200,-2605.00,-1.135
2022,0.000,200,-2621.00,-1.143
2115,0.000,200,-2598.00,-1.131
2207,0.000,200,-2620.00,-1.143
2298,0.000,200,-2666.00,-1.168
2390,0.000,200,-2577.00,-1.120
2482,0.000,200,-2391.00,-1.019
2573,0.000,200,-2332.00,-0.988
2665,0.000,200,-2237.00,-0.936
2758,0.000,200,-2102.00,-0.864
2849,0.000,200,-2111.00,-0.868
2941,0.000,200,-2062.00,-0.842
3033,0.000,200,-2179.00,-0.905
3124,0.000,200,-2307.00,-0.974
3216,0.000,200,-2263.00,-0.950
3309,0.000,200,-2272.00,-0.955
3400,0.000,200,-2245.00,-0.941
3492,0.000,200,-2181.00,-0.906
3584,0.000,200,-2196.00,-0.914
3675,0.000,200,-2278.00,-0.958
3767,0.000,200,-2293.00,-0.967
3858,0.000,200,-2278.00,-0.958
3951,0.000,200,-2166.00,-0.898
4043,0.000,200,-2263.00,-0.950
4134,0.000,200,-2248.00,-0.942
4226,0.000,200,-2225.00,-0.930
4318,0.000,200,-2218.00,-0.926
4409,0.000,200,-2171.00,-0.901
4501,0.000,200,-2219.00,-0.927
4594,0.000,200,-2247.00,-0.942
4685,0.000,200,-2230.00,-0.933
4777,0.000,200,-2426.00,-1.038
4869,0.000,200,-2454.00,-1.053
4960,0.000,200,-2409.00,-1.029
5052,0.000,200,-2489.00,-1.072
5145,0.000,200,-2579.00,-1.121
5236,0.000,200,-2457.00,-1.055
5328,0.000,200,-2400.00,-1.024
5420,0.000,200,-2455.00,-1.054
5511,0.000,200,-2374.00,-1.010
5603,0.000,200,-2305.00,-0.973
5695,0.000,200,-2274.00,-0.956
5787,0.000,200,-2319.00,-0.981
5879,0.000,200,-2277.00,-0.958
5971,0.000,200,-2186.00,-0.909
6062,0.000,200,-2177.00,-0.904
6154,0.000,200,-2207.00,-0.920
6246,0.000,200,-2277.00,-0.958
6338,0.000,200,-2338.00,-0.991
6430,0.000,200,-2438.00,-1.045
6522,0.000,200,-2519.00,-1.088
6613,0.000,200,-2567.00,-1.114
6705,0.000,200,-2588.00,-1.126
6797,0.000,200,-2596.00,-1.130
6888,0.000,200,-2586.00,-1.125
6981,0.000,200,-2771.00,-1.224
7073,0.000,200,-2892.00,-1.289
7164,0.000,200,-3006.00,-1.351
7256,0.000,200,-2934.00,-1.312
7347,0.000,200,-2715.00,-1.194
7439,0.000,200,-2588.00,-1.126
7531,0.000,200,-2574.00,-1.118
7623,0.000,200,-2606.00,-1.135
7715,0.000,200,-2602.00,-1.133
7807,0.000,200,-2557.00,-1.109
7898,0.000,200,-2596.00,-1.130
7990,0.000,200,-2649.00,-1.158
8082,0.000,200,-2663.00,-1.166
8174,0.000,200,-2494.00,-1.075
8266,0.000,200,-2633.00,-1.150
8358,0.000,200,-2630.00,-1.148
8449,0.000,200,-2584.00,-1.123
8541,0.000,200,-2603.00,-1.134
8633,0.000,200,-2646.00,-1.157
8724,0.000,200,-2732.00,-1.203