ms,pos,steps,strain,g
0,0.000,200,315.00,0.439
2,0.000,200,337.00,0.451
15,0.000,200,331.00,0.448
106,0.000,200,438.00,0.506
198,0.000,200,487.00,0.532
290,0.000,200,552.00,0.567
381,0.000,200,606.00,0.596
474,0.000,200,696.00,0.645
565,0.000,200,742.00,0.670
657,0.000,200,825.00,0.714
748,0.000,200,931.00,0.771
840,0.000,200,916.00,0.763
932,0.000,200,871.00,0.739
1024,0.000,200,871.00,0.739
1116,0.000,200,974.00,0.795
1207,0.000,200,1038.00,0.829
1299,0.000,200,877.00,0.742
1390,0.000,200,869.00,0.738
1482,0.000,200,1008.00,0.813
1574,0.000,200,1082.00,0.853
1666,0.000,200,1150.00,0.889
1758,0.000,200,1156.00,0.893
1849,0.000,200,1216.00,0.925
1941,0.000,200,1257.00,0.947
2032,0.000,200,1271.00,0.955
2124,0.000,200,1187.00,0.909
2216,0.000,200,1108.00,0.867
2308,0.000,200,1098.00,0.861
2400,0.000,200,1155.00,0.892
2491,0.000,200,1142.00,0.885
2583,0.000,200,1121.00,0.874
2674,0.000,200,1103.00,0.864
2766,0.000,200,1099.00,0.862
2859,0.000,200,1166.00,0.898
2950,0.000,200,1190.00,0.911
3042,0.000,200,1239.00,0.937
3133,0.000,200,1226.00,0.930
3225,0.000,200,1247.00,0.942
3317,0.000,200,1256.00,0.947
3408,0.000,200,1234.00,0.935
3501,0.000,200,1192.00,0.912
3592,0.000,200,1196.00,0.914
3684,0.000,200,1199.00,0.916
3775,0.000,200,1266.00,0.952
3867,0.000,200,1350.00,0.997
3959,0.000,200,1459.00,1.056
4050,0.000,200,1435.00,1.043
4143,0.000,200,1385.00,1.016
4234,0.000,200,1386.00,1.017
4326,0.000,200,1321.00,0.982
4417,0.000,200,1282.00,0.961
4509,0.000,200,1337.00,0.990
4601,0.000,200,1364.00,1.005
4693,0.000,200,1367.00,1.006
4785,0.000,200,1301.00,0.971
4876,0.000,200,1269.00,0.954
4968,0.000,200,1180.00,0.906
5060,0.000,200,1257.00,0.947
5151,0.000,200,1478.00,1.066
5243,0.000,200,1509.00,1.083
5335,0.000,200,1465.00,1.059
5427,0.000,200,1544.00,1.102
5518,0.000,200,1587.00,1.125
5610,0.000,200,1713.00,1.193
5702,0.000,200,1790.00,1.235
5793,0.000,200,1753.00,1.215
5885,0.000,200,1773.00,1.225
5977,0.000,200,1695.00,1.183
6069,0.000,200,1507.00,1.082
6161,0.000,200,1250.00,0.943
6252,0.000,200,1042.00,0.831
6344,0.000,200,1071.00,0.847
6435,0.000,200,1084.00,0.854
6528,0.000,200,1045.00,0.833
6619,0.000,200,1070.00,0.846
6711,0.000,200,1134.00,0.881
6803,0.000,200,1125.00,0.876
6894,0.000,200,1005.00,0.811
6986,0.000,200,931.00,0.771
7077,0.000,200,804.00,0.703
7170,0.000,200,741.00,0.669
7261,0.000,200,758.00,0.678
7353,0.000,200,660.00,0.625
7445,0.000,200,624.00,0.606
7536,0.000,200,745.00,0.671
7628,0.000,200,745.00,0.671
7719,0.000,200,656.00,0.623