ms,pos,steps,strain,g
0,0.000,200,-2891.00,-1.289
2,0.000,200,-2983.00,-1.339
43,0.000,200,-2654.00,-1.161
135,0.000,200,-1369.00,-0.468
228,0.000,200,-1202.00,-0.378
319,0.000,200,-1226.00,-0.391
411,0.000,200,-1185.00,-0.369
502,0.000,200,-1185.00,-0.369
594,0.000,200,-1055.00,-0.299
686,0.000,200,-1089.00,-0.318
777,0.000,200,-1110.00,-0.329
870,0.000,200,-1114.00,-0.331
961,0.000,200,-1075.00,-0.310
1053,0.000,200,-953.00,-0.244
1144,0.000,200,-802.00,-0.163
1236,0.000,200,-696.00,-0.106
1328,0.000,200,-670.00,-0.092
1420,0.000,200,-711.00,-0.114
1512,0.000,200,-684.00,-0.099
1603,0.000,200,-706.00,-0.111
1695,0.000,200,-743.00,-0.131
1787,0.000,200,-773.00,-0.147
1878,0.000,200,-771.00,-0.146
1970,0.000,200,-766.00,-0.143
2062,0.000,200,-859.00,-0.194
2154,0.000,200,-884.00,-0.207
2246,0.000,200,-928.00,-0.231
2337,0.000,200,-885.00,-0.208
2429,0.000,200,-872.00,-0.201
2520,0.000,200,-873.00,-0.201
2612,0.000,200,-893.00,-0.212
2705,0.000,200,-944.00,-0.239
2796,0.000,200,-920.00,-0.226
2888,0.000,200,-937.00,-0.236
2979,0.000,200,-972.00,-0.254
3071,0.000,200,-942.00,-0.238
3163,0.000,200,-996.00,-0.267
3255,0.000,200,-1005.00,-0.272
3347,0.000,200,-1045.00,-0.294
3438,0.000,200,-1099.00,-0.323
3530,0.000,200,-1186.00,-0.370
3622,0.000,200,-1073.00,-0.309
3713,0.000,200,-979.00,-0.258
3805,0.000,200,-1003.00,-0.271
3897,0.000,200,-1103.00,-0.325
3989,0.000,200,-1207.00,-0.381
4081,0.000,200,-1186.00,-0.370
4172,0.000,200,-1054.00,-0.299
4264,0.000,200,-1028.00,-0.285
4355,0.000,200,-1013.00,-0.277
4447,0.000,200,-1073.00,-0.309
4540,0.000,200,-1044.00,-0.293
4631,0.000,200,-1121.00,-0.335
4723,0.000,200,-1170.00,-0.361
4814,0.000,200,-1117.00,-0.333
4906,0.000,200,-1115.00,-0.332
4998,0.000,200,-1134.00,-0.342
5090,0.000,200,-1102.00,-0.325
5182,0.000,200,-1087.00,-0.316
5273,0.000,200,-1041.00,-0.292
5365,0.000,200,-1102.00,-0.325
5456,0.000,200,-1126.00,-0.337
5548,0.000,200,-1096.00,-0.321
5640,0.000,200,-1078.00,-0.312
5732,0.000,200,-1082.00,-0.314
5824,0.000,200,-1124.00,-0.336
5915,0.000,200,-1172.00,-0.362
6007,0.000,200,-1226.00,-0.391
6099,0.000,200,-1096.00,-0.321
6190,0.000,200,-1088.00,-0.317
6282,0.000,200,-1082.00,-0.314
6374,0.000,200,-1148.00,-0.349
6466,0.000,200,-1059.00,-0.301
6558,0.000,200,-959.00,-0.247
6649,0.000,200,-931.00,-0.232
6741,0.000,200,-949.00,-0.242
6832,0.000,200,-1041.00,-0.292
6925,0.000,200,-1105.00,-0.326
7017,0.000,200,-1095.00,-0.321
7108,0.000,200,-1025.00,-0.283
7200,0.000,200,-1010.00,-0.275
7291,0.000,200,-1027.00,-0.284
7383,0.000,200,-994.00,-0.266
7475,0.000,200,-978.00,-0.258
7567,0.000,200,-979.00,-0.258
7659,0.000,200,-1001.00,-0.270
7750,0.000,200,-1030.00,-0.286
7842,0.000,200,-1015.00,-0.278
7934,0.000,200,-1084.00,-0.315
8025,0.000,200,-1151.00,-0.351
