ms,pos,steps,strain,g
0,0.000,200,0.00,0.270
2,0.000,200,-7.00,0.266
91,0.000,200,101.00,0.324
192,0.000,200,303.00,0.433
293,0.000,200,411.00,0.491
395,0.000,200,453.00,0.514
496,0.000,200,428.00,0.500
598,0.000,200,410.00,0.491
699,0.000,200,438.00,0.506
800,0.000,200,489.00,0.533
903,0.000,200,545.00,0.563
1004,0.000,200,588.00,0.587
1105,0.000,200,641.00,0.615
1207,0.000,200,696.00,0.645
1308,0.000,200,730.00,0.663
1410,0.000,200,761.00,0.680
1511,0.000,200,778.00,0.689
1613,0.000,200,817.00,0.710
1715,0.000,200,885.00,0.747
1816,0.000,200,915.00,0.763
1917,0.000,200,968.00,0.791
2019,0.000,200,1003.00,0.810
2120,0.000,200,1037.00,0.829
2222,0.000,200,1063.00,0.843
2324,0.000,200,1166.00,0.898
2425,0.000,200,1214.00,0.924
2527,0.000,200,1242.00,0.939
2628,0.000,200,1271.00,0.955
2729,0.000,200,1346.00,0.995
2831,0.000,200,1407.00,1.028
2932,0.000,200,1456.00,1.054
3034,0.000,200,1518.00,1.088
3136,0.000,200,1597.00,1.130
3237,0.000,200,1671.00,1.170
3339,0.000,200,1767.00,1.222
3440,0.000,200,1825.00,1.253
3542,0.000,200,1885.00,1.286
3643,0.000,200,1968.00,1.330
3744,0.000,200,2041.00,1.370
3847,0.000,200,2131.00,1.418
3948,0.000,200,2235.00,1.474
4049,0.000,200,2340.00,1.531
4151,0.000,200,2438.00,1.584
4252,0.000,200,2569.00,1.654
4354,0.000,200,2694.00,1.722
4455,0.000,200,2823.00,1.791
4556,0.000,200,2970.00,1.871
4658,0.000,200,3088.00,1.934
4759,0.000,200,3268.00,2.031
4861,0.000,200,3451.00,2.130
4963,0.000,200,3565.00,2.191
5064,0.000,200,3706.00,2.267
5166,0.000,200,3696.00,2.262
5267,0.000,200,3431.00,2.119
5368,0.000,200,3050.00,1.914