ms,pos,steps,strain,g
0,0.000,200,2491.00,1.612
2,0.000,200,2574.00,1.657
49,0.000,200,1934.00,1.312
141,0.000,200,109.00,0.328
232,0.000,200,-49.00,0.243
325,0.000,200,238.00,0.398
417,0.000,200,332.00,0.449
508,0.000,200,286.00,0.424
600,0.000,200,188.00,0.371
692,0.000,200,137.00,0.343
783,0.000,200,69.00,0.307
875,0.000,200,2.00,0.271
968,0.000,200,-54.00,0.240
1059,0.000,200,9.00,0.274
1151,0.000,200,3.00,0.271
1243,0.000,200,-58.00,0.238
1334,0.000,200,24.00,0.282
1426,0.000,200,38.00,0.290
1519,0.000,200,-79.00,0.227
1610,0.000,200,-45.00,0.245
1702,0.000,200,113.00,0.330
1794,0.000,200,245.00,0.402
1885,0.000,200,269.00,0.415
1977,0.000,200,300.00,0.431
2069,0.000,200,187.00,0.370
2161,0.000,200,231.00,0.394
2253,0.000,200,333.00,0.449
2345,0.000,200,181.00,0.367
2437,0.000,200,14.00,0.277
2528,0.000,200,-23.00,0.257
2620,0.000,200,-95.00,0.218
2713,0.000,200,-39.00,0.249
2804,0.000,200,-17.00,0.260
2896,0.000,200,-71.00,0.231
2988,0.000,200,-128.00,0.201
3079,0.000,200,-36.00,0.250
3171,0.000,200,195.00,0.375
3263,0.000,200,258.00,0.409
3355,0.000,200,285.00,0.423
3447,0.000,200,285.00,0.423
3539,0.000,200,223.00,0.390
3630,0.000,200,132.00,0.341
3722,0.000,200,126.00,0.337
3814,0.000,200,99.00,0.323
3905,0.000,200,154.00,0.353
3998,0.000,200,323.00,0.444
4090,0.000,200,372.00,0.470
4182,0.000,200,322.00,0.443
4273,0.000,200,275.00,0.418
4365,0.000,200,232.00,0.395
4457,0.000,200,228.00,0.392
4549,0.000,200,308.00,0.436
4641,0.000,200,325.00,0.445
4733,0.000,200,259.00,0.409
4824,0.000,200,277.00,0.419
4916,0.000,200,383.00,0.476
5008,0.000,200,451.00,0.513
5099,0.000,200,318.00,0.441
5192,0.000,200,369.00,0.468
5284,0.000,200,375.00,0.472
5375,0.000,200,331.00,0.448
5467,0.000,200,375.00,0.472
5559,0.000,200,515.00,0.547
5650,0.000,200,721.00,0.658
5743,0.000,200,689.00,0.641
5835,0.000,200,653.00,0.622
5926,0.000,200,582.00,0.583
6018,0.000,200,627.00,0.608
6110,0.000,200,650.00,0.620
6201,0.000,200,675.00,0.633
6293,0.000,200,558.00,0.570
6386,0.000,200,520.00,0.550
6478,0.000,200,443.00,0.508
6569,0.000,200,289.00,0.425
6661,0.000,200,271.00,0.416
6753,0.000,200,363.00,0.465
6844,0.000,200,480.00,0.528
6937,0.000,200,543.00,0.562
7029,0.000,200,615.00,0.601
7120,0.000,200,740.00,0.668
7212,0.000,200,709.00,0.652
7304,0.000,200,710.00,0.652
7395,0.000,200,703.00,0.649
7487,0.000,200,749.00,0.673
7580,0.000,200,769.00,0.684
7671,0.000,200,702.00,0.648
7763,0.000,200,652.00,0.621