ms,pos,steps,strain,g
0,0.000,200,-47.00,0.244
2,0.000,200,-59.00,0.238
57,0.000,200,-46.00,0.245
149,0.000,200,-15.00,0.261
241,0.000,200,45.00,0.294
333,0.000,200,241.00,0.399
424,0.000,200,393.00,0.481
516,0.000,200,439.00,0.506
608,0.000,200,493.00,0.535
699,0.000,200,595.00,0.590
792,0.000,200,653.00,0.622
883,0.000,200,695.00,0.644
975,0.000,200,688.00,0.640
1066,0.000,200,726.00,0.661
1158,0.000,200,772.00,0.686
1249,0.000,200,776.00,0.688
1341,0.000,200,807.00,0.705
1434,0.000,200,814.00,0.708
1525,0.000,200,858.00,0.732
1617,0.000,200,888.00,0.748
1708,0.000,200,914.00,0.762
1800,0.000,200,874.00,0.741
1891,0.000,200,926.00,0.769
1983,0.000,200,922.00,0.767
2075,0.000,200,836.00,0.720
2167,0.000,200,948.00,0.781
2259,0.000,200,925.00,0.768
2350,0.000,200,945.00,0.779
2442,0.000,200,966.00,0.790
2533,0.000,200,980.00,0.798
2625,0.000,200,993.00,0.805
2717,0.000,200,1042.00,0.831
2809,0.000,200,1030.00,0.825
2901,0.000,200,1083.00,0.853
2992,0.000,200,1125.00,0.876
3084,0.000,200,1092.00,0.858
3175,0.000,200,1095.00,0.860
3268,0.000,200,1075.00,0.849
3359,0.000,200,1081.00,0.852
3451,0.000,200,1118.00,0.872
3542,0.000,200,1136.00,0.882
3634,0.000,200,1207.00,0.920
3726,0.000,200,1256.00,0.947
3817,0.000,200,1273.00,0.956
3910,0.000,200,1258.00,0.948
4001,0.000,200,1218.00,0.926
4093,0.000,200,1267.00,0.953
4184,0.000,200,1262.00,0.950
4276,0.000,200,1261.00,0.949
4367,0.000,200,1304.00,0.973
4459,0.000,200,1342.00,0.993
4552,0.000,200,1328.00,0.985
4643,0.000,200,1232.00,0.934
4735,0.000,200,1312.00,0.977
4826,0.000,200,1415.00,1.032
4918,0.000,200,1486.00,1.071
5009,0.000,200,1472.00,1.063
5102,0.000,200,1516.00,1.087
5193,0.000,200,1519.00,1.088
5285,0.000,200,1479.00,1.067
5377,0.000,200,1488.00,1.072
5468,0.000,200,1474.00,1.064
5560,0.000,200,1534.00,1.096
5651,0.000,200,1621.00,1.143
5744,0.000,200,1646.00,1.157
5835,0.000,200,1572.00,1.117
5927,0.000,200,1647.00,1.157
6018,0.000,200,1756.00,1.216
6110,0.000,200,1712.00,1.192
6202,0.000,200,1636.00,1.151
6293,0.000,200,1562.00,1.112
6386,0.000,200,1438.00,1.045
6477,0.000,200,1350.00,0.997
6569,0.000,200,1138.00,0.883
6660,0.000,200,1042.00,0.831
6752,0.000,200,1027.00,0.823
6844,0.000,200,1019.00,0.819
6936,0.000,200,892.00,0.750
7028,0.000,200,795.00,0.698
7119,0.000,200,743.00,0.670
7211,0.000,200,730.00,0.663
7302,0.000,200,688.00,0.640
7394,0.000,200,671.00,0.631
7485,0.000,200,584.00,0.584
7578,0.000,200,515.00,0.547
7670,0.000,200,514.00,0.547
7761,0.000,200,472.00,0.524
7853,0.000,200,435.00,0.504
7944,0.000,200,459.00,0.517
8036,0.000,200,453.00,0.514
8127,0.000,200,418.00,0.495
8220,0.000,200,381.00,0.475