ms,pos,steps,strain,g
0,0.000,200,-126.00,0.202
3,0.000,200,-148.00,0.190
33,0.000,200,80.00,0.313
124,0.000,200,2353.00,1.538
216,0.000,200,4897.00,2.909
309,0.000,200,2909.00,1.838
400,0.000,200,2117.00,1.411
492,0.000,200,2038.00,1.368
584,0.000,200,2081.00,1.391
675,0.000,200,2152.00,1.430
767,0.000,200,2230.00,1.472
860,0.000,200,2217.00,1.465
951,0.000,200,2185.00,1.447
1043,0.000,200,2290.00,1.504
1135,0.000,200,2326.00,1.523
1226,0.000,200,2330.00,1.526
1318,0.000,200,2345.00,1.534
1410,0.000,200,2448.00,1.589
1502,0.000,200,2447.00,1.589
1594,0.000,200,2444.00,1.587
1686,0.000,200,2529.00,1.633
1777,0.000,200,2534.00,1.636
1869,0.000,200,2565.00,1.652
1961,0.000,200,2617.00,1.680
2053,0.000,200,2635.00,1.690
2145,0.000,200,2694.00,1.722
2237,0.000,200,2724.00,1.738
2328,0.000,200,2831.00,1.796
2420,0.000,200,2844.00,1.803
2512,0.000,200,2845.00,1.803
2603,0.000,200,2895.00,1.830
2696,0.000,200,2721.00,1.736
2788,0.000,200,2381.00,1.553
2879,0.000,200,2347.00,1.535
2971,0.000,200,2304.00,1.512
3063,0.000,200,2373.00,1.549
3154,0.000,200,2499.00,1.617
3246,0.000,200,2615.00,1.679
3339,0.000,200,2565.00,1.652
3430,0.000,200,2533.00,1.635
3522,0.000,200,2695.00,1.722
3614,0.000,200,2772.00,1.764
3705,0.000,200,2726.00,1.739
3797,0.000,200,2737.00,1.745
3890,0.000,200,2840.00,1.801
3981,0.000,200,2925.00,1.846
4073,0.000,200,3031.00,1.904
4165,0.000,200,2999.00,1.886
4256,0.000,200,3000.00,1.887
4348,0.000,200,3065.00,1.922
4440,0.000,200,3148.00,1.967
4532,0.000,200,3255.00,2.024
4624,0.000,200,3107.00,1.944
4716,0.000,200,2978.00,1.875
4807,0.000,200,3059.00,1.919
4899,0.000,200,3204.00,1.997
4991,0.000,200,3379.00,2.091
5083,0.000,200,3520.00,2.167
5175,0.000,200,3719.00,2.274
5267,0.000,200,3855.00,2.348
5358,0.000,200,3951.00,2.399
5450,0.000,200,4080.00,2.469
5541,0.000,200,4032.00,2.443
5633,0.000,200,3883.00,2.363
5726,0.000,200,3988.00,2.419
5817,0.000,200,4069.00,2.463