ms,pos,steps,strain,g
0,0.000,200,134.00,0.342
2,0.000,200,171.00,0.362
8,0.000,200,170.00,0.361
109,0.000,200,369.00,0.468
210,0.000,200,706.00,0.650
313,0.000,200,827.00,0.715
414,0.000,200,903.00,0.756
516,0.000,200,936.00,0.774
617,0.000,200,943.00,0.778
718,0.000,200,1042.00,0.831
820,0.000,200,1072.00,0.847
921,0.000,200,1118.00,0.872
1023,0.000,200,1174.00,0.902
1124,0.000,200,1205.00,0.919
1226,0.000,200,1212.00,0.923
1328,0.000,200,1257.00,0.947
1429,0.000,200,1283.00,0.961
1530,0.000,200,1335.00,0.989
1632,0.000,200,1370.00,1.008
1733,0.000,200,1397.00,1.023
1835,0.000,200,1399.00,1.024
1936,0.000,200,1434.00,1.043
2038,0.000,200,1499.00,1.078
2140,0.000,200,1486.00,1.071
2241,0.000,200,1464.00,1.059
2342,0.000,200,1502.00,1.079
2444,0.000,200,1563.00,1.112
2545,0.000,200,1655.00,1.162
2647,0.000,200,1665.00,1.167
2748,0.000,200,1694.00,1.183
2849,0.000,200,1725.00,1.199
2952,0.000,200,1776.00,1.227
3053,0.000,200,1869.00,1.277
3154,0.000,200,1913.00,1.301
3256,0.000,200,1945.00,1.318
3357,0.000,200,1967.00,1.330
3459,0.000,200,2048.00,1.374
3560,0.000,200,2152.00,1.430
3661,0.000,200,2184.00,1.447
3763,0.000,200,2239.00,1.477
3865,0.000,200,2297.00,1.508
3967,0.000,200,2360.00,1.542
4068,0.000,200,2399.00,1.563
4169,0.000,200,2445.00,1.588
4271,0.000,200,2526.00,1.631
4372,0.000,200,2608.00,1.675
4473,0.000,200,2645.00,1.695
4575,0.000,200,2735.00,1.744
4676,0.000,200,2810.00,1.784
4779,0.000,200,2903.00,1.835
4880,0.000,200,2979.00,1.875
4981,0.000,200,3065.00,1.922
5083,0.000,200,3185.00,1.987
5184,0.000,200,3311.00,2.054
5285,0.000,200,3380.00,2.092
5387,0.000,200,3427.00,2.117
5488,0.000,200,3529.00,2.172
5590,0.000,200,3684.00,2.256
5691,0.000,200,3823.00,2.330
5793,0.000,200,3911.00,2.378
5895,0.000,200,4039.00,2.447
5996,0.000,200,4141.00,2.502
6097,0.000,200,4039.00,2.447
6199,0.000,200,3880.00,2.361
6300,0.000,200,3627.00,2.225
6402,0.000,200,3309.00,2.053