ms,pos,steps,strain,g
0,0.000,200,-1729.00,-0.663
2,0.000,200,-1678.00,-0.635
28,0.000,200,-1282.00,-0.422
120,0.000,200,242.00,0.400
212,0.000,200,550.00,0.566
303,0.000,200,468.00,0.522
395,0.000,200,609.00,0.598
487,0.000,200,696.00,0.645
579,0.000,200,685.00,0.639
671,0.000,200,702.00,0.648
762,0.000,200,751.00,0.674
854,0.000,200,792.00,0.696
946,0.000,200,706.00,0.650
1037,0.000,200,783.00,0.692
1129,0.000,200,876.00,0.742
1222,0.000,200,815.00,0.709
1313,0.000,200,755.00,0.677
1405,0.000,200,665.00,0.628
1496,0.000,200,603.00,0.595
1588,0.000,200,586.00,0.585
1680,0.000,200,582.00,0.583
1772,0.000,200,608.00,0.597
1864,0.000,200,636.00,0.612
1956,0.000,200,716.00,0.656
2047,0.000,200,719.00,0.657
2139,0.000,200,787.00,0.694
2230,0.000,200,789.00,0.695
2322,0.000,200,784.00,0.692
2415,0.000,200,796.00,0.699
2506,0.000,200,839.00,0.722
2598,0.000,200,766.00,0.682
2690,0.000,200,673.00,0.632
2781,0.000,200,580.00,0.582
2873,0.000,200,605.00,0.596
2964,0.000,200,651.00,0.620
3057,0.000,200,642.00,0.616
3149,0.000,200,618.00,0.603
3240,0.000,200,598.00,0.592
3332,0.000,200,573.00,0.578
3424,0.000,200,615.00,0.601
3515,0.000,200,701.00,0.647
3608,0.000,200,680.00,0.636
3700,0.000,200,624.00,0.606
3791,0.000,200,718.00,0.657
3883,0.000,200,827.00,0.715
3974,0.000,200,854.00,0.730
4066,0.000,200,793.00,0.697
4158,0.000,200,791.00,0.696
4250,0.000,200,810.00,0.706
4342,0.000,200,754.00,0.676
4434,0.000,200,729.00,0.663
4525,0.000,200,673.00,0.632
4617,0.000,200,685.00,0.639
4709,0.000,200,701.00,0.647
4801,0.000,200,784.00,0.692
4893,0.000,200,858.00,0.732
4984,0.000,200,776.00,0.688
5076,0.000,200,618.00,0.603
5168,0.000,200,537.00,0.559
5259,0.000,200,503.00,0.541
5351,0.000,200,560.00,0.571