ms,pos,steps,strain,g
0,0.000,200,90.00,0.318
2,0.000,200,103.00,0.325
15,0.000,200,124.00,0.336
117,0.000,200,265.00,0.412
218,0.000,200,578.00,0.581
319,0.000,200,681.00,0.637
421,0.000,200,757.00,0.678
522,0.000,200,830.00,0.717
623,0.000,200,921.00,0.766
726,0.000,200,983.00,0.799
827,0.000,200,1076.00,0.850
929,0.000,200,1115.00,0.871
1030,0.000,200,1142.00,0.885
1131,0.000,200,1197.00,0.915
1233,0.000,200,1199.00,0.916
1334,0.000,200,1195.00,0.914
1435,0.000,200,1207.00,0.920
1537,0.000,200,1234.00,0.935
1638,0.000,200,1299.00,0.970
1741,0.000,200,1355.00,1.000
1842,0.000,200,1401.00,1.025
1943,0.000,200,1416.00,1.033
2045,0.000,200,1468.00,1.061
2146,0.000,200,1497.00,1.077
2247,0.000,200,1510.00,1.084
2349,0.000,200,1538.00,1.099
2450,0.000,200,1608.00,1.136
2552,0.000,200,1680.00,1.175
2653,0.000,200,1696.00,1.184
2755,0.000,200,1753.00,1.215
2857,0.000,200,1775.00,1.226
2958,0.000,200,1765.00,1.221
3059,0.000,200,1844.00,1.264
3161,0.000,200,1888.00,1.287
3262,0.000,200,1963.00,1.328
3364,0.000,200,2035.00,1.367
3465,0.000,200,2040.00,1.369
3566,0.000,200,2124.00,1.415
3669,0.000,200,2201.00,1.456
3770,0.000,200,2256.00,1.486
3872,0.000,200,2297.00,1.508
3973,0.000,200,2355.00,1.539
4074,0.000,200,2393.00,1.560
4176,0.000,200,2469.00,1.601
4277,0.000,200,2536.00,1.637
4378,0.000,200,2565.00,1.652
4480,0.000,200,2647.00,1.696
4581,0.000,200,2724.00,1.738
4683,0.000,200,2749.00,1.751
4785,0.000,200,2825.00,1.792
4886,0.000,200,2884.00,1.824
4988,0.000,200,2954.00,1.862
5089,0.000,200,3082.00,1.931
5190,0.000,200,3204.00,1.997
5292,0.000,200,3314.00,2.056
5393,0.000,200,3402.00,2.104
5495,0.000,200,3493.00,2.153
5596,0.000,200,3624.00,2.223
5697,0.000,200,3702.00,2.265
5800,0.000,200,3790.00,2.313
5901,0.000,200,3891.00,2.367
6002,0.000,200,3995.00,2.423
6104,0.000,200,3991.00,2.421
6205,0.000,200,3787.00,2.311
6307,0.000,200,3450.00,2.129
6408,0.000,200,3218.00,2.004
6509,0.000,200,3017.00,1.896