ms,pos,steps,strain,g
0,0.000,200,-29.00,0.254
2,0.000,200,-17.00,0.260
28,0.000,200,-15.00,0.261
119,0.000,200,401.00,0.486
211,0.000,200,1090.00,0.857
302,0.000,200,1315.00,0.978
394,0.000,200,1243.00,0.940
487,0.000,200,1220.00,0.927
578,0.000,200,1314.00,0.978
670,0.000,200,1379.00,1.013
761,0.000,200,1511.00,1.084
853,0.000,200,1692.00,1.182
944,0.000,200,1854.00,1.269
1037,0.000,200,1968.00,1.330
1129,0.000,200,2046.00,1.373
1220,0.000,200,2137.00,1.422
1312,0.000,200,2206.00,1.459
1403,0.000,200,2274.00,1.495
1495,0.000,200,2334.00,1.528
1586,0.000,200,2407.00,1.567
1679,0.000,200,2429.00,1.579
1770,0.000,200,2506.00,1.620
1862,0.000,200,2585.00,1.663
1954,0.000,200,2588.00,1.665
2045,0.000,200,2683.00,1.716
2137,0.000,200,2748.00,1.751
2228,0.000,200,2775.00,1.765
2321,0.000,200,2789.00,1.773
2412,0.000,200,2886.00,1.825
2504,0.000,200,2862.00,1.812
2596,0.000,200,2880.00,1.822
2687,0.000,200,2986.00,1.879
2779,0.000,200,3058.00,1.918
2871,0.000,200,3082.00,1.931
2963,0.000,200,3027.00,1.901
3054,0.000,200,3057.00,1.918
3146,0.000,200,3119.00,1.951
3238,0.000,200,3127.00,1.955
3329,0.000,200,3172.00,1.980
3421,0.000,200,3244.00,2.018
3513,0.000,200,3261.00,2.027
3605,0.000,200,3258.00,2.026
3696,0.000,200,3290.00,2.043
3788,0.000,200,3326.00,2.063
3880,0.000,200,3367.00,2.085
3971,0.000,200,3449.00,2.129
4063,0.000,200,3520.00,2.167
4155,0.000,200,3541.00,2.178
4247,0.000,200,3562.00,2.190
4338,0.000,200,3607.00,2.214
4430,0.000,200,3548.00,2.182
4522,0.000,200,3558.00,2.188
4613,0.000,200,3608.00,2.215
4706,0.000,200,3661.00,2.243
4797,0.000,200,3711.00,2.270
4889,0.000,200,3688.00,2.258
4980,0.000,200,3740.00,2.286
5072,0.000,200,3752.00,2.292
5163,0.000,200,3821.00,2.329
5255,0.000,200,3812.00,2.325
5348,0.000,200,3844.00,2.342
5439,0.000,200,3913.00,2.379
5531,0.000,200,3912.00,2.378
5622,0.000,200,3965.00,2.407
5714,0.000,200,4017.00,2.435
5805,0.000,200,4000.00,2.426
5897,0.000,200,4031.00,2.443
5990,0.000,200,4105.00,2.482
6081,0.000,200,4111.00,2.486
6173,0.000,200,4132.00,2.497
6264,0.000,200,4107.00,2.484
6356,0.000,200,4075.00,2.466
6447,0.000,200,4149.00,2.506
6540,0.000,200,4251.00,2.561
6631,0.000,200,4214.00,2.541
6723,0.000,200,4221.00,2.545
6815,0.000,200,4253.00,2.562
6906,0.000,200,4258.00,2.565
6998,0.000,200,4271.00,2.572
7089,0.000,200,4284.00,2.579
7182,0.000,200,4331.00,2.604
7273,0.000,200,4389.00,2.636
7365,0.000,200,4398.00,2.640
7456,0.000,200,4467.00,2.678
7548,0.000,200,4526.00,2.709
7640,0.000,200,4528.00,2.711
7731,0.000,200,4517.00,2.705
7824,0.000,200,4535.00,2.714
7915,0.000,200,4530.00,2.712
8007,0.000,200,4559.00,2.727
8098,0.000,200,4661.00,2.782
8190,0.000,200,4657.00,2.780
8282,0.000,200,4625.00,2.763
8373,0.000,200,4712.00,2.810
8466,0.000,200,4702.00,2.804
8557,0.000,200,4674.00,2.789
8649,0.000,200,4724.00,2.816
8740,0.000,200,4756.00,2.833
8832,0.000,200,4722.00,2.815
8923,0.000,200,4654.00,2.778
9016,0.000,200,4677.00,2.791
9108,0.000,200,4703.00,2.805
9199,0.000,200,4754.00,2.832
9291,0.000,200,4752.00,2.831
9382,0.000,200,4721.00,2.815
9474,0.000,200,4781.00,2.847
9565,0.000,200,4776.00,2.844
9658,0.000,200,4744.00,2.827
9749,0.000,200,4836.00,2.877
9841,0.000,200,4891.00,2.906
9933,0.000,200,4890.00,2.906
10024,0.000,200,4952.00,2.939
10116,0.000,200,4931.00,2.928
10207,0.000,200,4941.00,2.933
10300,0.000,200,5037.00,2.985
10391,0.000,200,5079.00,3.008
10483,0.000,200,5143.00,3.042
10575,0.000,200,5154.00,3.048
10666,0.000,200,5147.00,3.044
10758,0.000,200,5197.00,3.071
10850,0.000,200,5179.00,3.061
10942,0.000,200,5218.00,3.082
11033,0.000,200,5258.00,3.104
11125,0.000,200,5350.00,3.154
11216,0.000,200,5366.00,3.162
11308,0.000,200,5407.00,3.184
11400,0.000,200,5447.00,3.206
11492,0.000,200,5475.00,3.221
11584,0.000,200,5546.00,3.259
11675,0.000,200,5560.00,3.267
11767,0.000,200,5554.00,3.264
11858,0.000,200,5612.00,3.295
11950,0.000,200,5662.00,3.322
12041,0.000,200,5704.00,3.344
12134,0.000,200,5806.00,3.399
12226,0.000,200,5772.00,3.381
12317,0.000,200,5839.00,3.417
12409,0.000,200,5904.00,3.452
12500,0.000,200,5949.00,3.477
12592,0.000,200,5968.00,3.487
12684,0.000,200,5996.00,3.502
12776,0.000,200,6071.00,3.542
12868,0.000,200,6107.00,3.562
12959,0.000,200,6117.00,3.567
13051,0.000,200,6172.00,3.597
13142,0.000,200,6244.00,3.636
13234,0.000,200,6320.00,3.677
13326,0.000,200,6309.00,3.671
13418,0.000,200,6299.00,3.665
13510,0.000,200,6376.00,3.707
13601,0.000,200,6412.00,3.726
13693,0.000,200,6413.00,3.727
13784,0.000,200,6526.00,3.788
13876,0.000,200,6602.00,3.829
13968,0.000,200,6637.00,3.847
14060,0.000,200,6630.00,3.844
14151,0.000,200,6627.00,3.842
14243,0.000,200,6595.00,3.825
14335,0.000,200,6692.00,3.877
14426,0.000,200,6730.00,3.898
14519,0.000,200,6804.00,3.937
14610,0.000,200,6915.00,3.997
14702,0.000,200,6925.00,4.003
14793,0.000,200,6920.00,4.000
14885,0.000,200,7036.00,4.063
14977,0.000,200,7157.00,4.128
15068,0.000,200,7227.00,4.165
15161,0.000,200,7315.00,4.213
15252,0.000,200,7356.00,4.235
15344,0.000,200,7483.00,4.304
15435,0.000,200,7577.00,4.354
15527,0.000,200,7673.00,4.406
15619,0.000,200,7732.00,4.438
15710,0.000,200,7778.00,4.463
15803,0.000,200,7870.00,4.512
15894,0.000,200,7920.00,4.539
15986,0.000,200,8015.00,4.590
16077,0.000,200,8026.00,4.596
16169,0.000,200,8124.00,4.649
16260,0.000,200,8251.00,4.718
16353,0.000,200,8315.00,4.752
16445,0.000,200,8425.00,4.811
16536,0.000,200,8496.00,4.850
16628,0.000,200,8504.00,4.854
16719,0.000,200,8486.00,4.844
16811,0.000,200,8188.00,4.684
16902,0.000,200,7643.00,4.390
16995,0.000,200,7209.00,4.156
17087,0.000,200,6837.00,3.955
17178,0.000,200,6603.00,3.829
17270,0.000,200,6359.00,3.698
17361,0.000,200,6115.00,3.566
17453,0.000,200,5898.00,3.449
17544,0.000,200,5645.00,3.313
17637,0.000,200,5428.00,3.196
17729,0.000,200,5308.00,3.131
17820,0.000,200,5109.00,3.024
17912,0.000,200,4980.00,2.954
18003,0.000,200,4820.00,2.868
18095,0.000,200,4633.00,2.767
18186,0.000,200,4506.00,2.699
18279,0.000,200,4358.00,2.619
18370,0.000,200,4205.00,2.536
18462,0.000,200,4106.00,2.483
18554,0.000,200,3923.00,2.384
18645,0.000,200,3817.00,2.327
18737,0.000,200,3784.00,2.309