ms,pos,steps,strain,g
0,0.000,200,39.00,0.291
2,0.000,200,81.00,0.313
81,0.000,200,130.00,0.340
172,0.000,200,203.00,0.379
264,0.000,200,316.00,0.440
356,0.000,200,319.00,0.442
447,0.000,200,231.00,0.394
539,0.000,200,280.00,0.420
631,0.000,200,398.00,0.484
723,0.000,200,424.00,0.498
815,0.000,200,382.00,0.475
906,0.000,200,391.00,0.480
998,0.000,200,411.00,0.491
1089,0.000,200,340.00,0.453
1182,0.000,200,417.00,0.494
1274,0.000,200,437.00,0.505
1365,0.000,200,419.00,0.495
1457,0.000,200,436.00,0.505
1548,0.000,200,457.00,0.516
1640,0.000,200,476.00,0.526
1732,0.000,200,480.00,0.528
1824,0.000,200,501.00,0.540
1916,0.000,200,498.00,0.538
2007,0.000,200,545.00,0.563
2099,0.000,200,533.00,0.557
2191,0.000,200,546.00,0.564
2282,0.000,200,585.00,0.585
2374,0.000,200,511.00,0.545
2466,0.000,200,556.00,0.569
2558,0.000,200,499.00,0.539
2650,0.000,200,542.00,0.562
2741,0.000,200,632.00,0.610
2833,0.000,200,630.00,0.609
2924,0.000,200,648.00,0.619
3017,0.000,200,645.00,0.617
3109,0.000,200,701.00,0.647
3200,0.000,200,713.00,0.654
3292,0.000,200,702.00,0.648
3383,0.000,200,684.00,0.638
3475,0.000,200,636.00,0.612
3567,0.000,200,638.00,0.613
3659,0.000,200,672.00,0.632
3751,0.000,200,685.00,0.639
3842,0.000,200,724.00,0.660
3934,0.000,200,778.00,0.689
4026,0.000,200,833.00,0.719
4117,0.000,200,832.00,0.718
4209,0.000,200,828.00,0.716
4301,0.000,200,890.00,0.749
4393,0.000,200,884.00,0.746
4485,0.000,200,930.00,0.771
4576,0.000,200,972.00,0.794
4668,0.000,200,936.00,0.774
4760,0.000,200,945.00,0.779
4852,0.000,200,1007.00,0.812
4944,0.000,200,1059.00,0.840
5035,0.000,200,1067.00,0.845
5127,0.000,200,1044.00,0.832
5219,0.000,200,1106.00,0.866
5310,0.000,200,1200.00,0.916
5402,0.000,200,1197.00,0.915
5494,0.000,200,1244.00,0.940
5586,0.000,200,1299.00,0.970
5678,0.000,200,1335.00,0.989
5769,0.000,200,1299.00,0.970
5861,0.000,200,1369.00,1.008
5952,0.000,200,1414.00,1.032
6044,0.000,200,1358.00,1.002
6137,0.000,200,1396.00,1.022
6228,0.000,200,1491.00,1.073
6320,0.000,200,1484.00,1.070
6411,0.000,200,1525.00,1.092
6503,0.000,200,1447.00,1.050
6595,0.000,200,1404.00,1.026
6687,0.000,200,1308.00,0.975
6779,0.000,200,1183.00,0.907
6870,0.000,200,1068.00,0.845
6962,0.000,200,1014.00,0.816
7054,0.000,200,960.00,0.787
7145,0.000,200,899.00,0.754
7237,0.000,200,843.00,0.724
7329,0.000,200,775.00,0.687
7421,0.000,200,672.00,0.632
7512,0.000,200,654.00,0.622
7604,0.000,200,590.00,0.588
7696,0.000,200,519.00,0.549