ms,pos,steps,strain,g
0,0.000,200,27.00,0.284
2,0.000,200,33.00,0.287
103,0.000,200,68.00,0.306
204,0.000,200,113.00,0.330
306,0.000,200,193.00,0.374
407,0.000,200,242.00,0.400
508,0.000,200,299.00,0.431
610,0.000,200,348.00,0.457
711,0.000,200,360.00,0.464
812,0.000,200,427.00,0.500
915,0.000,200,437.00,0.505
1016,0.000,200,490.00,0.534
1118,0.000,200,495.00,0.536
1219,0.000,200,528.00,0.554
1320,0.000,200,557.00,0.570
1422,0.000,200,578.00,0.581
1523,0.000,200,609.00,0.598
1624,0.000,200,648.00,0.619
1726,0.000,200,691.00,0.642
1827,0.000,200,692.00,0.643
1929,0.000,200,700.00,0.647
2030,0.000,200,735.00,0.666
2132,0.000,200,735.00,0.666
2234,0.000,200,726.00,0.661
2335,0.000,200,820.00,0.712
2437,0.000,200,833.00,0.719
2538,0.000,200,859.00,0.733
2639,0.000,200,907.00,0.758
2741,0.000,200,897.00,0.753
2842,0.000,200,946.00,0.780
2943,0.000,200,1019.00,0.819
3045,0.000,200,1029.00,0.824
3146,0.000,200,1051.00,0.836
3249,0.000,200,1105.00,0.865
3350,0.000,200,1131.00,0.879
3451,0.000,200,1183.00,0.907
3553,0.000,200,1239.00,0.937
3654,0.000,200,1320.00,0.981
3755,0.000,200,1357.00,1.001
3857,0.000,200,1394.00,1.021
3958,0.000,200,1464.00,1.059
4060,0.000,200,1516.00,1.087
4161,0.000,200,1521.00,1.089
4263,0.000,200,1558.00,1.109
4365,0.000,200,1630.00,1.148
4466,0.000,200,1706.00,1.189
4567,0.000,200,1774.00,1.226
4669,0.000,200,1846.00,1.265
4770,0.000,200,1923.00,1.306
4872,0.000,200,2032.00,1.365
4973,0.000,200,2113.00,1.409
5074,0.000,200,2164.00,1.436
5176,0.000,200,2279.00,1.498
5277,0.000,200,2346.00,1.534
5378,0.000,200,2438.00,1.584
5481,0.000,200,2582.00,1.661
5582,0.000,200,2706.00,1.728
5684,0.000,200,2784.00,1.770
5785,0.000,200,2880.00,1.822
5886,0.000,200,2984.00,1.878
5988,0.000,200,3048.00,1.913
6089,0.000,200,3020.00,1.898
6190,0.000,200,2825.00,1.792
6292,0.000,200,2566.00,1.653
6393,0.000,200,2325.00,1.523
6495,0.000,200,2081.00,1.391